Sample	City	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	2-aminoethylphosphonate degradation III	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
CAMDA23_MetaSUB_gCSD16_ILR_14	ILR	0.0	12.0	0.0	5.333333333333333	21.0	0.0	25.0	5.0	11.5	11.5	248.0	222.41666666666666	54.9	339.9	1056.1916666666664	83.0	17.0	10.5	23.0	95.0	192.66666666666669	145.33333333333334	1132.9678571428572	1038.3333333333333	15.0	13.666666666666666	11.5	242.0	167.64761904761903	10.875	4.666666666666667	9.875	386.66666666666663	20.0	98.75	1889.615567765568	1118.5119047619046	798.775	1952.7963564213562	7.0	13.0	18.404761904761905	516.4714285714285	151.9378787878788	93.83333333333333	637.1868686868687	10.0	142.66666666666666	2530.8	128.08333333333331	0.0	11.333333333333334	0.0	299.78131313131314	1271.3333333333333	575.5333333333333	37.16666666666667	175.5666666666667	221.00000000000003	54.93333333333334	404.48333333333335	315.51666666666665	18.0	0.0	205.83333333333334	15.875	11848.599131570181	973.493650793651	16.0	201.65555555555557	100.80119047619048	14.6	12.0	9.0	2.0	11.5	21.5	12.166666666666666	12.0	87.66666666666667	9.0	1.5	14.0	25.5	4.0	58.5	9.25	12.9375	10.0	62.0	0.0	11.75	10.7	11.0	1.0	38.5	11.2	0.0	17.75	22.8	7.0	5.0	11.5	8.0	11.0	11.0
CAMDA23_MetaSUB_gCSD16_ILR_15	ILR	0.0	23.0	2.0	4.666666666666667	29.5	0.0	59.5	16.0	33.0	33.0	596.6666666666667	454.66666666666674	137.9	629.4	2135.633333333333	163.0	45.333333333333336	22.75	50.0	193.75	369.08333333333337	281.3333333333333	2349.3694444444445	2042.027777777778	36.0	56.5	37.5	421.0	387.8369769119769	23.625	14.333333333333334	22.75	788.25	73.4	187.5	3834.9489177489186	2211.0547619047616	1597.9896825396825	4239.376226551226	10.0	16.0	54.07142857142857	1131.2238095238097	320.32575757575756	222.83333333333334	1284.3727272727274	49.0	330.0	5338.063496759651	239.6	7.5	22.83333333333333	2.0	681.8262626262627	2511.7333333333336	1347.25	74.58333333333333	451.66666666666674	505.0	121.06666666666666	842.4499999999999	776.3999999999997	42.0	0.0	514.2142857142857	27.8	23117.819833236932	2078.0055555555555	46.66666666666667	419.1111111111111	250.89960317460316	26.285714285714285	26.55555555555556	17.0	4.0	33.0	40.5	17.285714285714285	22.75	170.0	20.0	2.5	26.5	48.0	6.0	104.25	22.5	31.647058823529413	18.25	72.33333333333333	47.0	37.5	23.08333333333333	30.53846153846154	1.0	98.0	31.0	79.0	40.0	54.125	15.0	11.5	33.5	30.0	31.5	29.25
CAMDA23_MetaSUB_gCSD16_ILR_16	ILR	0.0	10.333333333333334	0.0	2.0	15.0	0.0	21.0	5.5	14.0	14.0	227.33333333333334	178.50000000000003	53.4	245.5	827.3333333333331	80.5	16.333333333333332	11.75	17.0	60.25	132.83333333333331	115.66666666666667	981.0027777777776	873.6277777777777	14.15	16.5	15.25	160.0	154.59080086580084	10.375	5.666666666666667	10.625	321.66666666666663	36.6	85.25	1438.7126734376732	730.2	631.8464285714286	1638.3235569985568	2.0	4.0	29.3	414.50714285714287	134.61818181818182	79.5	515.4469696969697	26.0	120.66666666666669	1938.9607142857142	97.26666666666668	3.0	8.0	0.0	279.95656565656566	953.4166666666666	511.89393939393943	33.416666666666664	167.08888888888887	181.16666666666666	43.8	319.66666666666663	247.95000000000005	30.0	0.0	224.86666666666667	13.22222222222222	8852.810293215554	657.7880952380953	18.0	160.88888888888889	99.59126984126985	12.0	14.0	3.0	2.0	14.0	17.0	8.666666666666666	10.0	66.11111111111111	13.0	1.0	9.0	17.0	1.0	39.5	8.0	12.941176470588236	8.25	40.5	13.0	18.0	9.76923076923077	12.923076923076923	0.0	44.0	11.166666666666666	0.0	20.25	21.5	7.0	6.833333333333333	13.0	10.0	10.5	11.5
CAMDA23_MetaSUB_gCSD16_ILR_2	ILR	0.0	25.5	2.0	9.0	29.0	0.0	38.5	10.0	24.5	24.5	331.0	327.4166666666667	90.5	579.3	1667.9166666666663	119.5	31.666666666666668	20.666666666666668	48.0	161.75	295.8333333333333	219.0	1857.1999999999996	1668.2944444444445	28.15	24.0	16.75	332.0	259.1174603174603	18.75	8.333333333333334	18.625	676.0	52.0	175.0	3098.5334831834834	1702.5464285714284	1405.7690476190476	3430.9511904761894	3.0	15.0	38.0	728.15	238.96212121212122	158.83333333333334	1072.6439393939395	40.0	286.3333333333333	4216.700055370986	222.06666666666663	0.0	26.75	0.0	539.6141414141414	2125.65	1010.7380952380951	60.25	216.75000000000003	418.5	75.2	703.8	598.8333333333333	32.0	0.0	380.5333333333333	23.375	20545.69608724608	1528.0396825396826	14.5	355.1444444444445	140.7547619047619	17.142857142857142	24.125	8.0	0.0	24.5	34.0	18.5	0.0	118.77777777777776	17.0	2.5	13.333333333333334	46.0	0.0	0.0	13.75	22.235294117647054	15.25	57.333333333333336	34.5	16.25	12.615384615384617	20.07692307692308	0.0	77.5	17.0	73.0	29.75	41.125	13.0	10.4	19.5	10.0	17.0	15.0
CAMDA23_MetaSUB_gCSD16_ILR_3	ILR	0.0	21.33333333333333	3.0	4.0	22.0	0.0	45.5	12.5	19.0	19.0	424.3333333333333	415.24999999999994	80.0	441.1666666666667	1644.5222222222221	153.5	31.33333333333333	23.5	29.0	129.25	265.25	199.66666666666666	1648.8563492063493	1517.1333333333332	22.85	36.5	26.75	280.0	279.7397546897547	20.125	13.333333333333334	20.375	609.0	39.6	114.08333333333334	2708.825591075591	1394.070238095238	1085.0857142857144	2875.4814935064946	7.0	8.0	39.14285714285714	918.7595238095238	217.63636363636363	175.5	859.7045454545455	22.0	200.0	3755.746428571428	153.2	4.5	15.833333333333334	2.0	424.0	1802.9666666666662	901.3348484848486	57.86666666666667	345.0	327.33333333333337	77.0	515.1166666666667	518.3499999999999	40.0	0.0	339.3095238095238	20.88888888888889	16005.464591986962	1381.5666666666666	42.75	303.5777777777778	204.65873015873015	19.285714285714285	21.88888888888889	6.0	3.5	19.0	32.5	11.714285714285714	15.6	119.44444444444444	8.0	2.0	11.6	34.0	2.0	74.0	17.5	20.94117647058824	17.666666666666668	50.333333333333336	34.0	40.0	17.23076923076923	21.846153846153847	0.0	67.5	23.8	0.0	27.75	39.75	9.0	11.166666666666666	28.5	36.0	18.5	26.0
CAMDA23_MetaSUB_gCSD16_ILR_4	ILR	0.0	16.666666666666668	0.0	2.333333333333333	19.5	0.0	32.0	7.5	12.0	12.0	320.0	256.41666666666663	56.0	372.0	1184.0916666666667	81.0	31.33333333333333	14.75	16.0	128.0	211.83333333333331	152.66666666666666	1301.4813492063493	1279.5166666666662	18.85	18.0	25.75	244.0	204.8701298701299	12.5	8.333333333333334	11.25	452.6666666666667	32.6	94.66666666666667	2137.3107808857812	1096.4416666666664	898.0642857142858	2376.9482683982687	5.0	11.0	24.0	648.4166666666666	166.79242424242423	114.5	771.0060606060606	15.0	165.33333333333334	3084.6962823725976	146.33333333333331	3.0	11.833333333333334	0.0	338.2757575757576	1304.9166666666667	719.1136363636364	42.86666666666667	254.67857142857144	233.0	68.33333333333334	453.23333333333335	308.5047619047619	30.0	0.0	267.5	15.7	12657.53355840066	1080.9817460317458	21.166666666666664	233.0388888888889	166.1051587301587	13.428571428571429	19.0	3.0	1.0	12.0	29.25	12.142857142857142	14.75	94.22222222222224	13.0	0.0	8.2	29.5	2.0	60.25	15.75	17.0	11.333333333333334	42.0	0.0	23.25	14.538461538461538	18.46153846153846	2.0	53.5	13.666666666666666	0.0	22.5	32.125	8.0	6.4	11.5	8.0	16.0	18.0
CAMDA23_MetaSUB_gCSD16_ILR_5	ILR	0.0	4.666666666666667	0.0	1.0	13.5	0.0	20.5	4.5	13.0	13.0	176.0	163.83333333333334	37.8	189.16666666666666	685.0416666666666	59.0	11.666666666666666	5.0	19.0	56.75	122.0	104.33333333333333	762.0440476190475	710.7555555555556	11.1	16.0	6.75	160.0	127.00198412698413	8.75	5.333333333333333	9.125	253.99999999999997	30.2	71.25	1230.4848984348987	810.5769230769231	500.3952380952381	1439.2059523809523	4.0	3.0	19.30952380952381	362.14285714285717	120.55000000000001	64.66666666666666	395.22727272727275	26.0	103.0	1490.7869047619047	82.91666666666666	1.0	8.833333333333334	0.0	249.90050505050507	844.9166666666667	454.8333333333333	18.75	108.39999999999999	143.33333333333331	39.400000000000006	303.68333333333334	273.3333333333333	16.0	0.0	191.2	11.5	7144.938336663333	672.6158730158731	11.5	121.5111111111111	65.60793650793651	7.428571428571429	10.0	4.0	1.0	13.0	14.0	6.0	5.25	57.77777777777778	7.0	2.0	5.5	16.5	2.0	29.0	4.75	11.466666666666669	6.25	41.0	9.0	10.5	6.545454545454546	9.583333333333334	0.0	31.0	10.2	31.0	15.25	18.25	10.0	3.1666666666666665	9.0	6.0	9.0	7.25
CAMDA23_MetaSUB_gCSD16_ILR_6	ILR	0.0	14.333333333333334	2.0	3.0	26.0	0.0	43.0	8.5	22.5	22.5	361.0	347.5833333333333	81.8	416.8333333333333	1521.4250000000002	115.5	30.33333333333333	12.0	29.0	132.5	259.6666666666667	227.0	1637.791666666667	1493.738888888889	23.8	31.0	24.25	336.0	256.29603174603176	20.875	10.0	21.0	555.4166666666666	45.0	170.08333333333334	2625.2328754578757	1690.5750000000003	1138.3809523809525	2939.2641053391053	6.0	12.0	37.35714285714286	751.895238095238	243.51060606060602	157.58333333333331	902.5621212121212	29.0	214.0	3461.450014088476	172.5	3.0	23.5	1.0	533.239393939394	1712.35	883.4766233766233	46.91666666666667	295.77142857142854	363.5	87.53333333333333	579.0666666666666	568.6833333333334	30.0	1.0	311.2952380952381	22.77777777777778	16112.375794235006	1460.5388888888888	43.25	270.22222222222223	156.96626984126985	25.6	18.77777777777778	10.0	3.0	22.5	30.0	12.0	14.0	129.66666666666666	14.0	2.0	9.5	41.0	6.0	71.25	13.75	21.294117647058822	11.0	59.333333333333336	22.0	23.25	13.23076923076923	19.0	0.0	67.5	15.5	0.0	29.0	37.5	13.0	6.333333333333333	19.5	14.0	22.0	19.5
CAMDA23_MetaSUB_gCSD16_ILR_7	ILR	0.0	17.0	4.0	5.666666666666667	26.0	1.0	49.5	10.0	26.0	26.0	526.0	490.66666666666663	118.6	581.0	2167.9500000000003	182.5	32.333333333333336	13.75	41.0	181.0	345.33333333333337	289.33333333333337	2126.5769841269844	1841.405555555556	31.05	49.0	33.75	410.0	326.38542568542573	26.75	15.333333333333334	27.125	758.75	66.8	187.0	3573.0552863802855	2094.0773809523807	1474.2257936507938	3886.49191919192	5.0	11.0	53.714285714285715	1111.1166666666666	304.08787878787876	225.08333333333334	1212.6060606060605	45.5	283.0	4942.22731829574	231.08333333333334	3.5	21.0	0.0	690.279292929293	2352.75	1213.5348484848485	59.83333333333333	414.2083333333333	497.83333333333326	107.26666666666667	748.3333333333334	737.0833333333334	32.0	0.0	399.4	27.666666666666668	22248.219337241717	2024.7039682539685	61.5	380.78730158730156	235.06587301587302	25.428571428571427	24.55555555555556	9.0	5.0	26.0	36.5	16.571428571428573	19.0	159.44444444444446	14.0	2.5	13.666666666666666	55.0	6.0	98.75	17.5	27.94117647058824	13.0	72.66666666666667	38.5	44.0	19.615384615384617	27.07692307692308	1.0	92.0	18.0	33.0	34.5	49.25	21.0	7.333333333333333	32.0	42.0	28.0	30.75
CAMDA23_MetaSUB_gCSD16_ILR_9	ILR	0.0	5.666666666666667	1.0	0.0	13.0	0.0	12.5	5.0	5.0	5.0	104.0	119.66666666666666	17.9	134.5	486.79999999999995	27.0	6.333333333333333	6.75	9.0	38.25	72.33333333333334	64.33333333333334	524.0630952380952	471.5611111111111	7.4	8.0	6.5	90.0	73.13730158730158	6.5	4.333333333333333	6.5	179.41666666666666	23.0	32.0	817.935164835165	413.83214285714286	328.8333333333333	866.5567460317461	1.0	0.0	12.9	259.84047619047624	70.56969696969696	47.0	261.2	18.0	61.0	1105.8785714285714	56.66666666666666	1.0	5.166666666666667	1.0	140.25404040404038	562.1666666666667	281.95	16.333333333333332	88.75	105.33333333333334	17.53333333333333	180.85	128.48333333333332	10.0	0.0	119.50952380952381	7.125	5029.84884107121	433.8333333333333	8.5	98.57777777777777	49.38928571428572	6.571428571428571	7.857142857142857	1.0	1.0	5.0	9.5	4.833333333333333	5.0	37.77777777777778	4.0	1.0	4.0	12.0	0.0	22.25	4.5	6.0	6.333333333333333	23.5	9.0	11.25	4.75	6.230769230769231	0.0	17.5	8.4	14.0	8.5	11.5	5.0	0.0	9.5	14.0	2.5	5.25
CAMDA23_MetaSUB_gCSD16_LIS_1	LIS	0.0	6.666666666666667	0.0	3.0	14.0	1.0	19.5	5.5	7.5	7.5	179.33333333333331	240.23333333333335	23.6	175.83333333333334	746.7880952380953	65.5	15.0	8.0	9.0	55.75	122.16666666666667	79.33333333333333	744.7238095238095	708.4	9.7	13.0	17.0	104.0	119.94094516594515	8.875	7.0	9.25	235.75	12.4	55.83333333333333	1075.6390914640913	473.2371794871794	449.54523809523806	1238.2690476190476	1.0	3.0	17.833333333333332	397.4666666666667	99.38636363636363	94.25	388.3772727272727	3.0	67.66666666666667	1597.2583333333334	62.91666666666666	2.0	6.166666666666667	0.0	185.7959595959596	680.9166666666667	381.44444444444446	28.916666666666664	169.3	157.0	30.466666666666665	222.63333333333335	185.36666666666667	22.0	0.0	140.43333333333334	9.0	6693.507185504554	534.45	27.5	132.5	96.71904761904763	9.571428571428571	10.75	1.0	1.0	7.5	15.75	7.0	5.6	47.0	2.0	1.0	9.0	13.5	0.0	27.25	7.75	8.75	6.333333333333333	19.0	14.5	21.75	8.454545454545455	9.307692307692308	0.0	34.5	9.8	10.0	14.0	15.375	5.0	0.0	14.5	28.0	7.5	12.25
CAMDA23_MetaSUB_gCSD16_LIS_11	LIS	0.0	7.0	0.0	0.0	22.0	0.0	20.5	5.0	8.0	8.0	192.0	197.33333333333334	40.6	171.86666666666665	669.5000000000001	64.0	11.666666666666666	7.25	12.0	45.75	128.16666666666669	95.66666666666667	762.8749999999999	658.6666666666666	9.9	15.5	17.0	120.0	124.64740259740262	10.25	6.666666666666667	9.875	249.16666666666666	19.4	67.33333333333333	1114.9580391830393	550.9321428571428	463.05833333333334	1244.5507936507934	2.0	4.0	20.333333333333336	386.0785714285714	102.5439393939394	93.41666666666667	386.0515151515151	12.0	77.33333333333333	1629.6726190476188	16.4	1.0	7.333333333333333	0.0	188.61666666666667	702.1666666666666	429.1166666666667	26.916666666666664	158.4666666666667	143.0	30.33333333333333	248.35	240.55	22.0	0.0	157.07857142857145	9.666666666666666	7103.280398402769	572.1166666666667	27.25	126.66666666666664	104.17857142857143	10.571428571428571	10.875	2.0	1.0	8.0	16.25	9.5	6.4	51.11111111111112	3.0	1.0	10.0	12.5	0.0	30.75	9.0	9.235294117647058	6.666666666666667	22.0	9.5	20.25	11.0	10.692307692307692	0.0	32.5	8.6	9.5	14.25	18.285714285714285	6.0	4.2	13.5	23.0	7.0	13.0
CAMDA23_MetaSUB_gCSD16_LIS_12	LIS	0.0	2.333333333333333	0.0	0.0	7.0	0.0	4.5	4.0	1.5	1.5	53.333333333333336	50.33333333333333	11.8	48.766666666666666	164.9047619047619	23.5	3.0	1.75	2.0	18.25	32.166666666666664	20.333333333333332	224.9857142857143	199.65000000000006	3.1	7.5	7.5	22.0	42.19743867243867	2.857142857142857	3.0	2.571428571428572	56.83333333333333	3.4	14.666666666666666	310.05210622710626	151.93388278388278	130.47023809523807	386.8416666666668	0.0	2.0	6.0	109.15	31.947727272727274	25.833333333333336	117.04545454545455	0.0	23.33333333333333	456.67671957671956	21.666666666666668	1.0	3.0	0.0	55.34166666666666	167.41666666666669	141.5111111111111	5.666666666666666	40.68333333333333	54.5	12.133333333333333	61.333333333333336	81.36666666666667	8.0	0.0	36.5	3.333333333333333	1924.3911138397207	161.9	8.5	30.866666666666667	34.220238095238095	3.0	3.6666666666666665	0.0	1.0	1.5	3.0	2.8	0.0	13.22222222222222	0.0	0.0	1.75	4.5	2.0	9.5	3.5	3.2	0.0	6.0	6.0	6.333333333333333	4.0	3.75	0.0	10.0	2.5	0.0	4.25	4.833333333333333	0.0	0.0	4.0	4.0	3.0	3.75
CAMDA23_MetaSUB_gCSD16_LIS_13	LIS	0.0	9.333333333333334	1.0	1.3333333333333333	8.0	0.0	16.5	5.5	10.0	10.0	141.33333333333331	154.31666666666666	32.7	175.13333333333333	662.1285714285715	56.5	14.0	7.5	13.0	46.75	97.33333333333333	97.33333333333333	704.6039682539682	676.2722222222224	10.5	18.0	17.5	126.0	95.30992063492063	9.125	6.333333333333333	8.625	230.33333333333334	15.0	59.16666666666667	1125.2500138750138	530.7198717948718	481.90833333333336	1204.0647546897549	2.0	4.0	22.7	314.86666666666673	90.78636363636365	88.0	393.1181818181818	9.0	73.0	1601.5285714285715	23.666666666666668	3.0	8.25	0.0	184.99292929292932	670.5	381.25	25.666666666666668	160.68333333333334	128.16666666666669	33.2	237.36666666666667	210.36666666666665	20.0	0.0	115.26904761904761	8.666666666666666	7029.713536025379	529.6555555555557	16.5	110.32222222222222	85.69206349206348	9.0	8.5	4.0	3.0	10.0	11.75	5.5	7.0	51.888888888888886	6.0	1.0	6.0	10.5	1.0	32.75	9.0	9.625	0.0	21.666666666666668	0.0	16.0	7.076923076923077	9.153846153846152	0.0	33.5	8.75	11.5	10.0	15.0	5.0	4.0	13.0	17.0	9.0	9.75
CAMDA23_MetaSUB_gCSD16_LIS_14	LIS	0.0	8.666666666666666	0.0	0.0	18.0	0.0	19.0	6.0	8.0	8.0	188.33333333333331	176.16666666666666	24.7	176.26666666666665	665.3619047619047	68.5	12.666666666666666	8.0	10.0	56.25	113.33333333333334	86.0	764.2563492063493	680.15	12.1	11.0	21.5	107.0	134.79657287157286	11.125	7.333333333333333	10.75	228.5	22.0	57.58333333333333	1103.8522366522366	570.2773809523808	468.17380952380955	1341.3599206349209	2.0	2.0	21.5	384.08095238095234	106.77424242424242	83.66666666666666	394.0924242424243	15.0	85.0	1596.5904761904762	65.0	4.0	7.5	0.0	207.68232323232326	686.25	438.6833333333333	21.25	140.18333333333334	152.0	31.46666666666667	252.63333333333335	255.66666666666666	28.0	0.0	135.7	9.333333333333334	6815.208309672782	633.088888888889	31.166666666666668	128.4	90.3218253968254	10.857142857142858	9.333333333333334	1.0	1.0	8.0	13.75	7.6	8.25	55.77777777777778	8.0	0.0	6.5	14.5	1.0	25.25	8.25	9.941176470588236	5.5	19.0	16.5	16.5	8.461538461538462	9.076923076923077	0.0	36.5	10.2	10.0	11.75	15.625	2.0	4.166666666666667	15.0	19.0	7.0	12.25
CAMDA23_MetaSUB_gCSD16_LIS_15	LIS	0.0	3.6666666666666665	0.0	0.0	2.0	0.0	7.0	2.0	2.0	2.0	52.333333333333336	49.93333333333334	7.222222222222222	62.25	186.49999999999997	21.0	6.0	3.0	1.0	20.5	44.333333333333336	19.333333333333332	209.68253968253973	200.71666666666667	3.75	5.5	10.5	32.0	36.852777777777774	2.0	2.333333333333333	1.75	66.66666666666666	3.4	10.666666666666668	338.78057498057495	157.30769230769232	135.875	363.5988095238095	0.0	1.0	5.566666666666666	116.76666666666665	33.33409090909091	25.833333333333332	141.3	0.0	26.0	423.116369047619	9.333333333333334	1.0	3.5	0.0	38.56666666666666	195.41666666666666	132.25555555555556	10.583333333333332	38.7	46.83333333333333	12.466666666666667	73.16666666666667	47.416666666666664	6.0	0.0	45.35	3.625	2250.0834463781825	170.875	3.0	28.08888888888889	33.14920634920635	2.571428571428572	2.833333333333333	1.0	1.0	2.0	4.75	1.8333333333333333	0.0	12.11111111111111	3.0	0.0	2.75	2.5	1.0	0.0	2.5	4.6923076923076925	0.0	0.0	0.0	5.5	3.7777777777777777	4.363636363636363	0.0	7.5	3.0	8.0	3.0	5.166666666666667	0.0	0.0	5.0	2.0	4.0	3.75
CAMDA23_MetaSUB_gCSD16_LIS_16	LIS	0.0	7.333333333333333	0.0	2.5	18.0	0.0	18.5	9.0	8.5	8.5	167.66666666666669	170.16666666666666	28.1	151.16666666666669	653.2940476190475	63.5	12.333333333333334	8.333333333333334	12.0	51.5	123.0	85.66666666666667	703.638492063492	629.8833333333333	10.75	10.666666666666666	17.5	124.0	118.68809523809524	9.0	7.666666666666667	8.5	223.66666666666669	19.0	51.083333333333336	1076.1665140415141	564.5226190476191	421.75	1201.6186507936507	2.0	4.0	20.452380952380953	392.87142857142857	106.77121212121214	83.58333333333334	380.43636363636364	11.0	86.66666666666667	1345.160714285714	56.583333333333336	3.0	5.166666666666667	0.0	184.58333333333331	667.9166666666666	337.68181818181813	19.083333333333336	141.41666666666669	131.16666666666669	32.266666666666666	214.53333333333333	239.41666666666669	12.0	0.0	137.35238095238094	9.666666666666666	6214.075870620608	639.2460317460319	12.5	118.93333333333332	83.8202380952381	9.0	8.11111111111111	2.0	2.0	8.5	14.0	6.333333333333333	8.75	48.66666666666666	8.0	0.0	8.5	10.5	2.0	23.0	7.0	9.235294117647058	5.666666666666667	22.0	0.0	17.75	9.3	9.76923076923077	1.0	28.5	8.666666666666666	0.0	12.75	17.0	1.0	3.8	12.5	14.0	6.5	9.25
CAMDA23_MetaSUB_gCSD16_LIS_2	LIS	0.0	2.6666666666666665	0.0	0.0	6.0	0.0	7.5	3.0	2.0	2.0	73.0	59.666666666666664	7.0	56.43333333333334	233.61666666666665	15.5	5.0	4.0	4.0	20.75	44.5	29.0	243.77738095238095	228.74999999999997	3.3	5.5	8.5	39.0	40.07142857142857	2.857142857142857	3.0	2.857142857142857	83.5	3.2	15.5	368.884188034188	148.25	143.08928571428572	431.2083333333333	3.0	1.0	5.6	144.6214285714286	30.19242424242424	34.25	129.03636363636363	0.0	20.0	558.8345238095237	8.0	1.0	2.6	0.0	47.25	219.08333333333334	131.02222222222224	8.666666666666666	57.766666666666666	48.5	12.333333333333332	89.0	55.99999999999999	10.0	0.0	55.516666666666666	3.5	2303.1772170811646	193.50000000000003	5.5	46.766666666666666	36.40714285714286	2.571428571428572	4.0	1.0	1.0	2.0	5.5	2.75	3.25	17.88888888888889	2.0	0.0	0.0	5.0	0.0	0.0	3.0	3.2666666666666666	0.0	10.0	0.0	7.25	4.111111111111111	3.727272727272727	0.0	11.5	2.8	0.0	3.5	6.285714285714286	1.0	0.0	5.0	9.0	2.0	4.25
CAMDA23_MetaSUB_gCSD16_LIS_3	LIS	0.0	5.333333333333333	0.0	1.3333333333333333	7.0	0.0	12.0	3.5	4.0	4.0	113.0	121.41666666666667	14.9	108.16666666666667	413.52857142857147	33.0	10.333333333333334	5.0	7.0	41.25	74.83333333333334	60.666666666666664	441.0714285714286	349.6	6.2	11.5	15.5	87.0	83.8512987012987	5.857142857142857	5.5	6.0	169.33333333333334	6.8	11.0	692.1207375957375	326.82326007326003	288.1333333333333	725.2892857142857	0.0	3.0	12.833333333333332	250.43571428571428	59.71060606060607	58.583333333333336	264.06515151515157	0.0	40.66666666666666	989.4785714285714	13.333333333333334	3.0	3.5	0.0	99.10952380952381	454.08333333333337	261.19444444444446	15.5	88.11666666666667	100.33333333333334	19.066666666666666	139.36666666666667	113.86666666666667	8.0	0.0	89.58333333333333	5.444444444444445	4254.1773467760295	346.1388888888889	17.166666666666664	81.4888888888889	63.47857142857143	4.714285714285714	5.888888888888889	1.0	1.0	4.0	9.0	2.833333333333333	4.2	35.77777777777778	2.0	0.0	0.0	9.0	1.0	17.0	5.25	5.5	0.0	15.0	0.0	12.75	6.5	5.923076923076923	0.0	19.5	5.25	5.0	7.25	12.571428571428571	2.0	0.0	8.5	12.0	4.0	6.25
