BAL_Kl_2017_GCF_003861035	BAL	Kl	68.0	2.0	7.0	1.0	7.0	13.0	1.0	2.0	5.0	2.0	31.0	2.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	43.0	26.0	25.0	25.0	96.0	10.0	1.0	58.0	1.0	39.0	1.0	32.0	45.0	26.0	3.0	0.0	47.0	40.0	13.0	7.0	3.0	1.0	14.0	1.0	20.0	24.0	3.0	6.0	21.0	6.0	30.0	4.0	1.0	5.0	9.0	1.0	2.0	3.0	4.0
BAL_Kl_2017_GCF_003861085	BAL	Kl	65.0	2.0	7.0	1.0	8.0	13.0	1.0	3.0	6.0	2.0	31.0	3.0	19.0	10.0	11.0	9.0	7.0	14.0	0.0	2.0	48.0	1.0	5.0	41.0	27.0	25.0	25.0	95.0	10.0	1.0	62.0	1.0	39.0	1.0	36.0	47.0	26.0	3.0	0.0	46.0	42.0	13.0	7.0	3.0	1.0	14.0	1.0	22.0	24.0	3.0	4.0	21.0	6.0	30.0	4.0	1.0	4.0	12.0	2.0	2.0	5.0	4.0
BAL_Kl_2017_GCF_003861135	BAL	Kl	67.0	2.0	7.0	1.0	7.0	13.0	1.0	4.0	5.0	2.0	31.0	4.0	19.0	10.0	12.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	43.0	26.0	24.0	25.0	99.0	10.0	1.0	60.0	1.0	40.0	1.0	32.0	45.0	27.0	3.0	0.0	47.0	40.0	13.0	7.0	3.0	1.0	14.0	1.0	20.0	24.0	3.0	5.0	21.0	6.0	30.0	4.0	1.0	4.0	10.0	2.0	1.0	3.0	4.0
BAL_Kl_2017_GCF_003861255	BAL	Kl	64.0	2.0	7.0	1.0	8.0	13.0	1.0	3.0	5.0	2.0	30.0	3.0	19.0	9.0	11.0	9.0	7.0	13.0	0.0	2.0	49.0	1.0	5.0	42.0	27.0	25.0	25.0	94.0	10.0	1.0	59.0	1.0	39.0	1.0	33.0	45.0	26.0	3.0	0.0	47.0	40.0	13.0	7.0	3.0	1.0	13.0	1.0	20.0	24.0	3.0	4.0	21.0	6.0	30.0	4.0	1.0	4.0	10.0	2.0	1.0	3.0	3.0
BAL_Kl_2017_GCF_003861365	BAL	Kl	68.0	2.0	7.0	1.0	7.0	13.0	1.0	2.0	5.0	2.0	31.0	2.0	19.0	10.0	12.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	41.0	26.0	24.0	24.0	88.0	10.0	1.0	56.0	1.0	38.0	1.0	32.0	43.0	26.0	3.0	0.0	45.0	41.0	13.0	7.0	3.0	1.0	14.0	1.0	20.0	23.0	3.0	4.0	21.0	6.0	29.0	4.0	1.0	4.0	8.0	1.0	1.0	3.0	4.0
BAL_Kl_2017_GCF_003861425	BAL	Kl	63.0	2.0	6.0	1.0	8.0	13.0	1.0	3.0	6.0	2.0	31.0	3.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	43.0	27.0	25.0	25.0	95.0	10.0	1.0	60.0	1.0	38.0	1.0	33.0	45.0	26.0	3.0	0.0	47.0	41.0	13.0	7.0	3.0	1.0	13.0	1.0	20.0	24.0	3.0	4.0	21.0	6.0	30.0	4.0	1.0	4.0	10.0	1.0	1.0	3.0	3.0
BAL_Kl_2017_GCF_003861435	BAL	Kl	71.0	2.0	7.0	1.0	7.0	13.0	1.0	3.0	5.0	2.0	31.0	4.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	43.0	26.0	25.0	25.0	98.0	10.0	1.0	62.0	1.0	39.0	1.0	32.0	45.0	27.0	3.0	0.0	48.0	41.0	13.0	7.0	3.0	1.0	14.0	1.0	20.0	24.0	3.0	5.0	21.0	6.0	30.0	4.0	1.0	4.0	11.0	2.0	2.0	4.0	5.0
BAL_Kl_2017_GCF_003861475	BAL	Kl	66.0	2.0	7.0	1.0	7.0	13.0	1.0	2.0	5.0	2.0	31.0	2.0	19.0	10.0	12.0	9.0	7.0	13.0	0.0	2.0	49.0	1.0	5.0	43.0	27.0	25.0	25.0	97.0	10.0	1.0	58.0	1.0	39.0	1.0	33.0	44.0	28.0	3.0	0.0	46.0	42.0	14.0	7.0	3.0	1.0	14.0	1.0	20.0	24.0	3.0	5.0	21.0	6.0	30.0	4.0	1.0	4.0	8.0	1.0	1.0	3.0	3.0
BAL_Kl_2017_GCF_003861575	BAL	Kl	66.0	2.0	7.0	1.0	7.0	13.0	1.0	2.0	5.0	2.0	32.0	3.0	20.0	10.0	11.0	9.0	7.0	14.0	0.0	2.0	48.0	1.0	5.0	41.0	27.0	24.0	25.0	92.0	10.0	1.0	56.0	1.0	40.0	1.0	34.0	45.0	25.0	3.0	0.0	47.0	40.0	13.0	7.0	3.0	1.0	13.0	1.0	20.0	23.0	3.0	5.0	21.0	6.0	30.0	4.0	1.0	4.0	8.0	1.0	2.0	3.0	4.0
MIN_Es_2017_GCF_013423565	MIN	Es	97.0	1.0	9.0	10.0	1.0	11.0	2.0	5.0	11.0	3.0	81.0	3.0	24.0	11.0	19.0	13.0	9.0	16.0	1.0	2.0	50.0	1.0	9.0	60.0	32.0	35.0	30.0	179.0	20.0	0.0	76.0	0.0	49.0	1.0	51.0	51.0	57.0	4.0	0.0	64.0	65.0	18.0	8.0	3.0	0.0	20.0	6.0	31.0	28.0	0.0	11.0	23.0	6.0	32.0	5.0	2.0	8.0	10.0	1.0	9.0	8.0	8.0
MIN_Es_2017_GCF_013423645	MIN	Es	97.0	1.0	9.0	9.0	1.0	11.0	2.0	5.0	11.0	3.0	81.0	3.0	25.0	11.0	19.0	13.0	8.0	15.0	1.0	3.0	49.0	1.0	9.0	60.0	32.0	32.0	30.0	173.0	20.0	0.0	75.0	0.0	48.0	1.0	51.0	54.0	58.0	4.0	0.0	64.0	62.0	18.0	8.0	2.0	0.0	20.0	6.0	28.0	28.0	0.0	11.0	23.0	6.0	33.0	5.0	2.0	8.0	12.0	1.0	9.0	9.0	8.0
NYC_En_2015_GCF_029069505	NYC	En	79.0	1.0	10.0	1.0	2.0	10.0	2.0	5.0	10.0	3.0	75.0	4.0	25.0	10.0	15.0	11.0	6.0	17.0	0.0	3.0	51.0	1.0	10.0	54.0	31.0	34.0	26.0	164.0	13.0	1.0	73.0	0.0	54.0	1.0	53.0	47.0	54.0	2.0	0.0	52.0	52.0	14.0	11.0	3.0	0.0	19.0	6.0	28.0	27.0	0.0	11.0	26.0	5.0	32.0	5.0	1.0	6.0	14.0	2.0	8.0	10.0	5.0
NYC_En_2015_GCF_029069575	NYC	En	87.0	1.0	13.0	1.0	3.0	10.0	2.0	6.0	10.0	3.0	82.0	4.0	25.0	11.0	16.0	11.0	7.0	16.0	0.0	3.0	52.0	1.0	10.0	56.0	31.0	36.0	25.0	175.0	13.0	1.0	81.0	0.0	55.0	1.0	52.0	46.0	51.0	2.0	0.0	51.0	55.0	14.0	11.0	3.0	1.0	17.0	6.0	23.0	27.0	0.0	11.0	24.0	5.0	32.0	5.0	1.0	6.0	13.0	1.0	7.0	10.0	6.0
NYC_En_2015_GCF_029069675	NYC	En	87.0	1.0	13.0	1.0	3.0	10.0	2.0	6.0	10.0	3.0	82.0	4.0	25.0	11.0	16.0	11.0	7.0	16.0	0.0	3.0	52.0	1.0	10.0	56.0	31.0	36.0	25.0	174.0	13.0	1.0	81.0	0.0	55.0	1.0	52.0	46.0	51.0	2.0	0.0	51.0	54.0	14.0	11.0	3.0	1.0	17.0	6.0	23.0	27.0	0.0	11.0	24.0	5.0	32.0	5.0	1.0	6.0	13.0	1.0	7.0	10.0	6.0
NYC_En_2015_GCF_029069825	NYC	En	83.0	1.0	13.0	1.0	3.0	10.0	2.0	6.0	10.0	3.0	82.0	4.0	25.0	11.0	16.0	11.0	7.0	16.0	0.0	3.0	52.0	1.0	10.0	56.0	31.0	36.0	25.0	172.0	12.0	1.0	81.0	0.0	54.0	1.0	52.0	45.0	51.0	2.0	0.0	51.0	54.0	14.0	11.0	3.0	1.0	17.0	6.0	23.0	27.0	0.0	11.0	24.0	5.0	32.0	5.0	1.0	6.0	13.0	1.0	7.0	9.0	5.0
NYC_En_2015_GCF_029070195	NYC	En	84.0	1.0	13.0	1.0	3.0	10.0	2.0	4.0	11.0	3.0	80.0	4.0	22.0	11.0	17.0	10.0	7.0	16.0	0.0	3.0	51.0	1.0	10.0	58.0	32.0	35.0	24.0	182.0	13.0	1.0	79.0	0.0	57.0	1.0	51.0	48.0	52.0	2.0	0.0	51.0	57.0	14.0	11.0	3.0	0.0	17.0	6.0	23.0	27.0	0.0	10.0	24.0	5.0	32.0	5.0	1.0	6.0	15.0	1.0	8.0	10.0	7.0
NYC_En_2015_GCF_029075245	NYC	En	90.0	1.0	11.0	1.0	2.0	10.0	2.0	5.0	10.0	3.0	76.0	4.0	24.0	10.0	16.0	10.0	6.0	16.0	0.0	3.0	53.0	1.0	10.0	56.0	31.0	36.0	25.0	174.0	13.0	1.0	80.0	0.0	60.0	1.0	53.0	48.0	55.0	2.0	0.0	55.0	52.0	14.0	11.0	3.0	0.0	20.0	6.0	29.0	27.0	0.0	11.0	25.0	5.0	32.0	5.0	1.0	7.0	18.0	1.0	9.0	11.0	5.0
NYC_En_2016_GCF_020783935	NYC	En	59.0	1.0	6.0	1.0	2.0	9.0	1.0	4.0	6.0	1.0	28.0	3.0	17.0	9.0	10.0	9.0	6.0	13.0	0.0	2.0	47.0	1.0	5.0	40.0	24.0	24.0	20.0	91.0	8.0	1.0	53.0	0.0	37.0	1.0	35.0	36.0	25.0	1.0	0.0	44.0	35.0	11.0	7.0	3.0	0.0	14.0	1.0	21.0	23.0	0.0	4.0	22.0	5.0	30.0	4.0	1.0	4.0	10.0	2.0	2.0	2.0	2.0
NYC_En_2016_GCF_029069745	NYC	En	85.0	1.0	12.0	1.0	3.0	10.0	2.0	6.0	12.0	3.0	81.0	3.0	25.0	10.0	16.0	11.0	6.0	16.0	0.0	3.0	51.0	1.0	10.0	54.0	32.0	35.0	26.0	172.0	13.0	1.0	76.0	0.0	57.0	1.0	53.0	47.0	56.0	2.0	0.0	53.0	55.0	14.0	11.0	3.0	0.0	16.0	5.0	27.0	27.0	0.0	13.0	24.0	5.0	32.0	5.0	1.0	6.0	14.0	1.0	9.0	12.0	7.0
NYC_Es_2015_GCF_027584315	NYC	Es	63.0	1.0	5.0	4.0	1.0	6.0	1.0	2.0	6.0	1.0	28.0	2.0	16.0	8.0	11.0	9.0	8.0	13.0	1.0	2.0	44.0	1.0	5.0	43.0	26.0	26.0	19.0	98.0	13.0	0.0	52.0	0.0	31.0	1.0	35.0	39.0	26.0	1.0	0.0	45.0	38.0	11.0	7.0	3.0	0.0	13.0	1.0	20.0	26.0	0.0	4.0	21.0	4.0	30.0	4.0	2.0	4.0	7.0	1.0	2.0	3.0	4.0
NYC_Es_2015_GCF_027584335	NYC	Es	68.0	1.0	4.0	4.0	1.0	11.0	1.0	2.0	6.0	1.0	29.0	2.0	22.0	9.0	12.0	9.0	8.0	14.0	1.0	3.0	45.0	1.0	5.0	42.0	28.0	24.0	18.0	95.0	13.0	0.0	52.0	0.0	32.0	1.0	33.0	38.0	26.0	3.0	0.0	45.0	40.0	11.0	7.0	3.0	0.0	12.0	1.0	19.0	24.0	0.0	4.0	21.0	5.0	30.0	4.0	2.0	4.0	7.0	1.0	2.0	2.0	4.0
NYC_Es_2016_GCF_002214205	NYC	Es	62.0	1.0	5.0	4.0	1.0	9.0	1.0	2.0	7.0	1.0	29.0	2.0	19.0	8.0	12.0	9.0	8.0	13.0	1.0	2.0	44.0	1.0	5.0	43.0	26.0	26.0	19.0	96.0	13.0	0.0	52.0	0.0	33.0	1.0	34.0	38.0	26.0	3.0	0.0	45.0	43.0	11.0	7.0	3.0	0.0	13.0	1.0	21.0	25.0	0.0	5.0	22.0	4.0	30.0	4.0	2.0	4.0	7.0	1.0	1.0	3.0	2.0
NYC_Es_2018_GCF_022569415	NYC	Es	62.0	1.0	4.0	4.0	1.0	10.0	1.0	2.0	6.0	1.0	29.0	2.0	17.0	9.0	11.0	9.0	8.0	13.0	1.0	2.0	44.0	1.0	5.0	43.0	26.0	25.0	18.0	96.0	13.0	0.0	52.0	0.0	31.0	1.0	34.0	34.0	26.0	3.0	0.0	47.0	40.0	10.0	7.0	3.0	0.0	12.0	1.0	21.0	24.0	0.0	5.0	21.0	5.0	30.0	4.0	2.0	4.0	7.0	1.0	2.0	3.0	4.0
NYC_Es_2018_GCF_022812305	NYC	Es	100.0	1.0	9.0	10.0	1.0	12.0	2.0	5.0	11.0	3.0	82.0	3.0	27.0	10.0	18.0	12.0	9.0	16.0	1.0	3.0	49.0	1.0	9.0	58.0	31.0	32.0	27.0	179.0	18.0	0.0	71.0	0.0	52.0	1.0	50.0	51.0	59.0	4.0	0.0	63.0	63.0	15.0	8.0	3.0	0.0	20.0	6.0	26.0	29.0	0.0	10.0	24.0	6.0	32.0	5.0	2.0	8.0	12.0	1.0	8.0	11.0	6.0
NYC_Es_2018_GCF_022812315	NYC	Es	98.0	1.0	8.0	9.0	1.0	12.0	2.0	5.0	11.0	3.0	81.0	3.0	27.0	10.0	19.0	12.0	9.0	16.0	1.0	3.0	49.0	1.0	9.0	59.0	31.0	32.0	27.0	180.0	18.0	0.0	71.0	0.0	51.0	1.0	51.0	51.0	58.0	4.0	0.0	60.0	61.0	14.0	8.0	3.0	0.0	20.0	6.0	26.0	30.0	0.0	12.0	24.0	6.0	32.0	5.0	2.0	8.0	12.0	1.0	9.0	12.0	6.0
NYC_Kl_2015_GCF_027584255	NYC	Kl	70.0	2.0	7.0	1.0	7.0	13.0	1.0	3.0	5.0	2.0	31.0	3.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	43.0	26.0	24.0	25.0	93.0	10.0	1.0	57.0	1.0	39.0	1.0	32.0	44.0	25.0	3.0	0.0	47.0	40.0	13.0	7.0	3.0	1.0	14.0	1.0	20.0	24.0	3.0	4.0	21.0	6.0	30.0	4.0	1.0	4.0	8.0	1.0	1.0	3.0	4.0
NYC_Kl_2015_GCF_027584275	NYC	Kl	70.0	2.0	7.0	1.0	7.0	13.0	1.0	3.0	5.0	2.0	31.0	4.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	44.0	27.0	25.0	25.0	100.0	10.0	1.0	63.0	1.0	40.0	1.0	33.0	45.0	28.0	3.0	0.0	47.0	42.0	13.0	7.0	3.0	1.0	14.0	1.0	20.0	24.0	3.0	6.0	21.0	6.0	30.0	4.0	1.0	4.0	10.0	2.0	2.0	3.0	4.0
NYC_Kl_2015_GCF_027584375	NYC	Kl	67.0	2.0	7.0	1.0	7.0	13.0	1.0	2.0	8.0	2.0	32.0	2.0	20.0	10.0	11.0	9.0	7.0	15.0	0.0	2.0	50.0	1.0	5.0	45.0	26.0	27.0	25.0	98.0	10.0	1.0	61.0	1.0	39.0	1.0	33.0	45.0	28.0	3.0	0.0	49.0	44.0	13.0	7.0	3.0	1.0	14.0	1.0	20.0	25.0	3.0	5.0	21.0	6.0	30.0	5.0	1.0	4.0	8.0	1.0	3.0	3.0	4.0
NYC_Kl_2015_GCF_027584385	NYC	Kl	68.0	2.0	7.0	1.0	8.0	13.0	1.0	3.0	5.0	2.0	31.0	4.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	47.0	1.0	5.0	42.0	27.0	25.0	24.0	98.0	10.0	1.0	59.0	1.0	39.0	1.0	32.0	48.0	25.0	3.0	0.0	45.0	40.0	14.0	7.0	3.0	1.0	13.0	1.0	21.0	23.0	3.0	4.0	21.0	6.0	31.0	7.0	1.0	4.0	11.0	2.0	2.0	3.0	3.0
NYC_Kl_2015_GCF_027584415	NYC	Kl	70.0	2.0	7.0	1.0	7.0	13.0	1.0	3.0	5.0	2.0	31.0	3.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	42.0	26.0	24.0	25.0	96.0	10.0	1.0	61.0	1.0	39.0	1.0	32.0	45.0	26.0	3.0	0.0	47.0	40.0	13.0	7.0	3.0	1.0	14.0	1.0	20.0	24.0	3.0	5.0	21.0	6.0	30.0	4.0	1.0	5.0	10.0	2.0	1.0	3.0	4.0
NYC_Kl_2015_GCF_027584435	NYC	Kl	64.0	2.0	7.0	1.0	7.0	13.0	1.0	4.0	5.0	2.0	31.0	2.0	20.0	10.0	10.0	8.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	42.0	27.0	24.0	25.0	92.0	10.0	1.0	62.0	1.0	38.0	1.0	35.0	44.0	28.0	3.0	0.0	46.0	40.0	13.0	7.0	3.0	1.0	14.0	1.0	21.0	24.0	3.0	5.0	21.0	6.0	30.0	4.0	1.0	4.0	9.0	1.0	2.0	2.0	3.0
NYC_Kl_2015_GCF_027584455	NYC	Kl	69.0	2.0	7.0	1.0	8.0	13.0	1.0	2.0	5.0	2.0	31.0	3.0	21.0	10.0	11.0	10.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	42.0	27.0	24.0	25.0	98.0	10.0	1.0	59.0	1.0	39.0	1.0	33.0	46.0	26.0	3.0	0.0	47.0	40.0	13.0	7.0	3.0	1.0	13.0	1.0	20.0	23.0	3.0	4.0	21.0	6.0	31.0	7.0	1.0	4.0	11.0	2.0	2.0	3.0	3.0
NYC_Kl_2015_GCF_027584485	NYC	Kl	70.0	2.0	7.0	1.0	7.0	13.0	1.0	3.0	5.0	2.0	31.0	4.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	42.0	27.0	24.0	25.0	96.0	10.0	1.0	60.0	1.0	39.0	1.0	32.0	44.0	26.0	3.0	0.0	47.0	40.0	13.0	7.0	3.0	1.0	14.0	1.0	20.0	23.0	3.0	4.0	21.0	6.0	30.0	4.0	1.0	4.0	10.0	2.0	1.0	3.0	4.0
