"","OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
"20",1379,"DEN16_vs_LIS16","AB_Genus",3,"Bacteria","Bacillota","Bacilli","Bacillales","","Gemella"
"21",1379,"LIS16_vs_TOK16","AB_Genus",1,"Bacteria","Bacillota","Bacilli","Bacillales","","Gemella"
"22",1382,"BER16_vs_SAN17","AB_Genus",3,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella"
"23",1382,"DEN17_vs_SAN17","AB_Genus",2,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella"
"24",1382,"NYC16_vs_SAN17","AB_Genus",2,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella"
"25",1382,"SAN17_vs_ZRH17","AB_Genus",2,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella"
"26",1505,"BER16_vs_VIE17","AB_Genus",3,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium"
"27",1505,"BER16_vs_ZRH17","AB_Genus",1,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium"
"28",1505,"BOG16_vs_VIE17","AB_Genus",2,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium"
"29",1505,"BOG16_vs_ZRH17","AB_Genus",3,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium"
"30",1505,"DOH16_vs_VIE17","AB_Genus",2,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium"
"31",1505,"DOH16_vs_ZRH17","AB_Genus",1,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium"
"32",1505,"NYC16_vs_ZRH17","AB_Genus",2,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium"
"33",1505,"SAC16_vs_ZRH17","AB_Genus",2,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium"
"34",1505,"TOK16_vs_ZRH17","AB_Genus",2,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium"
"35",1511,"DOH17_vs_NYC17","AB_Genus",3,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Acetoanaerobium"
"36",1511,"NYC17_vs_VIE17","AB_Genus",3,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Acetoanaerobium"
"37",1556,"DOH16_vs_DOH17","AB_Genus",2,"Bacteria","Bacillota","Tissierellia","Tissierellales","Gottschalkiaceae","Gottschalkia"
"38",1603,"DOH17_vs_MIN17","AB_Genus",1,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Amylolactobacillus"
"39",1603,"NYC16_vs_TOK16","AB_Genus",1,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Amylolactobacillus"
"40",1625,"SAN17_vs_SAO17","AB_Genus",1,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Fructilactobacillus"
"41",1750,"AKL16_vs_DEN17","AB_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Arachnia"
"42",1750,"LIS16_vs_DOH17","AB_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Arachnia"
"43",1750,"LIS16_vs_NYC17","AB_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Arachnia"
"44",1750,"LIS16_vs_TOK17","AB_Genus",1,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Arachnia"
"45",1863,"ILR16_vs_DOH17","AB_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae","Dermatophilus"
"46",1863,"ILR16_vs_ILR17","AB_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae","Dermatophilus"
"47",1863,"ILR16_vs_NYC16","AB_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae","Dermatophilus"
"48",1863,"ILR16_vs_NYC17","AB_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae","Dermatophilus"
"49",1863,"ILR16_vs_ZRH17","AB_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae","Dermatophilus"
"50",2026,"SAC16_vs_SAN17","AB_Genus",1,"Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae","Thermoactinomyces"
"51",2098,"BER16_vs_ILR17","AB_Order",2,"Bacteria","Mycoplasmatota","","Mycoplasmoidales",NA,NA
"52",2098,"BOG16_vs_ILR17","AB_Order",3,"Bacteria","Mycoplasmatota","","Mycoplasmoidales",NA,NA
"53",2098,"DEN16_vs_ILR17","AB_Order",3,"Bacteria","Mycoplasmatota","","Mycoplasmoidales",NA,NA
"54",2098,"SAC16_vs_ILR17","AB_Order",3,"Bacteria","Mycoplasmatota","","Mycoplasmoidales",NA,NA
"55",2098,"DOH16_vs_ILR17","AB_Family",3,"Bacteria","Mycoplasmatota","","Mycoplasmoidales","Metamycoplasmataceae",NA
"56",2098,"TOK16_vs_ILR17","AB_Family",2,"Bacteria","Mycoplasmatota","","Mycoplasmoidales","Metamycoplasmataceae",NA
"57",2116,"BAL17_vs_VIE17","AB_Family",3,"Bacteria","Mycoplasmatota","","Mycoplasmoidales","Mycoplasmoidaceae",NA
"58",2116,"NYC16_vs_DOH17","AB_Family",3,"Bacteria","Mycoplasmatota","","Mycoplasmoidales","Mycoplasmoidaceae",NA
"59",2148,"DEN17_vs_VIE17","AB_Genus",2,"Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma"
"60",2180,"BOG16_vs_TOK16","AB_Genus",3,"Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanothermaceae","Methanothermus"
"61",2320,"SAC16_vs_TOK16","AB_Order",2,"Archaea","Euryarchaeota","Methanopyri","Methanopyrales",NA,NA
"62",2331,"BER16_vs_MIN17","AB_Genus",3,"Bacteria","Bacillota","Clostridia","Halanaerobiales","Halanaerobiaceae","Halanaerobium"
"63",2331,"NYC16_vs_MIN17","AB_Genus",3,"Bacteria","Bacillota","Clostridia","Halanaerobiales","Halanaerobiaceae","Halanaerobium"
"64",2756,"BER16_vs_TOK17","AB_Genus",2,"Bacteria","Bacillota","Bacilli","Bacillales","Listeriaceae","Brochothrix"
"65",13769,"ILR16_vs_ILR17","AB_Genus",2,"Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Natrialba"
"66",13769,"ILR16_vs_MIN17","AB_Genus",2,"Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Natrialba"
"67",13769,"ILR16_vs_SAC16","AB_Genus",2,"Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Natrialba"
"68",13769,"ILR16_vs_SAN17","AB_Genus",3,"Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Natrialba"
"69",13769,"ILR16_vs_ZRH17","AB_Genus",2,"Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Natrialba"
"70",28198,"NYC16_vs_ZRH17","AB_Genus",3,"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Aliarcobacter"
"71",28198,"NYC17_vs_ZRH17","AB_Genus",2,"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Aliarcobacter"
"72",28446,"NYC16_vs_NYC17","AB_Genus",2,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Anaerotignum"
"73",29370,"DEN16_vs_DOH16","AB_Genus",1,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora"
"74",29394,"BAL17_vs_MIN17","AB_Genus",3,"Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum"
"75",29394,"BER16_vs_MIN17","AB_Genus",2,"Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum"
"76",29394,"DEN17_vs_MIN17","AB_Genus",1,"Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum"
"77",29394,"DOH17_vs_MIN17","AB_Genus",3,"Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum"
"78",29394,"MIN17_vs_NYC17","AB_Genus",2,"Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum"
"79",29394,"MIN17_vs_ZRH17","AB_Genus",1,"Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum"
"80",29519,"DEN17_vs_MIN17","AB_Genus",3,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Borreliaceae","Borreliella"
"81",29519,"NYC16_vs_MIN17","AB_Genus",1,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Borreliaceae","Borreliella"
"82",33007,"ILR16_vs_TOK17","AB_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Winkia"
"83",33007,"ILR17_vs_TOK17","AB_Genus",1,"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Winkia"
"84",33033,"BER16_vs_TOK17","AB_Genus",3,"Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Parvimonas"
"85",33936,"BOG16_vs_DOH16","AB_Genus",3,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Aeribacillus"
"86",34029,"DEN16_vs_DEN17","AB_Genus",2,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Leptothrix"
"87",34029,"DEN16_vs_SAO17","AB_Genus",2,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Leptothrix"
"88",35841,"DOH17_vs_SAO17","AB_Genus",1,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Caldibacillus"
"89",35841,"MIN17_vs_SAO17","AB_Genus",1,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Caldibacillus"
"90",35841,"NYC17_vs_SAO17","AB_Genus",1,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Caldibacillus"
"91",35841,"SAO17_vs_TOK17","AB_Genus",1,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Caldibacillus"
"92",35841,"SAO17_vs_ZRH17","AB_Genus",1,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Caldibacillus"
"93",36863,"LIS16_vs_TOK17","AB_Genus",3,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Ideonella"
"94",39152,"DEN16_vs_VIE17","AB_Family",2,"Archaea","Euryarchaeota","Methanococci","Methanococcales","Methanococcaceae",NA
"95",41673,"DEN16_vs_VIE17","AB_Genus",3,"Archaea","Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Acidianus"
"96",43948,"BOG16_vs_BAL17","AB_Genus",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Tolumonas"
"97",43948,"BOG16_vs_SAN17","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Tolumonas"
"98",45851,"NYC17_vs_SAO17","AB_Genus",3,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Butyrivibrio"
"99",46124,"BER16_vs_LIS16","AB_Genus",2,"Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"100",46124,"LIS16_vs_TOK16","AB_Genus",2,"Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"101",46125,"DEN16_vs_ILR16","AB_Genus",3,"Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia"
"102",46507,"BER16_vs_SAN17","AB_Genus",2,"Bacteria","Bacillota","Tissierellia","","","Ezakiella"
"103",46507,"TOK16_vs_SAN17","AB_Genus",2,"Bacteria","Bacillota","Tissierellia","","","Ezakiella"
"104",49319,"LIS16_vs_SAO17","AB_Genus",2,"Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter"
"105",49338,"AKL16_vs_ILR16","AB_Genus",2,"Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Desulfitobacterium"
"106",51229,"BOG16_vs_NYC16","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Wigglesworthia"
"107",53358,"BOG16_vs_LIS16","AB_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Intrasporangium"
"108",53358,"LIS16_vs_DEN17","AB_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Intrasporangium"
"109",53358,"LIS16_vs_ILR17","AB_Genus",1,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Intrasporangium"
"110",53358,"LIS16_vs_ZRH17","AB_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Intrasporangium"
"111",54005,"AKL16_vs_TOK16","AB_Genus",2,"Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus"
"112",55206,"DEN17_vs_NYC17","AB_Genus",1,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta"
"113",55206,"DEN17_vs_SAO17","AB_Genus",3,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta"
"114",55206,"DEN17_vs_VIE17","AB_Genus",1,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta"
"115",55206,"DEN17_vs_ZRH17","AB_Genus",2,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta"
"116",60520,"LIS16_vs_NYC16","AB_Genus",3,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus"
"117",69965,"AKL16_vs_DEN16","AB_Genus",2,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Macrococcus"
"118",75697,"DEN16_vs_MIN17","AB_Genus",1,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Castellaniella"
"119",75697,"DEN16_vs_SAN17","AB_Genus",3,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Castellaniella"
"120",76853,"DOH16_vs_SAO17","AB_Genus",2,"Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Solibacillus"
"121",76853,"DOH16_vs_TOK17","AB_Genus",2,"Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Solibacillus"
"122",76853,"DOH16_vs_VIE17","AB_Genus",3,"Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Solibacillus"
"123",76853,"ILR17_vs_VIE17","AB_Genus",3,"Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Solibacillus"
"124",76853,"NYC16_vs_VIE17","AB_Genus",3,"Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Solibacillus"
"125",76853,"TOK16_vs_VIE17","AB_Genus",2,"Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Solibacillus"
"126",76853,"VIE17_vs_ZRH17","AB_Genus",2,"Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Solibacillus"
"127",78258,"BER16_vs_ILR16","AB_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Parascardovia"
"128",78258,"ILR16_vs_DOH17","AB_Genus",1,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Parascardovia"
"129",78258,"ILR16_vs_MIN17","AB_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Parascardovia"
"130",78258,"ILR16_vs_NYC16","AB_Genus",1,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Parascardovia"
"131",78258,"ILR16_vs_ZRH17","AB_Genus",1,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Parascardovia"
"132",79601,"DOH17_vs_TOK17","AB_Genus",2,"Archaea","Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Metallosphaera"
"133",79601,"NYC17_vs_TOK17","AB_Genus",1,"Archaea","Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Metallosphaera"
"134",80880,"DEN16_vs_MIN17","AB_Genus",2,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hylemonella"
"135",81462,"MIN17_vs_NYC17","AB_Genus",3,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Thermanaerovibrio"
"136",82987,"BOG16_vs_TOK17","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Tatumella"
"137",84032,"DEN16_vs_NYC17","AB_Genus",1,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoclostridium"
"138",84032,"DEN16_vs_ZRH17","AB_Genus",2,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoclostridium"
"139",89152,"BER16_vs_ZRH17","AB_Genus",3,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter"
"140",89152,"BOG16_vs_ILR17","AB_Genus",1,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter"
"141",89152,"BOG16_vs_SAC16","AB_Genus",1,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter"
"142",89152,"BOG16_vs_TOK17","AB_Genus",2,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter"
"143",89152,"BOG16_vs_ZRH17","AB_Genus",2,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter"
"144",89152,"ILR17_vs_SAN17","AB_Genus",1,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter"
"145",89152,"NYC16_vs_ILR17","AB_Genus",3,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter"
"146",89152,"NYC16_vs_SAC16","AB_Genus",3,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter"
"147",89152,"NYC16_vs_ZRH17","AB_Genus",1,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter"
"148",89152,"SAN17_vs_ZRH17","AB_Genus",1,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter"
"149",89152,"SAO17_vs_ZRH17","AB_Genus",3,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter"
"150",97477,"TOK17_vs_ZRH17","AB_Genus",1,"Bacteria","Synergistota","Synergistia","Synergistales","Acetomicrobiaceae","Acetomicrobium"
"151",100886,"AKL16_vs_BOG16","AB_Genus",1,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium"
"152",100886,"BOG16_vs_MIN17","AB_Genus",2,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium"
"153",100886,"BOG16_vs_TOK17","AB_Genus",1,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium"
"154",100886,"MIN17_vs_SAN17","AB_Genus",2,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium"
"155",100886,"SAN17_vs_TOK17","AB_Genus",3,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium"
"156",119484,"AKL16_vs_MIN17","AB_Genus",1,"Bacteria","Thermodesulfobacteriota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter"
"157",119484,"AKL16_vs_SAC16","AB_Genus",3,"Bacteria","Thermodesulfobacteriota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter"
"158",119484,"AKL16_vs_SAN17","AB_Genus",2,"Bacteria","Thermodesulfobacteriota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter"
"159",129985,"ILR17_vs_ZRH17","AB_Genus",3,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Mesobacillus"
"160",131568,"LIS16_vs_BAL17","AB_Family",3,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae",NA
"161",131568,"LIS16_vs_DEN17","AB_Family",2,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae",NA
"162",131568,"LIS16_vs_SAC16","AB_Family",2,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae",NA
"163",131568,"LIS16_vs_SAN17","AB_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae","Kineococcus"
"164",131568,"LIS16_vs_VIE17","AB_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae","Kineococcus"
"165",134821,"DEN16_vs_DOH17","AB_Genus",3,"Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Ureaplasma"
"166",138072,"BER16_vs_DEN17","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Hamiltonella"
"167",138072,"BER16_vs_DOH17","AB_Genus",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Hamiltonella"
"168",138072,"BOG16_vs_DEN17","AB_Genus",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Hamiltonella"
"169",138072,"BOG16_vs_DOH16","AB_Genus",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Hamiltonella"
"170",138072,"BOG16_vs_DOH17","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Hamiltonella"
"171",138072,"BOG16_vs_NYC17","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Hamiltonella"
"172",138072,"DOH17_vs_VIE17","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Hamiltonella"
"173",138072,"NYC17_vs_VIE17","AB_Genus",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Hamiltonella"
"174",139438,"BAL17_vs_DEN17","AB_Family",3,"Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Geovibrionaceae",NA
"175",142864,"TOK16_vs_NYC17","AB_Genus",3,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Cylindrospermum"
"176",143361,"BER16_vs_SAC16","AB_Genus",2,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Filifactor"
"177",147322,"BER16_vs_BAL17","AB_Genus",3,"Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Sirenicapillariaceae","Limnospira"
"178",147322,"DEN16_vs_TOK17","AB_Genus",3,"Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Sirenicapillariaceae","Limnospira"
"179",147322,"DEN17_vs_ILR17","AB_Genus",2,"Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Sirenicapillariaceae","Limnospira"
"180",147322,"DOH17_vs_ILR17","AB_Genus",2,"Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Sirenicapillariaceae","Limnospira"
