"","OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
"37",10491,"SAC16_vs_TOK17","Viruses_Genus",4,"Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Chloriridovirus"
"38",10492,"AKL16_vs_BAL17","Viruses_Genus",4,"Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Ranavirus"
"39",10492,"AKL16_vs_BER16","Viruses_Genus",1,"Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Ranavirus"
"40",10492,"AKL16_vs_DEN16","Viruses_Genus",1,"Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Ranavirus"
"41",10492,"AKL16_vs_DEN17","Viruses_Genus",4,"Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Ranavirus"
"42",10492,"AKL16_vs_MIN17","Viruses_Genus",1,"Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Ranavirus"
"43",10492,"AKL16_vs_NYC16","Viruses_Genus",2,"Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Ranavirus"
"44",10492,"AKL16_vs_SAC16","Viruses_Genus",4,"Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Ranavirus"
"45",10492,"AKL16_vs_TOK17","Viruses_Genus",3,"Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Ranavirus"
"46",12183,"BOG16_vs_DOH17","Viruses_Family",2,"Viruses","Kitrinoviricota","Alsuviricetes","Tymovirales","Alphaflexiviridae",NA
"47",35279,"AKL16_vs_LIS16","Viruses_Class",1,"Viruses","Kitrinoviricota","Flasuviricetes",NA,NA,NA
"48",35279,"ILR17_vs_SAO17","Viruses_Class",5,"Viruses","Kitrinoviricota","Flasuviricetes",NA,NA,NA
"49",56947,"DOH16_vs_SAN17","Viruses_Family",5,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae",NA
"50",56947,"DOH17_vs_SAN17","Viruses_Genus",5,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Betabaculovirus"
"51",56947,"SAC16_vs_DOH17","Viruses_Genus",3,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Betabaculovirus"
"52",57119,"BER16_vs_DOH16","Viruses_Genus",5,"Viruses","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Geminiviridae","Mastrevirus"
"53",57119,"BOG16_vs_DOH16","Viruses_Genus",2,"Viruses","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Geminiviridae","Mastrevirus"
"54",57119,"DOH16_vs_DEN17","Viruses_Genus",4,"Viruses","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Geminiviridae","Mastrevirus"
"55",57119,"DOH16_vs_NYC16","Viruses_Genus",2,"Viruses","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Geminiviridae","Mastrevirus"
"56",57119,"DOH16_vs_TOK17","Viruses_Genus",2,"Viruses","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Geminiviridae","Mastrevirus"
"57",62099,"DOH17_vs_ZRH17","Viruses_Genus",4,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Alphaentomopoxvirus"
"58",72539,"NYC17_vs_ZRH17","Viruses_Genus",3,"Viruses","Kitrinoviricota","Alsuviricetes","Tymovirales","Tymoviridae","Tymovirus"
"59",107324,"DOH16_vs_BAL17","Viruses_Genus",5,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Solendovirus"
"60",107324,"DOH16_vs_DOH17","Viruses_Genus",4,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Solendovirus"
"61",119164,"SAN17_vs_TOK17","Viruses_Genus",5,"Viruses","Pisuviricota","Pisoniviricetes","Sobelivirales","Solemoviridae","Polerovirus"
"62",129727,"MIN17_vs_NYC17","Viruses_Genus",5,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Parapoxvirus"
"63",129727,"NYC17_vs_SAN17","Viruses_Genus",3,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Parapoxvirus"
"64",129951,"DEN16_vs_SAN17","Viruses_Family",5,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae",NA
"65",176652,"SAN17_vs_TOK17","Viruses_Genus",4,"Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Iridovirus"
"66",186764,"DOH17_vs_MIN17","Viruses_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Fromanvirus"
"67",187217,"ILR16_vs_ILR17","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Tunavirus"
"68",235201,"BAL17_vs_SAO17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Coetzeevirus"
"69",235201,"MIN17_vs_SAO17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Coetzeevirus"
"70",240426,"MIN17_vs_TOK17","Viruses_Genus",1,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Sciuripoxvirus"
"71",268748,"BER16_vs_DEN16","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Tiamatvirus"
"72",268748,"DEN16_vs_NYC16","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Tiamatvirus"
"73",268748,"DOH16_vs_SAO17","Viruses_Genus",4,"Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Tiamatvirus"
"74",298338,"VIE17_vs_ZRH17","Viruses_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Salchichonvirus"
"75",337051,"SAC16_vs_ZRH17","Viruses_Order",5,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales",NA,NA
"76",337051,"BAL17_vs_NYC17","Viruses_Family",1,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae",NA
"77",337051,"MIN17_vs_NYC17","Viruses_Family",2,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae",NA
"78",337051,"SAC16_vs_DEN17","Viruses_Family",5,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae",NA
"79",337051,"SAC16_vs_NYC17","Viruses_Family",2,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae",NA
"80",369960,"DOH16_vs_SAC16","Viruses_Family",5,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae",NA
"81",369960,"ILR16_vs_DOH17","Viruses_Family",5,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae",NA
"82",369960,"ILR16_vs_TOK17","Viruses_Family",5,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae",NA
"83",369960,"SAC16_vs_TOK17","Viruses_Family",2,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae",NA
"84",508441,"DOH17_vs_TOK17","Viruses_Genus",1,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Alloherpesviridae","Ictalurivirus"
"85",548914,"ILR17_vs_MIN17","Viruses_Genus",2,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Proboscivirus"
"86",566270,"BAL17_vs_SAN17","Viruses_Genus",2,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus"
"87",680114,"BAL17_vs_MIN17","Viruses_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Bixzunavirus"
"88",680114,"BER16_vs_MIN17","Viruses_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Bixzunavirus"
"89",680114,"BER16_vs_SAN17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Bixzunavirus"
"90",680114,"BER16_vs_SAO17","Viruses_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Bixzunavirus"
"91",680114,"BOG16_vs_MIN17","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Bixzunavirus"
"92",680114,"NYC16_vs_MIN17","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Bixzunavirus"
"93",680114,"SAC16_vs_MIN17","Viruses_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Bixzunavirus"
"94",743040,"TOK16_vs_SAO17","Viruses_Family",2,"Viruses","","","","Alphasatellitidae",NA
"95",985782,"SAC16_vs_BAL17","Viruses_Phylum",5,"Viruses","Nucleocytoviricota",NA,NA,NA,NA
"96",985782,"DEN16_vs_ILR17","Viruses_Class",2,"Viruses","Nucleocytoviricota","Megaviricetes",NA,NA,NA
"97",985782,"ILR17_vs_SAN17","Viruses_Class",1,"Viruses","Nucleocytoviricota","Megaviricetes",NA,NA,NA
"98",985782,"NYC16_vs_ILR17","Viruses_Class",1,"Viruses","Nucleocytoviricota","Megaviricetes",NA,NA,NA
"99",985782,"SAC16_vs_ILR17","Viruses_Class",1,"Viruses","Nucleocytoviricota","Megaviricetes",NA,NA,NA
"100",985782,"SAC16_vs_MIN17","Viruses_Class",3,"Viruses","Nucleocytoviricota","Megaviricetes",NA,NA,NA
"101",985782,"BAL17_vs_VIE17","Viruses_Family",3,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"102",985782,"BOG16_vs_VIE17","Viruses_Family",2,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"103",985782,"DEN16_vs_VIE17","Viruses_Family",3,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"104",985782,"DEN17_vs_VIE17","Viruses_Family",5,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"105",985782,"DOH16_vs_DOH17","Viruses_Family",5,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"106",985782,"DOH16_vs_ILR17","Viruses_Family",4,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"107",985782,"DOH16_vs_VIE17","Viruses_Family",2,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"108",985782,"DOH16_vs_ZRH17","Viruses_Family",3,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"109",985782,"LIS16_vs_VIE17","Viruses_Family",3,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"110",985782,"MIN17_vs_SAN17","Viruses_Family",1,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"111",985782,"NYC16_vs_VIE17","Viruses_Family",2,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"112",985782,"SAC16_vs_VIE17","Viruses_Family",2,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"113",985782,"SAN17_vs_VIE17","Viruses_Family",2,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"114",985782,"TOK16_vs_VIE17","Viruses_Family",3,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA
"115",1076255,"SAN17_vs_ZRH17","Viruses_Genus",5,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Centapoxvirus"
"116",1076255,"SAO17_vs_ZRH17","Viruses_Genus",4,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Centapoxvirus"
"117",1084719,"AKL16_vs_SAO17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Donellivirus"
"118",1084719,"AKL16_vs_ZRH17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Donellivirus"
"119",1084719,"ILR16_vs_BAL17","Viruses_Genus",4,"Viruses","Uroviricota","Caudoviricetes","","","Donellivirus"
"120",1084719,"ILR16_vs_VIE17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Donellivirus"
"121",1094892,"BOG16_vs_VIE17","Viruses_Genus",3,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae","Mimivirus"
"122",1094892,"DEN16_vs_VIE17","Viruses_Genus",2,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae","Mimivirus"
"123",1094892,"DEN16_vs_ZRH17","Viruses_Genus",5,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae","Mimivirus"
"124",1094892,"DOH16_vs_VIE17","Viruses_Genus",3,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae","Mimivirus"
"125",1094892,"MIN17_vs_SAN17","Viruses_Genus",4,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae","Mimivirus"
"126",1094892,"NYC16_vs_VIE17","Viruses_Genus",1,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae","Mimivirus"
"127",1094892,"SAC16_vs_MIN17","Viruses_Genus",4,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae","Mimivirus"
"128",1094892,"SAC16_vs_VIE17","Viruses_Genus",1,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae","Mimivirus"
"129",1094892,"SAN17_vs_VIE17","Viruses_Genus",3,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae","Mimivirus"
"130",1094892,"TOK16_vs_VIE17","Viruses_Genus",4,"Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae","Mimivirus"
"131",1147044,"DOH16_vs_NYC17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Dubowvirus"
"132",1147044,"NYC17_vs_SAO17","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Dubowvirus"
"133",1147044,"NYC17_vs_VIE17","Viruses_Genus",4,"Viruses","Uroviricota","Caudoviricetes","","","Dubowvirus"
"134",1147044,"TOK16_vs_NYC17","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Dubowvirus"
"135",1177751,"AKL16_vs_LIS16","Viruses_Order",2,"Viruses","Kitrinoviricota","Alsuviricetes","Martellivirales",NA,NA
"136",1177759,"BER16_vs_BOG16","Viruses_Genus",1,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Chipapillomavirus"
"137",1177759,"BOG16_vs_NYC16","Viruses_Genus",4,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Chipapillomavirus"
"138",1195070,"MIN17_vs_NYC17","Viruses_Genus",4,"Viruses","Uroviricota","Caudoviricetes","","","Keshuvirus"
"139",1195085,"NYC16_vs_TOK16","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Derbicusvirus"
"140",1285600,"BOG16_vs_MIN17","Viruses_Genus",3,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Crocodylidpoxvirus"
"141",1299429,"DOH16_vs_NYC16","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","Mesyanzhinovviridae","Yuavirus"
"142",1349409,"BAL17_vs_MIN17","Viruses_Genus",3,"Viruses","","","","","Pandoravirus"
"143",1349409,"DEN16_vs_DEN17","Viruses_Genus",5,"Viruses","","","","","Pandoravirus"
"144",1349409,"DEN16_vs_MIN17","Viruses_Genus",1,"Viruses","","","","","Pandoravirus"
"145",1349409,"DEN16_vs_SAC16","Viruses_Genus",1,"Viruses","","","","","Pandoravirus"
"146",1349409,"DEN16_vs_SAN17","Viruses_Genus",1,"Viruses","","","","","Pandoravirus"
"147",1349409,"DEN17_vs_MIN17","Viruses_Genus",1,"Viruses","","","","","Pandoravirus"
"148",1349409,"DEN17_vs_SAN17","Viruses_Genus",2,"Viruses","","","","","Pandoravirus"
"149",1349409,"NYC16_vs_MIN17","Viruses_Genus",3,"Viruses","","","","","Pandoravirus"
"150",1349409,"NYC16_vs_SAC16","Viruses_Genus",2,"Viruses","","","","","Pandoravirus"
"151",1349409,"NYC16_vs_SAN17","Viruses_Genus",2,"Viruses","","","","","Pandoravirus"
"152",1385385,"BOG16_vs_NYC17","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Brussowvirus"
"153",1385385,"DOH17_vs_NYC17","Viruses_Genus",4,"Viruses","Uroviricota","Caudoviricetes","","","Brussowvirus"
"154",1385385,"DOH17_vs_TOK17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Brussowvirus"
"155",1385385,"DOH17_vs_VIE17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Brussowvirus"
"156",1513272,"BOG16_vs_NYC17","Viruses_Genus",4,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Lambdapapillomavirus"
"157",1623304,"AKL16_vs_LIS16","Viruses_Genus",4,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"158",1623304,"BOG16_vs_ILR17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"159",1623304,"BOG16_vs_NYC17","Viruses_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"160",1623304,"DEN16_vs_DOH16","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"161",1623304,"DEN16_vs_LIS16","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"162",1623304,"DOH16_vs_BAL17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"163",1623304,"DOH16_vs_DEN17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"164",1623304,"DOH16_vs_ILR17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"165",1623304,"DOH16_vs_NYC17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"166",1623304,"DOH16_vs_SAN17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"167",1623304,"DOH17_vs_ILR17","Viruses_Genus",4,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"168",1623304,"DOH17_vs_NYC17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"169",1623304,"LIS16_vs_BAL17","Viruses_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"170",1623304,"LIS16_vs_DEN17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"171",1623304,"LIS16_vs_ILR17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"172",1623304,"LIS16_vs_NYC17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"173",1623304,"LIS16_vs_SAN17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"174",1623304,"NYC16_vs_NYC17","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"175",1623304,"NYC17_vs_SAO17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"176",1623304,"NYC17_vs_ZRH17","Viruses_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus"
"177",1623305,"BER16_vs_BAL17","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Skunavirus"
"178",1623305,"BER16_vs_DEN16","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Skunavirus"
"179",1623305,"BER16_vs_DEN17","Viruses_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Skunavirus"
"180",1623305,"BER16_vs_DOH17","Viruses_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Skunavirus"
"181",1623305,"BER16_vs_ILR17","Viruses_Genus",4,"Viruses","Uroviricota","Caudoviricetes","","","Skunavirus"
"182",1623305,"BER16_vs_NYC16","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Skunavirus"
"183",1623305,"BER16_vs_NYC17","Viruses_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Skunavirus"
"184",1623305,"BER16_vs_SAC16","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Skunavirus"
"185",1623305,"BER16_vs_TOK17","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Skunavirus"
"186",1623306,"BER16_vs_DEN17","Viruses_Genus",4,"Viruses","Uroviricota","Caudoviricetes","","","Timquatrovirus"
"187",1623306,"BER16_vs_SAN17","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Timquatrovirus"
"188",1623306,"MIN17_vs_VIE17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Timquatrovirus"
"189",1636617,"DOH17_vs_SAO17","Viruses_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Firehammervirus"
"190",1720323,"BAL17_vs_SAO17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Lessievirus"
"191",1720323,"DOH16_vs_SAO17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Lessievirus"
"192",1720323,"NYC16_vs_SAO17","Viruses_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Lessievirus"
"193",1720323,"NYC17_vs_SAO17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Lessievirus"
"194",1720323,"SAO17_vs_VIE17","Viruses_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Lessievirus"
"195",1720323,"TOK16_vs_SAO17","Viruses_Genus",4,"Viruses","Uroviricota","Caudoviricetes","","","Lessievirus"
"196",1732177,"DEN16_vs_LIS16","Viruses_Family",1,"Viruses","","","","Bicaudaviridae",NA
"197",1732177,"DOH16_vs_LIS16","Viruses_Family",2,"Viruses","","","","Bicaudaviridae",NA
"198",1732177,"LIS16_vs_ILR17","Viruses_Family",4,"Viruses","","","","Bicaudaviridae",NA
