"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
100886,0,"zip",6689.06096918116,"AKL16","SAO17","AKL16_vs_SAO17",0,"_Family",5,"100886_Family"
297,0,"zip",120233.570392253,"AKL16","TOK17","AKL16_vs_TOK17",0,"_Class",1,"297_Class"
2718,0,"zip",8030.3531668342,"AKL16","TOK17","AKL16_vs_TOK17",0,"_Order",2,"2718_Order"
297,0,"zip",120204.68514766,"AKL16","TOK17","AKL16_vs_TOK17",0,"_Order",3,"297_Order"
2843216,0,"zip",11215.9056290014,"AKL16","TOK17","AKL16_vs_TOK17",0,"_Order",4,"2843216_Order"
332249,0,"zip",6038.06671308673,"AKL16","TOK17","AKL16_vs_TOK17",0,"_Order",5,"332249_Order"
2807512,0,"zip",2952.3972765829,"AKL16","VIE17","AKL16_vs_VIE17",0,"_Class",1,"2807512_Class"
304895,0,"zip",2892.35687363769,"AKL16","VIE17","AKL16_vs_VIE17",0,"_Order",2,"304895_Order"
1891644,0,"zip",2598.50828738417,"AKL16","VIE17","AKL16_vs_VIE17",0,"_Order",3,"1891644_Order"
2843216,0,"zip",4324.12070663031,"AKL16","VIE17","AKL16_vs_VIE17",0,"_Order",4,"2843216_Order"
80816,0,"zip",2697.24722578192,"AKL16","VIE17","AKL16_vs_VIE17",0,"_Order",5,"80816_Order"
2807512,0,"zip",3702.34107220828,"AKL16","ZRH17","AKL16_vs_ZRH17",0,"_Class",1,"2807512_Class"
304895,0,"zip",4126.55344181708,"AKL16","ZRH17","AKL16_vs_ZRH17",0,"_Order",2,"304895_Order"
1891644,0,"zip",4450.2317578519,"AKL16","ZRH17","AKL16_vs_ZRH17",0,"_Order",3,"1891644_Order"
2843216,0,"zip",5750.16943939445,"AKL16","ZRH17","AKL16_vs_ZRH17",0,"_Order",4,"2843216_Order"
304895,0,"zip",4175.1534550248,"AKL16","ZRH17","AKL16_vs_ZRH17",0,"_Family",5,"304895_Family"
301375,0,"zip",3758.84242290868,"BER16","BOG16","BER16_vs_BOG16",0,"_Order",1,"301375_Order"
301375,0,"zip",3783.09979658368,"BER16","BOG16","BER16_vs_BOG16",0,"_Family",2,"301375_Family"
158849,0,"zip",20868.3616211699,"BER16","BOG16","BER16_vs_BOG16",0,"_Genus",3,"158849_Genus"
1177211,0,"zip",10775.4453698404,"BER16","BOG16","BER16_vs_BOG16",0,"_Genus",4,"1177211_Genus"
301375,0,"zip",3803.18289526008,"BER16","BOG16","BER16_vs_BOG16",0,"_Genus",5,"301375_Genus"
693075,0,"zip",1717.75814716806,"BER16","DEN16","BER16_vs_DEN16",0,"_Phylum",1,"693075_Phylum"
693075,0,"zip",1718.57890555538,"BER16","DEN16","BER16_vs_DEN16",0,"_Class",2,"693075_Class"
693075,0,"zip",1719.49881776178,"BER16","DEN16","BER16_vs_DEN16",0,"_Order",3,"693075_Order"
86106,0,"zip",6243.18202919825,"BER16","DEN16","BER16_vs_DEN16",0,"_Family",4,"86106_Family"
693075,0,"zip",1725.20892247005,"BER16","DEN16","BER16_vs_DEN16",0,"_Family",5,"693075_Family"
1471761,3.97571369374511e-203,"zip",1930.9249902819,"BER16","DOH16","BER16_vs_DOH16",5.99537625016762e-200,"_Genus",1,"1471761_Genus"
2939494,2.61808078682859e-145,"zip",9014.76780071829,"BER16","DOH16","BER16_vs_DOH16",1.97403291326876e-142,"_Genus",2,"2939494_Genus"
353800,2.24449057856431e-120,"zip",1080.87096461488,"BER16","DOH16","BER16_vs_DOH16",1.12823059749166e-117,"_Genus",3,"353800_Genus"
2955709,2.47608513948097e-104,"zip",56.1291794380105,"BER16","DOH16","BER16_vs_DOH16",9.33484097584327e-102,"_Genus",4,"2955709_Genus"
1056807,1.933407687681e-93,"zip",5183.00559742212,"BER16","DOH16","BER16_vs_DOH16",5.83115758604591e-91,"_Genus",5,"1056807_Genus"
119164,0,"zip",3669.20309886013,"BER16","ILR16","BER16_vs_ILR16",0,"_Phylum",1,"119164_Phylum"
297,0,"zip",8701.37993957756,"BER16","ILR16","BER16_vs_ILR16",0,"_Class",2,"297_Class"
297,0,"zip",8702.95924489943,"BER16","ILR16","BER16_vs_ILR16",0,"_Order",3,"297_Order"
297,0,"zip",8726.74490025923,"BER16","ILR16","BER16_vs_ILR16",0,"_Family",4,"297_Family"
1556,0,"zip",24487.4426826455,"BER16","ILR16","BER16_vs_ILR16",0,"_Family",5,"1556_Family"
861299,0,"zip",51138.3311666141,"BER16","LIS16","BER16_vs_LIS16",0,"_Phylum",1,"861299_Phylum"
861299,0,"zip",51148.6099768263,"BER16","LIS16","BER16_vs_LIS16",0,"_Class",2,"861299_Class"
2802971,0,"zip",59796.7680483467,"BER16","LIS16","BER16_vs_LIS16",0,"_Class",3,"2802971_Class"
1196095,0,"zip",81471.7724766913,"BER16","LIS16","BER16_vs_LIS16",0,"_Order",4,"1196095_Order"
861299,0,"zip",51160.6024101047,"BER16","LIS16","BER16_vs_LIS16",0,"_Order",5,"861299_Order"
189381,0,"zip",9583.42768669092,"BER16","NYC16","BER16_vs_NYC16",0,"_Genus",1,"189381_Genus"
28446,0,"zip",206203.78328823,"BER16","NYC16","BER16_vs_NYC16",0,"_Genus",2,"28446_Genus"
1177211,0,"zip",10909.6969624357,"BER16","NYC16","BER16_vs_NYC16",0,"_Genus",3,"1177211_Genus"
56947,0,"zip",72418.640643047,"BER16","NYC16","BER16_vs_NYC16",0,"_Genus",4,"56947_Genus"
2955875,0,"zip",45498.100518203,"BER16","NYC16","BER16_vs_NYC16",0,"_Genus",5,"2955875_Genus"
225148,0,"zip",11273.6765549942,"BER16","SAC16","BER16_vs_SAC16",0,"_Family",1,"225148_Family"
285091,0,"zip",1568.17666205191,"BER16","SAC16","BER16_vs_SAC16",0,"_Genus",2,"285091_Genus"
157592,0,"zip",1295.99072428287,"BER16","SAC16","BER16_vs_SAC16",0,"_Genus",3,"157592_Genus"
446660,0,"zip",1446.94352267891,"BER16","SAC16","BER16_vs_SAC16",0,"_Genus",4,"446660_Genus"
225148,0,"zip",11282.8933250555,"BER16","SAC16","BER16_vs_SAC16",0,"_Genus",5,"225148_Genus"
2744479,0,"zip",3244.26397994512,"BER16","TOK16","BER16_vs_TOK16",0,"_Genus",1,"2744479_Genus"
1177211,0,"zip",11095.3550316125,"BER16","TOK16","BER16_vs_TOK16",0,"_Genus",2,"1177211_Genus"
2713640,0,"zip",5762.10548002006,"BER16","TOK16","BER16_vs_TOK16",0,"_Genus",3,"2713640_Genus"
2955875,0,"zip",45197.993535231,"BER16","TOK16","BER16_vs_TOK16",0,"_Genus",4,"2955875_Genus"
2528020,1.59047565649168e-297,"zip",2916.68988145566,"BER16","TOK16","BER16_vs_TOK16",5.28674108217834e-295,"_Genus",5,"2528020_Genus"
225148,0,"zip",9249.12943732461,"BER16","BAL17","BER16_vs_BAL17",0,"_Family",1,"225148_Family"
225148,0,"zip",9256.87074731243,"BER16","BAL17","BER16_vs_BAL17",0,"_Genus",2,"225148_Genus"
948,4.89454057027619e-299,"zip",2981.12712554162,"BER16","BAL17","BER16_vs_BAL17",3.70761448198422e-296,"_Genus",3,"948_Genus"
154046,6.3003541716506e-288,"zip",4055.95004613484,"BER16","BAL17","BER16_vs_BAL17",3.18167885668355e-285,"_Genus",4,"154046_Genus"
147322,2.68568041543895e-182,"zip",29102.8761872127,"BER16","BAL17","BER16_vs_BAL17",3.26310170475832e-180,"_Family",5,"147322_Family"
1490,0,"zip",189199.031333269,"BER16","DEN17","BER16_vs_DEN17",0,"_Genus",1,"1490_Genus"
55206,0,"zip",1859.62784145002,"BER16","DEN17","BER16_vs_DEN17",0,"_Genus",2,"55206_Genus"
2713640,0,"zip",8137.9817013171,"BER16","DEN17","BER16_vs_DEN17",0,"_Genus",3,"2713640_Genus"
446660,1.02481472532741e-263,"zip",2048.28513889257,"BER16","DEN17","BER16_vs_DEN17",4.59885607990676e-261,"_Genus",4,"446660_Genus"
1735038,6.8714877710995e-251,"zip",1765.78593846862,"BER16","DEN17","BER16_vs_DEN17",2.46686410982472e-248,"_Genus",5,"1735038_Genus"
833,1.41785568936349e-284,"zip",3022.03494079774,"BER16","DOH17","BER16_vs_DOH17",2.16790134903678e-281,"_Genus",1,"833_Genus"
833,1.20107860076271e-283,"zip",3012.80501900162,"BER16","DOH17","BER16_vs_DOH17",2.69041606570847e-281,"_Family",2,"833_Family"
833,4.17919777800025e-282,"zip",2997.79305140784,"BER16","DOH17","BER16_vs_DOH17",1.17017537784007e-280,"_Phylum",3,"833_Phylum"
833,4.21321192084511e-282,"zip",2998.10553715702,"BER16","DOH17","BER16_vs_DOH17",2.23300231804791e-280,"_Class",4,"833_Class"
833,3.98178802764094e-282,"zip",2998.69221331822,"BER16","DOH17","BER16_vs_DOH17",3.34470194321839e-280,"_Order",5,"833_Order"
500,0,"zip",1342.91784383712,"BER16","ILR17","BER16_vs_ILR17",0,"_Order",1,"500_Order"
500,0,"zip",1356.01615024989,"BER16","ILR17","BER16_vs_ILR17",0,"_Family",2,"500_Family"
2371,0,"zip",2513.53424681283,"BER16","ILR17","BER16_vs_ILR17",0,"_Genus",3,"2371_Genus"
285091,0,"zip",5099.42733702847,"BER16","ILR17","BER16_vs_ILR17",0,"_Genus",4,"285091_Genus"
930805,0,"zip",1352.5206619053,"BER16","ILR17","BER16_vs_ILR17",0,"_Genus",5,"930805_Genus"
285091,0,"zip",1477.99167927436,"BER16","MIN17","BER16_vs_MIN17",0,"_Genus",1,"285091_Genus"
168471,0,"zip",966.423272878751,"BER16","MIN17","BER16_vs_MIN17",0,"_Genus",2,"168471_Genus"
157592,0,"zip",1163.52923678489,"BER16","MIN17","BER16_vs_MIN17",0,"_Genus",3,"157592_Genus"
1603,0,"zip",989.988658277782,"BER16","MIN17","BER16_vs_MIN17",0,"_Genus",4,"1603_Genus"
446660,0,"zip",1440.45365263587,"BER16","MIN17","BER16_vs_MIN17",0,"_Genus",5,"446660_Genus"
147322,0,"zip",29474.4090869362,"BER16","NYC17","BER16_vs_NYC17",0,"_Family",1,"147322_Family"
285091,0,"zip",2250.41508164546,"BER16","NYC17","BER16_vs_NYC17",0,"_Genus",2,"285091_Genus"
1817405,0,"zip",20322.1685457533,"BER16","NYC17","BER16_vs_NYC17",0,"_Genus",3,"1817405_Genus"
1511,0,"zip",14145.2109822993,"BER16","NYC17","BER16_vs_NYC17",0,"_Genus",4,"1511_Genus"
147322,0,"zip",29567.2184716093,"BER16","NYC17","BER16_vs_NYC17",0,"_Genus",5,"147322_Genus"
2183911,0,"zip",1663.43512715031,"BER16","SAN17","BER16_vs_SAN17",0,"_Order",1,"2183911_Order"
47960,0,"zip",1413.9866427207,"BER16","SAN17","BER16_vs_SAN17",0,"_Family",2,"47960_Family"
2183911,0,"zip",1674.98188458152,"BER16","SAN17","BER16_vs_SAN17",0,"_Family",3,"2183911_Family"
2881056,0,"zip",1593.14756677202,"BER16","SAN17","BER16_vs_SAN17",0,"_Family",4,"2881056_Family"
1197717,0,"zip",1178.93726260347,"BER16","SAN17","BER16_vs_SAN17",0,"_Family",5,"1197717_Family"
119532,0,"zip",160527.400458022,"BER16","SAO17","BER16_vs_SAO17",0,"_Family",1,"119532_Family"
482564,0,"zip",96792.0794425296,"BER16","SAO17","BER16_vs_SAO17",0,"_Family",2,"482564_Family"
565,0,"zip",33619.5660364825,"BER16","SAO17","BER16_vs_SAO17",0,"_Genus",3,"565_Genus"
1196095,0,"zip",79346.7339440101,"BER16","SAO17","BER16_vs_SAO17",0,"_Genus",4,"1196095_Genus"
35841,0,"zip",16530.5786567184,"BER16","SAO17","BER16_vs_SAO17",0,"_Genus",5,"35841_Genus"
332249,0,"zip",10438.5285758833,"BER16","TOK17","BER16_vs_TOK17",0,"_Order",1,"332249_Order"
332249,0,"zip",10507.5199913068,"BER16","TOK17","BER16_vs_TOK17",0,"_Family",2,"332249_Family"
1528099,0,"zip",47112.4476565214,"BER16","TOK17","BER16_vs_TOK17",0,"_Family",3,"1528099_Family"
147322,0,"zip",29602.0958826773,"BER16","TOK17","BER16_vs_TOK17",0,"_Family",4,"147322_Family"
1980928,0,"zip",29678.1674739525,"BER16","TOK17","BER16_vs_TOK17",0,"_Family",5,"1980928_Family"
2596890,0,"zip",7010.56309146427,"BER16","VIE17","BER16_vs_VIE17",0,"_Class",1,"2596890_Class"
2596890,0,"zip",7010.65712961926,"BER16","VIE17","BER16_vs_VIE17",0,"_Order",2,"2596890_Order"
2596890,0,"zip",7012.61858326216,"BER16","VIE17","BER16_vs_VIE17",0,"_Family",3,"2596890_Family"
1920860,0,"zip",4723.71539415142,"BER16","VIE17","BER16_vs_VIE17",0,"_Family",4,"1920860_Family"
2371,0,"zip",4251.35048053986,"BER16","VIE17","BER16_vs_VIE17",0,"_Genus",5,"2371_Genus"
2731621,3.73268753182015e-266,"zip",2504.32817980098,"BER16","ZRH17","BER16_vs_ZRH17",9.6676607074142e-264,"_Family",1,"2731621_Family"
2955746,1.53832241010213e-253,"zip",2229.69397467955,"BER16","ZRH17","BER16_vs_ZRH17",2.6028415178928e-250,"_Genus",2,"2955746_Genus"
938288,2.03606735690906e-229,"zip",5026.62222590366,"BER16","ZRH17","BER16_vs_ZRH17",1.72251298394506e-226,"_Genus",3,"938288_Genus"
2939494,1.62086274913706e-207,"zip",8751.56688209265,"BER16","ZRH17","BER16_vs_ZRH17",9.14166590513304e-205,"_Genus",4,"2939494_Genus"
28198,2.92217078331144e-200,"zip",13184.9090502355,"BER16","ZRH17","BER16_vs_ZRH17",1.23607824134074e-197,"_Genus",5,"28198_Genus"
693075,0,"zip",1218.87327221539,"BOG16","DEN16","BOG16_vs_DEN16",0,"_Phylum",1,"693075_Phylum"
693075,0,"zip",1219.57506262048,"BOG16","DEN16","BOG16_vs_DEN16",0,"_Class",2,"693075_Class"
2828656,0,"zip",808.260292733337,"BOG16","DEN16","BOG16_vs_DEN16",0,"_Order",3,"2828656_Order"
693075,0,"zip",1220.38298479098,"BOG16","DEN16","BOG16_vs_DEN16",0,"_Order",4,"693075_Order"
2828656,0,"zip",810.082595590853,"BOG16","DEN16","BOG16_vs_DEN16",0,"_Family",5,"2828656_Family"
2955709,0,"zip",151.823195336414,"BOG16","DOH16","BOG16_vs_DOH16",0,"_Genus",1,"2955709_Genus"
138072,2.96231068054278e-275,"zip",1268019.10481706,"BOG16","DOH16","BOG16_vs_DOH16",2.15656217543515e-272,"_Genus",2,"138072_Genus"
1471761,1.68834809411701e-241,"zip",1751.65329854778,"BOG16","DOH16","BOG16_vs_DOH16",8.19411608344788e-239,"_Genus",3,"1471761_Genus"
1469144,1.25432382994641e-133,"zip",258.457434682396,"BOG16","DOH16","BOG16_vs_DOH16",2.92257452377514e-131,"_Family",4,"1469144_Family"
1469144,2.174911203624e-133,"zip",258.582068114372,"BOG16","DOH16","BOG16_vs_DOH16",7.91667678119135e-131,"_Genus",5,"1469144_Genus"
337051,0,"zip",9133.96152670185,"BOG16","ILR16","BOG16_vs_ILR16",0,"_Phylum",1,"337051_Phylum"
297,0,"zip",2527.37609963464,"BOG16","ILR16","BOG16_vs_ILR16",0,"_Class",2,"297_Class"
453230,0,"zip",3798.41143105695,"BOG16","ILR16","BOG16_vs_ILR16",0,"_Class",3,"453230_Class"
337051,0,"zip",9327.92391265083,"BOG16","ILR16","BOG16_vs_ILR16",0,"_Class",4,"337051_Class"
297,0,"zip",2527.70639126915,"BOG16","ILR16","BOG16_vs_ILR16",0,"_Order",5,"297_Order"
861299,0,"zip",29428.8537610853,"BOG16","LIS16","BOG16_vs_LIS16",0,"_Phylum",1,"861299_Phylum"
1353260,0,"zip",5898.83898619746,"BOG16","LIS16","BOG16_vs_LIS16",0,"_Phylum",2,"1353260_Phylum"
861299,0,"zip",29432.8931456432,"BOG16","LIS16","BOG16_vs_LIS16",0,"_Class",3,"861299_Class"
2807512,0,"zip",10984.287216067,"BOG16","LIS16","BOG16_vs_LIS16",0,"_Class",4,"2807512_Class"
2802971,0,"zip",34091.2541361629,"BOG16","LIS16","BOG16_vs_LIS16",0,"_Class",5,"2802971_Class"
2734044,0,"zip",64271.8523690064,"BOG16","NYC16","BOG16_vs_NYC16",0,"_Genus",1,"2734044_Genus"
2844505,0,"zip",16590.99228066,"BOG16","NYC16","BOG16_vs_NYC16",0,"_Genus",2,"2844505_Genus"
337039,1.48418575597098e-196,"zip",10032.5033967812,"BOG16","NYC16","BOG16_vs_NYC16",7.56934735545198e-194,"_Genus",3,"337039_Genus"
2844505,2.74879137664417e-128,"zip",20231.5072555034,"BOG16","NYC16","BOG16_vs_NYC16",4.70043325406152e-126,"_Family",4,"2844505_Family"
1385385,3.9384719312464e-80,"zip",1005.75132525233,"BOG16","NYC16","BOG16_vs_NYC16",1.50646551370175e-77,"_Genus",5,"1385385_Genus"
89152,0,"zip",31588.6942835732,"BOG16","SAC16","BOG16_vs_SAC16",0,"_Genus",1,"89152_Genus"
2560685,0,"zip",1042.98716555255,"BOG16","SAC16","BOG16_vs_SAC16",0,"_Genus",2,"2560685_Genus"
2948645,3.157127560551e-264,"zip",1614.52816426423,"BOG16","SAC16","BOG16_vs_SAC16",1.361774354451e-261,"_Genus",3,"2948645_Genus"
1056807,2.40216568029706e-146,"zip",40786.820824423,"BOG16","SAC16","BOG16_vs_SAC16",7.77100597576099e-144,"_Genus",4,"1056807_Genus"
1980928,2.27620885549962e-128,"zip",1676.35464668577,"BOG16","SAC16","BOG16_vs_SAC16",5.89082851803301e-126,"_Genus",5,"1980928_Genus"
2734044,0,"zip",50309.9555994855,"BOG16","TOK16","BOG16_vs_TOK16",0,"_Genus",1,"2734044_Genus"
