ID,ID_city,City,Year,Latitude,Longitude,Climate,X28090,X316,X549,X185951,X2861285,X100886,X1747,X304895,X419479,X2710758,X9606,X288000,X1909395,X28049,X2487072,X2596915,X1473598,X59779,X207340,X2029849,X1873716,X414,X729,X2718,X1810504,X119219,X490,X2732067,X28037,X29466,X1270,X38304,X544580,X2851567,X298654,X53461,X414996,X2722752,X1670830,X1608957,X1670831,X2080419,X3004094,X2509675,X165179,X2502779,X174633,X80816,X1621989,X851,X651457,X1291540,X2303332,X1260,X28454,X2875962,X28198,X2148,X1219,X2984951,X1806508,X28262,X2057,X2802971,X2702,X1884905,X1282,X33025,X1555112,X332249,X120962,X2919598,X60893,X316277,X2572088,X651822,X2320,X337051,X1891726,X62322,X1921086,X84112,X2596890,X389348,X119484,X453230,X28182,X2586965,X2751313,X1632019,X35786,X200415,X2697043,X2011088,X274537,X454171,X167964,X179637,X10376,X10279
CAMDA23_MetaSUB_gCSD16_AKL_6,AKL,Auckland,16,-36.75,174.75,Cfb,0.000238,0.633524082021936,0.002622794468288,0.0,0.005722460658083,0.0,0.0,0.0,0.0,0.0,0.000477,0.00548402479733,0.0,0.0,0.0,0.0,0.0,0.000715,0.000477,0.0,0.0,0.0,0.0,0.0,0.0,0.119217930376729,0.000238,0.000238,0.22341440152599,0.0,0.000954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238,0.0,0.002622794468288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000477,0.0,0.000238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_AKL_7,AKL,Auckland,16,-36.75,174.75,Cfb,0.000142,0.006660053847244,0.436871191724529,0.000425,0.013036701147797,0.000283,0.0,0.0,0.0,0.0,0.002834065466912,0.001133626186765,0.0,0.0,0.000567,0.000142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001133626186765,0.0,0.0,0.448349156865524,0.0,0.003400878560295,0.000283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000142,0.0,0.0,0.0,0.000142,0.000283,0.0,0.000142,0.0,0.000142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05880685843843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_AKL_8,AKL,Auckland,16,-36.75,174.75,Cfb,0.0,0.005620232838218,0.453231633881975,0.0,0.019135554663455,0.0,0.000268,0.0,0.0,0.0,0.001204335608189,0.000669,0.0,0.0,0.000268,0.000268,0.0,0.000134,0.0,0.0,0.0,0.0,0.000134,0.0,0.0,0.000669,0.000134,0.0,0.431553592934564,0.0,0.004817342432758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000134,0.0,0.0,0.0,0.000134,0.0,0.0,0.000134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06115348588251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_AKL_9,AKL,Auckland,16,-36.75,174.75,Cfb,0.0005,0.004066057800576,0.10258976604529,0.079319404478919,0.130989615913925,6.26e-05,0.000688,0.0,0.0,0.0,0.001751532591017,0.313336669585888,0.000188,0.0,0.085011885399725,0.000188,6.26e-05,0.005317152508445,0.002126861003378,0.000188,0.000188,0.000125,6.26e-05,6.26e-05,0.0,0.005379707243838,0.000375,0.0,0.041536344301264,0.0,0.007444013511823,0.001563868384837,0.000125,0.000125,6.26e-05,0.0,0.0,6.26e-05,0.0,0.0,0.0,0.000125,0.0,0.0,6.26e-05,0.0,0.0,0.0,0.0,6.26e-05,0.0,0.0,0.000313,0.0,0.000751,0.0,0.000125,0.0,0.0,0.0,0.0,0.0,6.26e-05,6.26e-05,0.0,0.0,0.055736269235581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26e-05,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BER_1,BER,Berlin,16,52.75,13.25,Cfb,0.028597593558986,0.035639721175449,0.008875663241286,0.109469824135527,0.015123192537133,0.000576,0.068585754044009,7.55e-05,0.00029,3.97e-06,0.155475080403418,0.0895850011621,0.002258645726352,1.79e-05,0.005824405690119,0.012435463717648,2.19e-05,0.048297672422869,0.018112868718452,6.56e-05,9.93e-05,0.000369,0.000373,2.38e-05,0.000238,0.045051738283151,0.001027018329397,0.000415,0.00569726995882,0.000364,0.123967270495174,0.055909924334375,0.001493844842759,0.036654820530037,0.000403,0.000391,3.77e-05,0.001758048784364,4.97e-05,4.77e-05,4.17e-05,0.01938621252724,5.16e-05,5.96e-06,0.001235600388559,0.000455,5.96e-06,7.55e-05,0.0,0.000121,1.99e-06,0.0,0.000296,7.35e-05,0.001408425523293,1.39e-05,0.00025,1.39e-05,0.000272,5.96e-06,3.38e-05,3.97e-06,5.36e-05,0.000149,0.000397,1.59e-05,0.018802182761587,5.96e-06,2.58e-05,6.36e-05,4.57e-05,0.0,3.97e-06,0.0,1.79e-05,4.17e-05,1.99e-06,1.99e-06,0.0,0.005725080900042,1.99e-06,0.000129,0.0,1.99e-05,1.79e-05,1.59e-05,2.98e-05,0.0,3.97e-06,5.96e-06,1.99e-06,1.99e-06,5.96e-06,0.0,3.97e-05,1.99e-06,2.78e-05,0.000588,5.76e-05,9.93e-06
CAMDA23_MetaSUB_gCSD16_BER_10,BER,Berlin,16,52.75,13.25,Cfb,0.002191989876561,0.003397228850852,0.000316,0.000742,0.000101,3.79e-06,0.00298489778218,2.37e-06,3.79e-06,0.0,0.96743816811259,0.000842,3.89e-05,0.0,0.0002,0.001516620022702,4.74e-07,0.001213769961919,8.44e-05,9.48e-07,1.9e-06,5.69e-06,0.000104,9.48e-07,0.0,0.002841766767538,0.000117,9e-06,0.001489605228548,0.000124,0.002641762502044,0.002817595635926,0.000181,6.97e-05,6.64e-06,1.42e-05,9.48e-07,2.46e-05,4.74e-07,4.74e-07,4.74e-07,0.000114,4.74e-07,0.0,0.000298,1.33e-05,4.74e-07,1.9e-06,0.0,2.42e-05,0.0,0.0,3.32e-06,0.000226,1.47e-05,0.0,2.42e-05,4.74e-07,1.94e-05,1.9e-06,0.0,4.74e-07,0.0,7.11e-06,2.18e-05,1.42e-06,0.003326611231045,1.9e-06,0.0,4.27e-06,0.0,0.0,0.0,0.0,4.74e-07,0.0,0.0,2.37e-06,4.74e-07,1.52e-05,4.74e-07,9.48e-07,0.0,4.74e-07,0.0,0.0,4.74e-07,0.0,0.0,9.48e-07,0.0,0.0,0.0,0.0,4.74e-07,0.0,0.0,8.06e-06,0.0,4.74e-07
CAMDA23_MetaSUB_gCSD16_BER_11,BER,Berlin,16,52.75,13.25,Cfb,0.012951775769264,0.006799250972654,0.003240158757987,0.002117363781842,0.001873034642515,1.45e-05,0.005860169127987,3.26e-06,1.35e-05,0.0,0.889635968233482,0.003017278359899,7.93e-05,1.4e-06,0.002571517563721,0.000624,0.0,0.008305791906178,0.000403,2.8e-06,3.26e-06,5.6e-06,0.001053319705611,1.4e-06,4.66e-07,0.003045721255889,0.000855,1.12e-05,0.011684901205233,0.001403493720182,0.011026051827619,0.015326058168986,0.001524259458895,0.000168,1.26e-05,1.54e-05,4.66e-07,4.94e-05,4.66e-07,2.33e-06,2.33e-06,0.000262,1.4e-06,4.66e-07,0.00099,1.77e-05,4.66e-07,3.26e-06,0.0,0.000359,4.66e-07,9.33e-07,6.99e-06,0.002873665048996,5.55e-05,0.0,5.18e-05,1.87e-06,2.84e-05,1.87e-06,4.66e-07,0.0,0.0,9.33e-06,0.000307,9.33e-07,0.007833919598927,4.66e-07,0.0,4.2e-06,4.66e-07,0.0,0.0,0.0,6.99e-06,3.26e-06,4.66e-07,6.06e-06,4.66e-07,5.92e-05,4.66e-07,4.2e-06,4.66e-07,1.4e-06,0.0,4.66e-07,2.8e-06,0.0,0.0,1.4e-06,0.0,0.0,0.0,0.0,9.33e-07,4.66e-07,0.0,1.54e-05,9.33e-07,9.33e-07
CAMDA23_MetaSUB_gCSD16_BER_12,BER,Berlin,16,52.75,13.25,Cfb,0.035701915035719,0.045358425717014,0.014444578403174,0.031723340777611,0.004194821921006,0.000454,0.038277750029184,5.74e-05,0.000165,1.91e-06,0.33986095083906,0.020384691196424,0.001297485977392,9.57e-06,0.022434259753631,0.007262476820356,1.72e-05,0.027561051690846,0.013853246298433,4.02e-05,3.83e-05,0.000132,0.013615947978084,0.000614,3.83e-05,0.03265531079382,0.012712683403853,0.000214,0.028833659618524,0.01245050703379,0.08751523780545,0.041215273591568,0.02309639861525,0.026162139818467,0.000232,0.000199,2.49e-05,0.000888,1.53e-05,3.25e-05,1.72e-05,0.01021148255953,1.34e-05,7.65e-06,0.015033996811782,0.000406,0.0,2.11e-05,1.91e-06,0.02359395960953,0.0,0.0,0.000149,0.000239,0.000297,0.0,0.002943264650779,1.34e-05,0.000166,9.57e-06,1.53e-05,0.0,2.3e-05,0.000121,0.000986,1.72e-05,0.017284503462833,1.72e-05,5.74e-06,8.99e-05,1.15e-05,0.0,1.91e-06,0.0,0.000444,1.53e-05,1.91e-06,9.57e-06,1.34e-05,0.001948142662219,3.83e-06,4.98e-05,1.91e-06,9.57e-06,1.91e-06,1.91e-06,2.11e-05,0.0,0.0,1.91e-06,0.0,0.0,0.0,0.0,1.91e-05,1.91e-06,1.72e-05,0.000243,1.15e-05,5.74e-06
CAMDA23_MetaSUB_gCSD16_BER_13,BER,Berlin,16,52.75,13.25,Cfb,0.025757667094828,0.027287917360303,0.013201886381236,0.015889871443521,0.001873397294703,0.000175,0.031552523908228,4.02e-05,0.000113,1.55e-06,0.626620480931381,0.011464511332353,0.000935,9.27e-06,0.005298684757625,0.006020530084875,9.27e-06,0.024975539181363,0.006471876627823,1.7e-05,1.85e-05,8.04e-05,0.000844,1.55e-05,1.39e-05,0.022286008411739,0.001057263819783,0.000117,0.011735010116655,0.000696,0.069723766641472,0.026374404323034,0.001857940221314,0.010977613520611,0.000178,0.000144,1.39e-05,0.000558,2.47e-05,1.7e-05,1.55e-05,0.008977468224121,2.16e-05,1.55e-06,0.001250477237141,0.00025,3.09e-06,1.55e-05,0.0,0.000292,1.55e-06,1.55e-06,0.000105,0.000119,0.000204,1.55e-06,0.000246,1.55e-05,0.00013,1.39e-05,7.73e-06,1.55e-06,1.24e-05,8.81e-05,0.000692,4.64e-06,0.009447363255136,1.55e-06,9.27e-06,0.0001,9.27e-06,0.0,0.0,0.0,1.08e-05,1.08e-05,1.55e-06,1.55e-06,0.0,0.000584,3.09e-06,3.25e-05,1.55e-06,7.73e-06,1.55e-06,9.27e-06,3.4e-05,0.0,0.0,1.55e-06,0.0,0.0,1.55e-06,0.0,1.55e-05,0.0,4.64e-06,0.000179,6.18e-06,6.18e-06
CAMDA23_MetaSUB_gCSD16_BER_14,BER,Berlin,16,52.75,13.25,Cfb,0.026945950765164,0.020474307471234,0.003390532730572,0.02587346206694,0.001611355269092,6.29e-05,0.017166374725978,1.97e-05,6.56e-05,0.0,0.668864525535196,0.015659908327128,0.000713,3.93e-06,0.009141065041588,0.008936531744617,1.31e-06,0.01747055244968,0.009820220476405,1.97e-05,1.84e-05,7.74e-05,0.000494,6.56e-06,3.54e-05,0.03306228301115,0.000562,0.000146,0.011810486789247,0.003819265987686,0.052272679595968,0.018511574486831,0.003180754990088,0.0109123758378,0.00014,0.000101,6.56e-06,0.00021,5.24e-06,1.31e-05,9.18e-06,0.00879493176979,1.7e-05,0.0,0.000539,0.000219,0.0,3.41e-05,0.0,0.000123,0.0,0.0,6.56e-05,0.000174,0.000233,0.0,0.000151,6.56e-06,6.56e-05,2.62e-06,5.24e-06,0.0,5.24e-06,4.33e-05,0.00032,6.56e-06,0.00794533192083,3.93e-06,3.93e-06,2.62e-05,6.56e-06,0.0,0.0,0.0,3.93e-06,1.44e-05,0.0,0.0,0.0,0.000637,1.31e-06,1.84e-05,0.0,1.31e-06,1.31e-06,2.62e-06,6.56e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-05,0.0,1.31e-06,0.000147,5.24e-06,2.62e-06
CAMDA23_MetaSUB_gCSD16_BER_15,BER,Berlin,16,52.75,13.25,Cfb,0.026943697670007,0.035514750243117,0.016299527096661,0.025950720293142,0.003530966025134,0.000241,0.035771112732841,3.59e-05,0.000109,1.71e-06,0.48763392803734,0.02508250599461,0.001063049790723,1.71e-06,0.00802585501163,0.004088127169468,3.42e-06,0.02636773660976,0.011256022382155,1.2e-05,2.56e-05,0.000106,0.003949691425017,1.54e-05,3.25e-05,0.02804947454235,0.00197911842067,0.000181,0.015940619611047,0.001680028849326,0.078486230770677,0.037338342086688,0.003325876033354,0.026969333918979,0.000224,0.000156,1.2e-05,0.00059,2.05e-05,2.22e-05,1.71e-05,0.009933191935178,1.37e-05,0.0,0.007812219603527,0.00026,1.71e-06,1.2e-05,1.71e-06,0.00059,1.71e-06,1.71e-06,0.000106,0.000969,0.000261,3.42e-06,0.000432,2.05e-05,0.000224,2.73e-05,1.2e-05,3.42e-06,1.2e-05,9.23e-05,0.002707187891487,1.54e-05,0.023424695227727,2.39e-05,8.55e-06,9.06e-05,1.37e-05,1.71e-06,1.71e-06,0.0,1.54e-05,1.71e-05,1.71e-06,1.03e-05,3.42e-06,0.001109195038873,0.0,5.64e-05,3.42e-06,1.37e-05,1.03e-05,1.71e-06,4.27e-05,0.0,1.71e-06,5.13e-06,1.71e-06,0.0,0.0,0.0,2.91e-05,1.71e-06,6.84e-06,0.000234,1.37e-05,1.54e-05
CAMDA23_MetaSUB_gCSD16_BER_2,BER,Berlin,16,52.75,13.25,Cfb,0.033962891422271,0.040167994377743,0.010750041030691,0.045177946950473,0.00240502973147,0.000137,0.046484616647098,5.89e-05,0.000175,0.0,0.360731314202511,0.040416282661482,0.001670685570242,1.26e-05,0.014003038375269,0.012050398313323,8.42e-06,0.035911323208221,0.012204000387161,3.37e-05,3.58e-05,0.000204,0.000408,8.42e-06,0.000347,0.039940747473982,0.00053,0.000341,0.011444406569961,0.000983,0.101669843915043,0.039564106772379,0.001982097993915,0.02382094627294,0.000295,0.000242,2.95e-05,0.000991,3.79e-05,3.16e-05,1.89e-05,0.017763132977313,2.95e-05,2.1e-06,0.001033131756913,0.000406,2.1e-06,3.58e-05,0.0,0.000221,0.0,2.1e-06,0.000181,0.000202,0.00029,2.1e-06,0.000332,1.89e-05,0.000177,1.47e-05,2.31e-05,4.21e-06,1.68e-05,0.000112,0.001817975230087,6.31e-06,0.024176545594566,8.42e-06,4.21e-06,5.47e-05,3.37e-05,0.0,2.1e-06,0.0,6.31e-06,2.74e-05,0.0,0.0,2.1e-06,0.01030396377516,4.21e-06,8.21e-05,4.21e-06,1.05e-05,8.42e-06,4.21e-06,4.21e-05,0.0,0.0,6.31e-06,0.0,4.21e-06,4.21e-06,0.0,2.1e-05,2.1e-06,2.31e-05,0.000356,6.31e-06,4.21e-06
