ID,ID_city,City,Year,Latitude,Longitude,Climate,X316,X185951,X1747,X9606,X288000,X2596915,X1473598,X59779,X119219,X28037,X29466,X1270,X38304,X544580,X2851567,X2722752,X2502779,X1884905,X1282,X1555112,X651822,X84112,X1632019,X167964
CAMDA23_MetaSUB_gCSD16_BER_6,BER,Berlin,16,52.75,13.25,Cfb,0.026402276572436,0.083830847383649,0.101216289506721,0.120587466319217,0.035723777606358,0.035885834300272,3.03e-05,0.048327466881014,0.060388806420038,0.019399266639441,0.004546230453262,0.13861033143835,0.049021069530965,0.015192274865439,0.037324897742226,0.0012035410468,0.00072,1.51e-05,0.008221676271227,1.51e-05,3.03e-05,0.000127,8.64e-06,8.64e-06
CAMDA23_MetaSUB_gCSD16_BER_7,BER,Berlin,16,52.75,13.25,Cfb,0.022777419995546,0.004699452894124,0.012574407001029,0.761925283032495,0.003111702287733,0.00062,1.2e-06,0.012986090630586,0.011255093381163,0.023558655889062,0.00409998374933,0.039237542658008,0.014477540972753,0.005952560082337,0.001351814959042,0.000142,5.42e-05,2.41e-06,0.017471275436812,1.2e-06,2.41e-06,1.2e-05,1.2e-06,2.41e-06
CAMDA23_MetaSUB_gCSD16_BER_8,BER,Berlin,16,52.75,13.25,Cfb,0.026819320989518,0.033190445499762,0.04585460425415,0.535300444489795,0.016960164593457,0.012423640734798,1.25e-05,0.034089004161691,0.025009709223085,0.004365766476786,0.000184,0.079418841827645,0.029378599310515,0.001076604468637,0.0214789879918,0.000683,0.000851,8.33e-06,0.013798029418165,7.29e-06,1.04e-05,4.79e-05,0.0,3.12e-06
CAMDA23_MetaSUB_gCSD16_BER_9,BER,Berlin,16,52.75,13.25,Cfb,0.031398047810935,0.033052099215857,0.041638872250055,0.503924117839251,0.019186655957308,0.010470553800915,8.51e-06,0.026286144086256,0.024912873012416,0.006194184273579,0.00057,0.059059164670007,0.068767357329558,0.002569565454149,0.025460820082771,0.000516,0.000248,5.11e-06,0.021397162927467,6.81e-06,2.72e-05,3.74e-05,0.0,3.4e-06
CAMDA23_MetaSUB_gCSD16_BOG_1,BOG,Bogota,16,4.75,-74.25,Cfb,0.014789131050099,0.000142,0.125530710444382,0.496108123407869,0.000425,7.08e-05,0.0,7.08e-05,0.000778,0.076705349561279,0.001556750636853,0.01648740447212,0.054698556467591,0.007712991791678,0.0,0.0,0.0,0.0,0.113925842060572,0.0,0.0,0.0,7.08e-05,0.0
CAMDA23_MetaSUB_gCSD16_BOG_10,BOG,Bogota,16,4.75,-74.25,Cfb,0.035919180071228,0.002527987589449,0.011121726504377,0.722655640321047,0.002627309833375,0.000293,1.18e-06,0.009986615145223,0.008095945287632,0.026231714065449,0.004432846339029,0.032235980192307,0.021778766796101,0.008432931472381,0.001029877076899,4.49e-05,3.19e-05,0.0,0.01853305775352,0.0,2.36e-06,8.28e-06,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BOG_11,BOG,Bogota,16,4.75,-74.25,Cfb,0.037780361050328,0.012738612806634,0.019015245306922,0.65175306633652,0.016096467234827,0.002296153403202,3.6e-06,0.015013172290683,0.022662818150409,0.015943510307497,0.003014151215018,0.05127836001382,0.022646622711045,0.008687953472302,0.010158139467926,0.000207,0.000241,3.6e-06,0.021111654957964,1.8e-06,7.2e-06,3.06e-05,1.8e-06,0.0
CAMDA23_MetaSUB_gCSD16_BOG_12,BOG,Bogota,16,4.75,-74.25,Cfb,0.100937274693583,0.0,0.000721,0.541095890410959,0.004325883201154,0.00252343186734,0.0,0.00036,0.002883922134102,0.006849315068493,0.00036,0.006128334534968,0.001441961067051,0.0,0.00036,0.0,0.0,0.0,0.196106705118962,0.0,0.0,0.00036,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BOG_13,BOG,Bogota,16,4.75,-74.25,Cfb,0.087807606263982,0.0,0.044183445190157,0.497203579418345,0.003355704697987,0.002237136465324,0.0,0.000559,0.002796420581655,0.006711409395973,0.000559,0.001677852348993,0.001677852348993,0.000559,0.0,0.0,0.0,0.000559,0.263422818791946,0.0,0.0,0.000559,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BOG_14,BOG,Bogota,16,4.75,-74.25,Cfb,0.008493771234428,0.001510003775009,0.000944,0.65364288410721,0.007550018875047,0.006983767459419,0.0,0.000755,0.00245375613439,0.015288788221971,0.001698754246886,0.016987542468856,0.003020007550019,0.000755,0.0,0.0,0.000378,0.0,0.057946394865987,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BOG_15,BOG,Bogota,16,4.75,-74.25,Cfb,0.030543173188047,0.005283143470365,0.180617467393099,0.172692752187552,0.03615651312531,0.001816080567938,0.0,0.004952947003467,0.012712563975566,0.003136866435529,0.00033,0.005613339937263,0.002311375268285,0.00033,0.000165,0.0,0.000165,0.0,0.03615651312531,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BOG_16,BOG,Bogota,16,4.75,-74.25,Cfb,0.052920296869958,0.001129396579542,0.398515650209745,0.283155856727977,0.000968,0.000968,0.0,0.000807,0.000807,0.001290738948048,0.000161,0.068086479509519,0.04162633107454,0.0,0.000323,0.0,0.0,0.0,0.119877379799935,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BOG_2,BOG,Bogota,16,4.75,-74.25,Cfb,0.009868421052632,0.0,0.177631578947368,0.743932748538012,7.31e-05,7.31e-05,0.0,7.31e-05,0.000146,0.006359649122807,0.0,0.005336257309942,0.001461988304094,0.001608187134503,7.31e-05,0.0,0.0,0.0,0.015789473684211,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BOG_3,BOG,Bogota,16,4.75,-74.25,Cfb,0.0030209198701,0.003171965863605,0.0,0.195680084585756,0.002643304886338,0.000529,0.0,0.000982,0.003247488860358,0.004531379805151,0.000302,0.000604,0.000378,7.55e-05,0.0,0.0,0.0,7.55e-05,0.024091835964051,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BOG_4,BOG,Bogota,16,4.75,-74.25,Cfb,0.008213552361396,0.001368925393566,0.032511978097194,0.622861054072553,0.008213552361396,0.005817932922656,0.0,0.000684,0.003764544832307,0.01129363449692,0.000684,0.008213552361396,0.002395619438741,0.000342,0.0,0.0,0.001026694045175,0.0,0.096509240246407,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BOG_5,BOG,Bogota,16,4.75,-74.25,Cfb,0.017660910518053,0.000785,0.0,0.620879120879121,0.005886970172684,0.005886970172684,0.0,0.000392,0.00392464678179,0.011773940345369,0.002354788069074,0.011773940345369,0.002354788069074,0.000785,0.0,0.000392,0.001569858712716,0.0,0.100078492935636,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BOG_6,BOG,Bogota,16,4.75,-74.25,Cfb,0.024381828637148,0.0,0.226566992524439,0.074640598044853,0.000345,0.0,0.0,0.000115,0.002070155261645,0.178608395629672,0.0,0.001725129384704,0.00092,0.0,0.000115,0.0,0.0,0.0,0.020816561242093,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BOG_8,BOG,Bogota,16,4.75,-74.25,Cfb,0.345084409136048,0.000497,0.000248,0.401688182720953,0.000497,0.0,0.0,0.000248,0.000248,0.000745,0.0,0.002482621648461,0.000497,0.0,0.0,0.0,0.0,0.0,0.213257199602781,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_BOG_9,BOG,Bogota,16,4.75,-74.25,Cfb,0.0958238420653,0.000304,0.14791192103265,0.141761579347001,0.000304,7.59e-05,0.0,0.000228,0.003189066059226,0.162566438876234,0.0,0.003492786636295,0.013211845102506,0.00038,0.0,0.0,0.0,0.0,0.057479119210327,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_1,DEN,Denver,16,39.75,-104.75,BSk,0.327100307199145,0.0,0.014558568184854,0.340056097235208,0.001736342994524,0.0,0.0,0.02564445038066,0.002804861760385,0.001335648457326,0.0,0.013490049418993,0.002404167223187,0.0,0.0,0.0,0.0,0.0,0.024709496460532,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_10,DEN,Denver,16,39.75,-104.75,BSk,0.010416666666667,0.001937984496124,0.000484,0.641472868217054,0.006298449612403,0.004360465116279,0.0,0.001211240310078,0.002906976744186,0.014050387596899,0.000727,0.01671511627907,0.003149224806202,0.000242,0.000484,0.0,0.001695736434109,0.0,0.054263565891473,0.0,0.0,0.000242,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_11,DEN,Denver,16,39.75,-104.75,BSk,0.045852803738318,0.0,0.099007009345795,0.663259345794392,0.000584,0.0,0.0,0.000292,0.000876,0.004672897196262,0.000292,0.005841121495327,0.0,0.000876,0.0,0.0,0.0,0.0,0.139894859813084,0.0,0.0,0.000292,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_12,DEN,Denver,16,39.75,-104.75,BSk,0.028,0.0,0.0008,0.5528,0.008,0.004,0.0,0.0008,0.0,0.004,0.0016,0.004,0.0016,0.0,0.0,0.0,0.0024,0.0,0.2096,0.0,0.0,0.0008,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_13,DEN,Denver,16,39.75,-104.75,BSk,0.009743346007605,0.001425855513308,0.004515209125475,0.64995247148289,0.007366920152091,0.007842205323194,0.0,0.002376425855513,0.004752851711027,0.012119771863118,0.001188212927757,0.012357414448669,0.003089353612167,0.000951,0.000475,0.0,0.001188212927757,0.0,0.060123574144487,0.0,0.0,0.000238,0.000238,0.0
CAMDA23_MetaSUB_gCSD16_DEN_14,DEN,Denver,16,39.75,-104.75,BSk,0.34274777570867,0.000103,0.004552038071591,0.377405338299193,0.000621,0.00031,0.0,0.0,0.000414,0.006310780053797,0.0,0.01024208566108,0.00031,0.0,0.0,0.0,0.0,0.0,0.14804469273743,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_15,DEN,Denver,16,39.75,-104.75,BSk,0.174907943187796,0.000526,0.000526,0.500526038926881,0.003156233561284,0.003156233561284,0.0,0.000263,0.001841136244082,0.007627564439769,0.0,0.008416622830089,0.000789,0.0,0.0,0.0,0.000526,0.0,0.172014729089953,0.0,0.0,0.0,0.000263,0.0
CAMDA23_MetaSUB_gCSD16_DEN_16,DEN,Denver,16,39.75,-104.75,BSk,0.007037658463833,0.00014,0.082168158090977,0.079651379567487,0.000746,9.32e-05,0.0,0.0,0.000559,0.000932,4.66e-05,0.237229679343773,0.024049217002237,0.000373,0.0,0.0,0.0,0.0,0.426407531692767,0.0,0.0,4.66e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_17,DEN,Denver,16,39.75,-104.75,BSk,0.269925925925926,0.0,0.000296,0.38962962962963,0.000593,0.0,0.0,0.000296,0.000296,0.005333333333333,0.0,0.003555555555556,0.000593,0.0,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_18,DEN,Denver,16,39.75,-104.75,BSk,0.164113785557987,0.00109409190372,0.00109409190372,0.393873085339168,0.00164113785558,0.00109409190372,0.0,0.000547,0.00109409190372,0.00328227571116,0.000547,0.010940919037199,0.000547,0.0,0.0,0.0,0.0,0.0,0.345733041575492,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_19,DEN,Denver,16,39.75,-104.75,BSk,0.007482716551444,8.13e-05,0.185115900772672,0.453273688491257,0.000325,8.13e-05,0.0,0.000569,0.000325,0.002196014640098,8.13e-05,0.086701911346076,0.005612037413583,0.000244,0.000244,8.13e-05,0.0,0.0,0.018137454249695,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_2,DEN,Denver,16,39.75,-104.75,BSk,0.031771038466588,0.002538182136449,0.062097938821058,0.495908275349,0.009058684521465,8.75e-05,0.0,0.036322261607807,0.004332414336353,0.001531661634064,8.75e-05,0.272767056146339,0.014047525272417,0.002100564526717,0.013609907662684,0.000219,0.0,0.0,0.008008402258107,4.38e-05,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_20,DEN,Denver,16,39.75,-104.75,BSk,0.224227121566695,6.16e-05,0.099581229215421,0.228106909717946,0.000246,0.0,0.0,0.00037,0.000677,0.011331444759207,0.0,0.216775464958739,0.004618795418155,0.000185,0.0,0.0,0.0,0.0,0.133760315309767,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_21,DEN,Denver,16,39.75,-104.75,BSk,0.046453659641967,0.0014502605937,0.063222297756628,0.278585995921142,0.001314298663041,4.53e-05,0.0,0.014094720145026,0.073963290278722,0.002356673464763,0.000136,0.04418762746431,0.004532064355314,4.53e-05,0.012327215046454,0.000363,0.0,4.53e-05,0.418354860639021,0.0,0.0,4.53e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_22,DEN,Denver,16,39.75,-104.75,BSk,0.137299263596841,0.000799,0.067207878626564,0.570091384970278,0.001597018898057,0.0,0.0,0.029323041433768,0.001109040901428,0.005944459231656,8.87e-05,0.081048709076391,0.020228906042055,0.00071,0.000444,4.44e-05,0.0,4.44e-05,0.035977286842339,0.0,0.0,0.0,4.44e-05,0.0
CAMDA23_MetaSUB_gCSD16_DEN_3,DEN,Denver,16,39.75,-104.75,BSk,0.010811709913506,0.002550454646263,0.017714570858284,0.374196052339765,0.006487025948104,0.000416,0.0,0.071024617431803,0.004823685961411,0.01693834553116,5.54e-05,0.38107119095143,0.018435351519184,0.002190064315813,0.021373918829009,0.000166,2.77e-05,0.0,0.008871146595698,0.0,2.77e-05,2.77e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_4,DEN,Denver,16,39.75,-104.75,BSk,0.085166198114768,0.016537125847528,0.039854473292542,0.138911857119233,0.013725814453448,0.000661,0.0,0.270712750124029,0.007110964114437,0.000992,0.0,0.197618653877956,0.010583760542418,0.002315197618654,0.034562593021333,0.000992,0.0,0.0,0.049115263767157,0.0,0.0,0.000331,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_5,DEN,Denver,16,39.75,-104.75,BSk,0.03836985774702,7.69e-05,0.118569780853518,0.512187620146098,0.000384,0.0,0.0,0.001,0.000769,0.007843137254902,7.69e-05,0.065205690119185,0.032910419069589,0.001153402537486,0.000154,0.0,0.0,0.0,0.171549404075356,0.0,0.0,0.0,7.69e-05,0.0
CAMDA23_MetaSUB_gCSD16_DEN_6,DEN,Denver,16,39.75,-104.75,BSk,0.117075664621677,0.001150306748466,0.081160531697342,0.208461145194274,0.002300613496933,0.000256,0.0,0.006134969325153,0.002428425357873,0.003578732106339,0.0,0.136247443762781,0.266359918200409,0.001661554192229,0.000895,0.0,0.0,0.0,0.049079754601227,0.0,0.0,0.000128,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_7,DEN,Denver,16,39.75,-104.75,BSk,0.082015978242393,0.00068,0.153153153153153,0.330103688594255,0.001104878463369,8.5e-05,0.0,0.005014448410675,0.00577936426993,0.014108448070712,8.5e-05,0.223270440251572,0.032211456739759,0.00034,0.00051,0.000255,0.0,0.0,0.084480707122217,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_8,DEN,Denver,16,39.75,-104.75,BSk,0.097959183673469,0.004823747680891,0.021150278293136,0.233395176252319,0.062708719851577,0.0,0.0,0.006307977736549,0.051576994434137,0.002968460111317,0.0,0.078293135435993,0.022263450834879,0.000742,0.09239332096475,0.001113172541744,0.000371,0.0,0.098701298701299,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DEN_9,DEN,Denver,16,39.75,-104.75,BSk,0.192535392535393,0.001287001287001,0.03963963963964,0.190733590733591,0.002831402831403,0.000515,0.0,0.076705276705277,0.003603603603604,0.001801801801802,0.0,0.117889317889318,0.014929214929215,0.000257,0.084169884169884,0.002059202059202,0.0,0.0,0.074388674388674,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DOH_1,DOH,Doha,16,25.25,51.75,BWh,0.010531298071234,0.007218080700509,0.000118,0.027097384924861,0.001301621109928,0.00071,0.0,0.000947,0.024139155129571,0.048869956218199,0.0,0.124008993018578,0.000828,0.0,0.0,0.0,0.000118,0.0,0.357827476038339,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DOH_10,DOH,Doha,16,25.25,51.75,BWh,0.162138852953859,0.0,0.0,0.000647,0.001293661060802,0.0,0.0,0.000216,0.001724881414403,0.001724881414403,0.0,0.0,0.000431,0.0,0.0,0.0,0.0,0.0,0.029969814575248,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DOH_11,DOH,Doha,16,25.25,51.75,BWh,0.161992882562278,0.000996,0.000356,7.12e-05,0.00270462633452,7.12e-05,0.0,0.000214,0.114021352313167,0.144768683274021,0.0,0.000498,0.000996,0.0,0.0,0.0,0.0,0.0,0.006761565836299,0.0,0.0,0.0,0.0,0.0
