ID,ID_city,City,Year,Latitude,Longitude,Climate,X28090,X40324,X316,X549,X642,X1675686,X185951,X2861285,X85643,X100886,X1883,X1747,X419479,X2853227,X9606,X288000,X297,X2736640,X1873,X1909395,X131568,X2487072,X2596915,X56,X547188,X59779,X207340,X1873716,X3019969,X414,X729,X2303331,X119219,X490,X2732067,X28037,X29370,X1517,X2331,X29466,X1270,X38304,X544580,X2851567,X298654,X53461,X74426,X191495,X2722752,X119532,X1752064,X102116,X2080419,X165179,X2681766,X2502779,X861299,X2528009,X2528023,X1636152,X83451,X876,X2495594,X45655,X392734,X851,X1644061,X2743089,X2944128,X2303332,X1260,X28454,X28198,X1219,X76258,X2802971,X2702,X49319,X1282,X437897,X52022,X332249,X1173026,X2857077,X155894,X2132,X2855441,X2856608,X262,X2761623,X1388755,X33059,X159,X2572088,X39152,X369960,X62322,X84112,X167,X179637
CAMDA23_MetaSUB_gCSD16_AKL_6,AKL,Auckland,16,-36.75,174.75,Cfb,0.000238,0.001907486886028,0.633524082021936,0.002622794468288,0.0,0.0,0.0,0.005722460658083,0.0,0.0,0.000477,0.0,0.0,0.0,0.000477,0.00548402479733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000715,0.000477,0.0,0.000238,0.0,0.0,0.0,0.119217930376729,0.000238,0.000238,0.22341440152599,0.0,0.0,0.0,0.0,0.000954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238,0.0,0.002622794468288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000477,0.000238,0.0,0.0
CAMDA23_MetaSUB_gCSD16_AKL_7,AKL,Auckland,16,-36.75,174.75,Cfb,0.000142,0.021255491001842,0.006660053847244,0.436871191724529,0.0,0.0,0.000425,0.013036701147797,0.0,0.000283,0.001133626186765,0.0,0.0,0.0,0.002834065466912,0.001133626186765,0.0,0.0,0.0,0.0,0.0,0.000567,0.000142,0.0,0.0,0.0,0.0,0.0,0.000142,0.0,0.0,0.0,0.001133626186765,0.0,0.0,0.448349156865524,0.001133626186765,0.0,0.0,0.0,0.003400878560295,0.000283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000142,0.0,0.0,0.0,0.000142,0.000142,0.000142,0.0,0.0,0.0,0.0,0.000142,0.000283,0.000142,0.000142,0.0,0.0,0.0,0.0,0.05880685843843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000283,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_AKL_8,AKL,Auckland,16,-36.75,174.75,Cfb,0.0,0.016860698514653,0.005620232838218,0.453231633881975,0.000268,0.0,0.0,0.019135554663455,0.000134,0.0,0.000535,0.000268,0.0,0.0,0.001204335608189,0.000669,0.0,0.0,0.000134,0.0,0.0,0.000268,0.000268,0.000134,0.0,0.000134,0.0,0.0,0.000268,0.0,0.000134,0.0,0.000669,0.000134,0.0,0.431553592934564,0.000803,0.0,0.0,0.0,0.004817342432758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000134,0.0,0.0,0.0,0.0,0.000134,0.0,0.0,0.0,0.0,0.000134,0.0,0.000134,0.0,0.000401,0.0,0.0,0.0,0.06115348588251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000268,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_AKL_9,AKL,Auckland,16,-36.75,174.75,Cfb,0.0005,0.149881146002752,0.004066057800576,0.10258976604529,0.000188,0.0,0.079319404478919,0.130989615913925,0.000125,6.26e-05,0.003628174652821,0.000688,0.0,0.000188,0.001751532591017,0.313336669585888,0.0,0.000313,0.0005,0.000188,0.0,0.085011885399725,0.000188,0.00025,0.0,0.005317152508445,0.002126861003378,0.000188,0.000188,0.000125,6.26e-05,6.26e-05,0.005379707243838,0.000375,0.0,0.041536344301264,0.000188,0.0,0.0,0.0,0.007444013511823,0.001563868384837,0.000125,0.000125,6.26e-05,0.0,6.26e-05,0.000188,6.26e-05,0.0,6.26e-05,0.0,0.000125,6.26e-05,0.0,0.0,6.26e-05,0.000188,0.0,6.26e-05,6.26e-05,0.000125,0.000313,0.0,0.0,6.26e-05,0.0,0.0,6.26e-05,0.000313,0.0,0.000751,0.000125,0.0,0.000188,6.26e-05,0.0,6.26e-05,0.055736269235581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000813,0.0,6.26e-05,0.0,6.26e-05,0.0,0.0,6.26e-05,0.0,0.0,0.00025,0.0,6.26e-05,6.26e-05
CAMDA23_MetaSUB_gCSD16_BER_1,BER,Berlin,16,52.75,13.25,Cfb,0.028597593558986,0.017288472960812,0.035639721175449,0.008875663241286,0.000866,0.000103,0.109469824135527,0.015123192537133,0.006191907413404,0.000576,0.023736638332615,0.068585754044009,0.00029,0.000302,0.155475080403418,0.0895850011621,1.19e-05,0.006942802826386,0.005431079521413,0.002258645726352,0.000232,0.005824405690119,0.012435463717648,0.00085,9.73e-05,0.048297672422869,0.018112868718452,9.93e-05,0.000961,0.000369,0.000373,0.000143,0.045051738283151,0.001027018329397,0.000415,0.00569726995882,0.002310294617192,6.95e-05,1.19e-05,0.000364,0.123967270495174,0.055909924334375,0.001493844842759,0.036654820530037,0.000403,0.000391,0.000175,0.000677,0.001758048784364,0.000312,0.000266,3.38e-05,0.01938621252724,0.001235600388559,4.17e-05,0.000455,0.000169,0.000298,0.000328,0.00032,0.000985,0.000242,0.000145,6.75e-05,0.000197,0.000121,0.000403,0.00031,0.000161,0.000296,7.35e-05,0.001408425523293,0.00025,0.000272,0.000354,0.000149,0.000397,0.000751,0.018802182761587,0.000441,9.73e-05,6.36e-05,6.95e-05,4.57e-05,7.35e-05,2.38e-05,0.001152167564894,0.000117,9.34e-05,6.16e-05,7.95e-06,6.16e-05,9.93e-06,1.79e-05,9.93e-06,1.39e-05,0.005725080900042,0.000129,7.35e-05,0.000588
CAMDA23_MetaSUB_gCSD16_BER_10,BER,Berlin,16,52.75,13.25,Cfb,0.002191989876561,0.002716171671908,0.003397228850852,0.000316,1.33e-05,4.74e-07,0.000742,0.000101,9.48e-06,3.79e-06,0.000455,0.00298489778218,3.79e-06,6.49e-05,0.96743816811259,0.000842,0.0,0.000145,0.000177,3.89e-05,4.27e-06,0.0002,0.001516620022702,2.04e-05,1.42e-06,0.001213769961919,8.44e-05,1.9e-06,7.58e-06,5.69e-06,0.000104,1.42e-06,0.002841766767538,0.000117,9e-06,0.001489605228548,0.000333,5.69e-06,0.0,0.000124,0.002641762502044,0.002817595635926,0.000181,6.97e-05,6.64e-06,1.42e-05,3.79e-06,1.75e-05,2.46e-05,8.06e-05,7.58e-06,4.27e-06,0.000114,0.000298,1.42e-06,1.33e-05,4.27e-06,2.84e-06,5.69e-06,6.64e-06,2.51e-05,9.48e-07,1.9e-06,2.84e-06,8.06e-06,2.42e-05,6.16e-06,4.27e-06,3.79e-06,3.32e-06,0.000226,1.47e-05,2.42e-05,1.94e-05,1.71e-05,7.11e-06,2.18e-05,1.28e-05,0.003326611231045,2.37e-05,9.48e-07,4.27e-06,1.52e-05,2.37e-06,7.11e-06,4.27e-06,2.75e-05,2.37e-06,5.21e-06,5.21e-06,1.42e-06,9.48e-07,1.42e-06,4.74e-07,9.48e-07,6.64e-06,1.52e-05,9.48e-07,6.16e-06,8.06e-06
CAMDA23_MetaSUB_gCSD16_BER_11,BER,Berlin,16,52.75,13.25,Cfb,0.012951775769264,0.000745,0.006799250972654,0.003240158757987,6.9e-05,9.33e-07,0.002117363781842,0.001873034642515,2.14e-05,1.45e-05,0.000693,0.005860169127987,1.35e-05,0.000102,0.889635968233482,0.003017278359899,0.0,0.000229,0.000163,7.93e-05,7.46e-06,0.002571517563721,0.000624,1.96e-05,1.87e-06,0.008305791906178,0.000403,3.26e-06,9.33e-05,5.6e-06,0.001053319705611,1.4e-06,0.003045721255889,0.000855,1.12e-05,0.011684901205233,0.000576,1.4e-05,1.87e-06,0.001403493720182,0.011026051827619,0.015326058168986,0.001524259458895,0.000168,1.26e-05,1.54e-05,1.96e-05,3.08e-05,4.94e-05,8.21e-05,9.79e-06,7.46e-06,0.000262,0.00099,1.87e-06,1.77e-05,5.13e-06,6.06e-06,8.39e-06,5.13e-06,2.8e-05,1.03e-05,4.66e-06,4.66e-06,5.13e-06,0.000359,1.12e-05,1.4e-05,8.39e-06,6.99e-06,0.002873665048996,5.55e-05,5.18e-05,2.84e-05,5.22e-05,9.33e-06,0.000307,1.68e-05,0.007833919598927,2.05e-05,1.87e-06,4.2e-06,2.24e-05,4.66e-07,9.79e-06,6.53e-06,5.32e-05,7.46e-06,1.17e-05,1.03e-05,3.26e-06,1.4e-06,2.8e-06,6.99e-06,3.73e-06,6.06e-06,5.92e-05,4.2e-06,2.24e-05,1.54e-05
CAMDA23_MetaSUB_gCSD16_BER_12,BER,Berlin,16,52.75,13.25,Cfb,0.035701915035719,0.005356435473037,0.045358425717014,0.014444578403174,0.001247729877964,2.68e-05,0.031723340777611,0.004194821921006,0.000658,0.000454,0.013290619635671,0.038277750029184,0.000165,0.000264,0.33986095083906,0.020384691196424,3.83e-06,0.005209080870885,0.003230319070556,0.001297485977392,0.000128,0.022434259753631,0.007262476820356,0.000279,2.68e-05,0.027561051690846,0.013853246298433,3.83e-05,0.000358,0.000132,0.013615947978084,6.51e-05,0.03265531079382,0.012712683403853,0.000214,0.028833659618524,0.004175684959688,3.64e-05,1.34e-05,0.01245050703379,0.08751523780545,0.041215273591568,0.02309639861525,0.026162139818467,0.000232,0.000199,0.000149,0.000323,0.000888,0.000283,6.89e-05,2.87e-05,0.01021148255953,0.015033996811782,1.53e-05,0.000406,0.000245,9.57e-05,0.000115,0.000105,0.000459,0.000121,4.98e-05,3.06e-05,5.74e-05,0.02359395960953,0.000145,0.000159,8.99e-05,0.000149,0.000239,0.000297,0.002943264650779,0.000166,0.00032,0.000121,0.000986,0.000279,0.017284503462833,0.00093,6.89e-05,8.99e-05,0.000193,1.72e-05,2.3e-05,4.98e-05,0.000775,0.000255,0.000105,0.000163,1.34e-05,2.49e-05,2.68e-05,0.000444,1.91e-05,1.72e-05,0.001948142662219,4.98e-05,0.000431,0.000243
CAMDA23_MetaSUB_gCSD16_BER_13,BER,Berlin,16,52.75,13.25,Cfb,0.025757667094828,0.005933970473898,0.027287917360303,0.013201886381236,0.000815,2.16e-05,0.015889871443521,0.001873397294703,0.000663,0.000175,0.009368532180854,0.031552523908228,0.000113,0.000782,0.626620480931381,0.011464511332353,1.55e-06,0.003031132091512,0.002352566569751,0.000935,8.81e-05,0.005298684757625,0.006020530084875,0.000195,1.24e-05,0.024975539181363,0.006471876627823,1.85e-05,0.000253,8.04e-05,0.000844,4.02e-05,0.022286008411739,0.001057263819783,0.000117,0.011735010116655,0.00368651200319,2.47e-05,1.55e-05,0.000696,0.069723766641472,0.026374404323034,0.001857940221314,0.010977613520611,0.000178,0.000144,8.81e-05,0.000416,0.000558,0.000337,8.04e-05,4.33e-05,0.008977468224121,0.001250477237141,1.55e-05,0.00025,0.000139,5.87e-05,0.000108,5.1e-05,0.000385,6.34e-05,4.17e-05,2.47e-05,4.64e-05,0.000292,0.000104,0.000108,7.42e-05,0.000105,0.000119,0.000204,0.000246,0.00013,0.00025,8.81e-05,0.000692,0.000479,0.009447363255136,0.000179,2.78e-05,0.0001,0.000156,1.85e-05,0.000244,4.48e-05,0.000674,4.95e-05,5.1e-05,5.26e-05,9.27e-06,1.08e-05,1.55e-05,1.08e-05,1.08e-05,6.18e-06,0.000584,3.25e-05,3.86e-05,0.000179
CAMDA23_MetaSUB_gCSD16_BER_14,BER,Berlin,16,52.75,13.25,Cfb,0.026945950765164,0.003399710506718,0.020474307471234,0.003390532730572,0.00037,1.57e-05,0.02587346206694,0.001611355269092,0.000547,6.29e-05,0.006737798802169,0.017166374725978,6.56e-05,0.000177,0.668864525535196,0.015659908327128,1.31e-06,0.001835555229235,0.001669044147725,0.000713,5.77e-05,0.009141065041588,0.008936531744617,0.000184,1.44e-05,0.01747055244968,0.009820220476405,1.84e-05,0.000202,7.74e-05,0.000494,3.8e-05,0.03306228301115,0.000562,0.000146,0.011810486789247,0.00045,1.31e-05,0.0,0.003819265987686,0.052272679595968,0.018511574486831,0.003180754990088,0.0109123758378,0.00014,0.000101,4.59e-05,0.000123,0.00021,0.000559,3.93e-05,6.56e-06,0.00879493176979,0.000539,6.56e-06,0.000219,5.64e-05,5.9e-05,7.47e-05,4.2e-05,0.000244,9.31e-05,4.2e-05,1.44e-05,4.06e-05,0.000123,6.69e-05,7.21e-05,5.38e-05,6.56e-05,0.000174,0.000233,0.000151,6.56e-05,0.000113,4.33e-05,0.00032,0.000131,0.00794533192083,0.000122,3.02e-05,2.62e-05,3.8e-05,1.18e-05,1.44e-05,1.84e-05,0.000359,3.02e-05,1.44e-05,1.44e-05,3.93e-06,7.87e-06,6.56e-06,3.93e-06,5.24e-06,1.05e-05,0.000637,1.84e-05,1.44e-05,0.000147
CAMDA23_MetaSUB_gCSD16_BER_15,BER,Berlin,16,52.75,13.25,Cfb,0.026943697670007,0.009558902700181,0.035514750243117,0.016299527096661,0.0014869024404,2.22e-05,0.025950720293142,0.003530966025134,0.000591,0.000241,0.010473262246863,0.035771112732841,0.000109,0.001977409337406,0.48763392803734,0.02508250599461,8.55e-06,0.00292082329959,0.002638824560894,0.001063049790723,0.000104,0.00802585501163,0.004088127169468,0.000214,1.54e-05,0.02636773660976,0.011256022382155,2.56e-05,0.000314,0.000106,0.003949691425017,4.96e-05,0.02804947454235,0.00197911842067,0.000181,0.015940619611047,0.004775178641928,8.03e-05,1.54e-05,0.001680028849326,0.078486230770677,0.037338342086688,0.003325876033354,0.026969333918979,0.000224,0.000156,0.000354,0.000308,0.00059,0.000535,0.00193297317252,5.64e-05,0.009933191935178,0.007812219603527,2.05e-05,0.00026,0.000118,0.000116,9.06e-05,9.57e-05,0.000407,9.91e-05,5.64e-05,4.1e-05,4.96e-05,0.00059,0.000115,0.000149,9.57e-05,0.000106,0.000969,0.000261,0.000432,0.000224,0.000366,9.23e-05,0.002707187891487,0.000694,0.023424695227727,0.000176,7.86e-05,9.06e-05,0.000323,3.08e-05,0.000444,8.37e-05,0.000525,8.37e-05,6.84e-05,0.000108,1.2e-05,2.39e-05,2.91e-05,1.54e-05,2.39e-05,3.59e-05,0.001109195038873,5.64e-05,0.000108,0.000234
