CAMDA23_MetaSUB_gCSD16_BER_11,18504.0,20937.0,5923.0,94.0,1638.0,3115.0,580.0,266.0,3878.0,740.0,11602.0,22.0,29.0,7921.0,7839.0,548.0,3522.0,2405.0,5533.0,348.0,39905.0,14563.0,75.0,5450.0,16234.0,9689.0,11618.0,7273.0,63571.0,5627.0,312.0,8985.0,5437.0,2624.0,11162.0,7932.0,57875.0,178.0,74.0,4.0,25560.0,24003.0,3645.0,512.0,525.0,107.0,180.0,3948.0,911.0,4984.0,8806.0,66.0,10180.0,13440.0,7075.0,17051.0,6823.0,3138.0,351.0,BER
CAMDA23_MetaSUB_gCSD16_BER_12,45566.0,16956.0,14402.0,205.0,3518.0,7315.0,1285.0,842.0,11402.0,1256.0,32078.0,76.0,76.0,14451.0,20586.0,1350.0,9176.0,6703.0,16541.0,914.0,28638.0,35773.0,196.0,15399.0,39472.0,30335.0,30005.0,18855.0,143354.0,12993.0,496.0,21500.0,16850.0,5684.0,25533.0,20219.0,105075.0,513.0,163.0,11.0,43346.0,62318.0,10049.0,998.0,1394.0,204.0,563.0,10312.0,2099.0,14016.0,25318.0,150.0,28234.0,33107.0,17078.0,47451.0,15214.0,9231.0,1026.0,BER
CAMDA23_MetaSUB_gCSD16_BER_13,35637.0,23312.0,11704.0,171.0,3360.0,6370.0,1116.0,622.0,7454.0,1347.0,22866.0,42.0,98.0,12439.0,15657.0,985.0,6867.0,4568.0,10904.0,796.0,41427.0,28255.0,130.0,11428.0,31342.0,19834.0,22235.0,14589.0,111043.0,10764.0,448.0,16777.0,11490.0,4507.0,20337.0,15191.0,90705.0,369.0,137.0,15.0,39428.0,47462.0,7143.0,985.0,933.0,188.0,407.0,7321.0,1532.0,9458.0,17354.0,149.0,20082.0,25875.0,13787.0,33797.0,12377.0,6742.0,629.0,BER
CAMDA23_MetaSUB_gCSD16_BER_14,28311.0,3862.0,7575.0,275.0,1320.0,3025.0,924.0,357.0,10633.0,722.0,22287.0,166.0,23.0,8821.0,15037.0,1002.0,5995.0,5383.0,13534.0,401.0,4073.0,24626.0,89.0,9841.0,28902.0,25092.0,22734.0,12403.0,105918.0,8487.0,295.0,14792.0,11275.0,2108.0,14737.0,12999.0,61308.0,415.0,39.0,11.0,24722.0,39365.0,9294.0,654.0,961.0,125.0,508.0,8063.0,1910.0,10369.0,20460.0,57.0,22575.0,27677.0,8249.0,36077.0,9848.0,6336.0,1245.0,BER
CAMDA23_MetaSUB_gCSD16_BER_15,235420.0,24523.0,74971.0,333.0,19253.0,43501.0,9992.0,4699.0,43467.0,24525.0,128015.0,77.0,70.0,87028.0,112766.0,10288.0,37413.0,55962.0,43055.0,1484.0,2603.0,208315.0,739.0,57509.0,230603.0,99696.0,133898.0,96555.0,542872.0,79145.0,6166.0,162793.0,39506.0,13327.0,104255.0,126870.0,288730.0,1401.0,67.0,28.0,165448.0,214915.0,42738.0,9094.0,5864.0,471.0,350.0,51355.0,16404.0,47625.0,90238.0,1498.0,129246.0,151375.0,56880.0,194555.0,54126.0,31910.0,211.0,BER
CAMDA23_MetaSUB_gCSD16_BER_2,4173.0,1840.0,1218.0,17.0,358.0,611.0,120.0,64.0,1070.0,103.0,2929.0,5.0,4.0,1426.0,1887.0,142.0,850.0,614.0,1493.0,87.0,3021.0,3401.0,21.0,1352.0,3787.0,2768.0,2793.0,1730.0,13490.0,1272.0,55.0,2035.0,1482.0,466.0,2313.0,1850.0,9799.0,51.0,18.0,1.0,4100.0,5608.0,1053.0,121.0,112.0,11.0,62.0,945.0,215.0,1354.0,2408.0,17.0,2647.0,3254.0,1461.0,4440.0,1289.0,897.0,129.0,BER
CAMDA23_MetaSUB_gCSD16_BER_3,2931.0,220.0,904.0,10.0,251.0,450.0,72.0,37.0,730.0,88.0,2053.0,7.0,6.0,857.0,1242.0,78.0,577.0,347.0,1057.0,60.0,123.0,2266.0,11.0,940.0,2710.0,1913.0,2066.0,1194.0,9092.0,909.0,39.0,1302.0,869.0,356.0,1657.0,1247.0,5951.0,29.0,12.0,0.0,2254.0,4221.0,660.0,101.0,96.0,19.0,35.0,612.0,144.0,865.0,1559.0,14.0,1786.0,2410.0,1136.0,3116.0,1042.0,607.0,59.0,BER
CAMDA23_MetaSUB_gCSD16_BER_4,1902.0,142.0,390.0,27.0,58.0,214.0,57.0,18.0,782.0,34.0,1599.0,12.0,2.0,596.0,1068.0,88.0,455.0,377.0,924.0,20.0,50.0,1670.0,2.0,705.0,2051.0,1695.0,1632.0,876.0,6818.0,542.0,20.0,1009.0,685.0,127.0,1003.0,886.0,3926.0,39.0,3.0,0.0,1647.0,2656.0,655.0,34.0,61.0,20.0,32.0,489.0,113.0,797.0,1479.0,1.0,1531.0,1748.0,599.0,2540.0,631.0,420.0,106.0,BER
CAMDA23_MetaSUB_gCSD16_BER_5,5766.0,897.0,1876.0,27.0,968.0,2041.0,255.0,134.0,1724.0,1005.0,4721.0,8.0,0.0,2522.0,2920.0,236.0,1133.0,351.0,1759.0,39.0,164.0,5325.0,18.0,1687.0,5408.0,2978.0,4087.0,3116.0,15368.0,2194.0,31.0,3431.0,1314.0,554.0,2671.0,3212.0,8746.0,36.0,6.0,0.0,4723.0,7043.0,1459.0,160.0,135.0,15.0,40.0,1351.0,489.0,1335.0,2753.0,355.0,4475.0,5035.0,2156.0,6494.0,1375.0,808.0,40.0,BER
CAMDA23_MetaSUB_gCSD16_BER_6,2386.0,206.0,659.0,25.0,174.0,346.0,86.0,36.0,610.0,76.0,1676.0,11.0,1.0,696.0,1007.0,92.0,416.0,336.0,920.0,35.0,144.0,1925.0,10.0,765.0,2262.0,1433.0,1694.0,939.0,7341.0,802.0,12.0,1164.0,712.0,288.0,1223.0,1068.0,4636.0,17.0,6.0,2.0,1873.0,3181.0,576.0,68.0,57.0,6.0,45.0,549.0,110.0,667.0,1233.0,9.0,1371.0,1994.0,874.0,2509.0,695.0,429.0,35.0,BER
CAMDA23_MetaSUB_gCSD16_BER_7,5714.0,858.0,1774.0,22.0,550.0,944.0,161.0,94.0,1194.0,156.0,3645.0,2.0,7.0,1703.0,2501.0,126.0,1190.0,593.0,1794.0,122.0,1093.0,4064.0,14.0,1806.0,4842.0,3180.0,3262.0,2191.0,15650.0,1676.0,61.0,2556.0,1864.0,692.0,3069.0,2377.0,11252.0,42.0,36.0,1.0,4250.0,7581.0,1097.0,146.0,176.0,36.0,73.0,1170.0,247.0,1505.0,2916.0,25.0,3037.0,3915.0,2193.0,5479.0,1841.0,1168.0,118.0,BER
CAMDA23_MetaSUB_gCSD16_BER_8,15942.0,8388.0,4760.0,132.0,1227.0,2080.0,500.0,246.0,4126.0,672.0,10860.0,37.0,26.0,5646.0,7308.0,558.0,2891.0,2623.0,5636.0,305.0,14536.0,13295.0,54.0,5204.0,14779.0,10093.0,10643.0,6482.0,52013.0,4920.0,254.0,8570.0,5574.0,1792.0,9083.0,7288.0,38627.0,171.0,36.0,13.0,16282.0,20307.0,3776.0,476.0,473.0,164.0,191.0,3759.0,851.0,4574.0,9165.0,43.0,9719.0,12381.0,5184.0,16059.0,5174.0,2926.0,395.0,BER
CAMDA23_MetaSUB_gCSD16_BER_9,46257.0,7087.0,13137.0,330.0,2512.0,5256.0,1657.0,652.0,17840.0,1506.0,36148.0,173.0,34.0,15106.0,23821.0,1750.0,9628.0,7639.0,20229.0,633.0,7381.0,40809.0,176.0,15985.0,45830.0,36740.0,35365.0,20902.0,161937.0,14019.0,538.0,24294.0,16007.0,4115.0,25540.0,21547.0,96236.0,680.0,55.0,14.0,40600.0,63669.0,13484.0,1133.0,1331.0,242.0,810.0,12241.0,3033.0,16272.0,30941.0,146.0,34446.0,42406.0,15224.0,54936.0,15184.0,9389.0,1647.0,BER
CAMDA23_MetaSUB_gCSD16_BOG_1,77783.0,7697.0,24344.0,406.0,7110.0,13662.0,2322.0,1668.0,19768.0,3177.0,53452.0,40.0,69.0,24657.0,34113.0,2534.0,16959.0,10049.0,26146.0,1453.0,2312.0,62358.0,376.0,25437.0,67361.0,48823.0,49200.0,32175.0,216988.0,23012.0,974.0,39640.0,23897.0,9254.0,40022.0,34821.0,139487.0,871.0,331.0,11.0,59947.0,104126.0,15998.0,1955.0,2201.0,551.0,843.0,16545.0,3907.0,21007.0,40201.0,274.0,45985.0,54353.0,30257.0,79185.0,23142.0,15070.0,1427.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_10,71000.0,7129.0,19496.0,1318.0,5213.0,10235.0,2288.0,1415.0,25064.0,2233.0,48553.0,48.0,51.0,23609.0,30133.0,2553.0,13568.0,13227.0,25622.0,998.0,4547.0,65076.0,487.0,24914.0,69722.0,54432.0,51777.0,29964.0,230611.0,21323.0,899.0,41233.0,27221.0,6900.0,40496.0,33228.0,139378.0,1184.0,208.0,12.0,58872.0,101017.0,21587.0,2493.0,2024.0,524.0,789.0,18776.0,4531.0,23465.0,41680.0,222.0,49382.0,58269.0,24007.0,80472.0,20427.0,14227.0,1533.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_11,43984.0,4017.0,13375.0,201.0,3792.0,7530.0,1214.0,871.0,11327.0,1622.0,31096.0,40.0,56.0,14001.0,19933.0,1490.0,9101.0,6780.0,15736.0,876.0,2078.0,35605.0,201.0,14989.0,39707.0,28864.0,28957.0,18612.0,126265.0,12946.0,578.0,22559.0,13980.0,5276.0,23436.0,19935.0,82769.0,557.0,220.0,9.0,33951.0,60166.0,9120.0,1047.0,1298.0,286.0,505.0,9863.0,2153.0,12420.0,23272.0,143.0,26318.0,31546.0,17029.0,45295.0,13978.0,8880.0,810.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_12,46733.0,5784.0,14233.0,266.0,4312.0,7686.0,1392.0,1048.0,12944.0,1747.0,31613.0,24.0,38.0,15570.0,19770.0,1691.0,9544.0,6170.0,16193.0,813.0,3501.0,39929.0,369.0,15290.0,41888.0,30030.0,30414.0,20346.0,133808.0,14269.0,612.0,27298.0,13892.0,5083.0,25779.0,22900.0,86520.0,617.0,193.0,9.0,37815.0,61839.0,10309.0,1339.0,1345.0,439.0,480.0,10895.0,2686.0,12907.0,24341.0,205.0,28021.0,33210.0,17490.0,47953.0,13481.0,8270.0,802.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_13,56076.0,5859.0,16544.0,358.0,5090.0,9078.0,1643.0,1190.0,14826.0,2102.0,39406.0,50.0,50.0,18180.0,25622.0,2183.0,11844.0,7956.0,20468.0,1030.0,2519.0,48142.0,342.0,18611.0,52640.0,37825.0,36941.0,23600.0,165655.0,17340.0,834.0,32010.0,17460.0,6328.0,30347.0,27071.0,103944.0,757.0,269.0,3.0,45362.0,74770.0,12327.0,1609.0,1681.0,486.0,628.0,13257.0,3122.0,15679.0,29944.0,215.0,35135.0,41571.0,21106.0,58974.0,16905.0,10829.0,1248.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_14,84034.0,7550.0,26736.0,446.0,8566.0,13567.0,2245.0,1940.0,19583.0,2673.0,55210.0,37.0,89.0,26698.0,37895.0,2638.0,20244.0,9623.0,28114.0,1747.0,1945.0,67266.0,266.0,27790.0,74990.0,50909.0,51816.0,34153.0,229035.0,25836.0,978.0,38896.0,22482.0,11232.0,45523.0,34800.0,153865.0,701.0,483.0,7.0,63921.0,115942.0,15873.0,1891.0,2508.0,579.0,966.0,16930.0,3195.0,19944.0,42551.0,204.0,48806.0,57912.0,35232.0,82876.0,27826.0,16078.0,1834.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_15,56508.0,5287.0,17823.0,459.0,5175.0,10268.0,1563.0,1392.0,14180.0,2456.0,40050.0,33.0,40.0,18160.0,25536.0,1796.0,11766.0,8091.0,19504.0,1127.0,1701.0,45374.0,254.0,19029.0,54916.0,35381.0,36540.0,24128.0,157796.0,17460.0,776.0,28397.0,16985.0,6817.0,29175.0,27031.0,102813.0,582.0,287.0,10.0,45038.0,76559.0,11482.0,1391.0,1579.0,387.0,693.0,12546.0,2601.0,14934.0,29081.0,281.0,33676.0,39603.0,21991.0,56012.0,17779.0,11224.0,1022.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_16,60203.0,4595.0,19088.0,495.0,5004.0,9888.0,1666.0,1171.0,16199.0,2191.0,43850.0,31.0,40.0,19610.0,28816.0,1969.0,12483.0,10161.0,21934.0,1062.0,1248.0,50277.0,335.0,21540.0,55623.0,41406.0,41613.0,26857.0,179913.0,18153.0,878.0,32099.0,21223.0,7114.0,32307.0,28821.0,114971.0,722.0,195.0,10.0,49474.0,83505.0,13648.0,1472.0,1815.0,452.0,870.0,14722.0,3225.0,17191.0,32957.0,173.0,38624.0,45711.0,23664.0,64952.0,18900.0,12673.0,889.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_2,80433.0,9044.0,25940.0,227.0,7519.0,15087.0,3040.0,1870.0,21638.0,5011.0,51690.0,27.0,53.0,30751.0,35453.0,3522.0,15737.0,10205.0,24910.0,1077.0,2476.0,77825.0,706.0,26172.0,79111.0,47673.0,52933.0,39351.0,228829.0,26640.0,1422.0,58722.0,19915.0,7795.0,46064.0,42935.0,138329.0,1050.0,316.0,4.0,65872.0,103486.0,18105.0,2736.0,2211.0,465.0,558.0,19688.0,6378.0,20329.0,40028.0,614.0,50998.0,58559.0,27658.0,84086.0,22408.0,13509.0,944.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_3,74872.0,6813.0,23464.0,489.0,6295.0,12488.0,1955.0,1660.0,18027.0,2606.0,52837.0,29.0,72.0,21660.0,33626.0,2222.0,15859.0,10816.0,26010.0,1642.0,3082.0,57076.0,265.0,25894.0,63359.0,47586.0,47997.0,29772.0,208669.0,21643.0,1048.0,34111.0,25120.0,9432.0,38139.0,33051.0,139042.0,777.0,292.0,6.0,57746.0,103269.0,14499.0,1539.0,2245.0,397.0,924.0,15717.0,3142.0,21300.0,39122.0,227.0,42342.0,52070.0,28747.0,75553.0,23807.0,15578.0,1471.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_4,42216.0,5530.0,10342.0,269.0,2592.0,5073.0,1425.0,753.0,15449.0,1596.0,29883.0,92.0,17.0,14188.0,19810.0,1883.0,7862.0,6775.0,18864.0,545.0,1917.0,38576.0,225.0,15399.0,40546.0,32631.0,32191.0,19766.0,143494.0,13922.0,508.0,27850.0,14485.0,2962.0,25187.0,21226.0,81746.0,641.0,75.0,19.0,34013.0,56036.0,12402.0,1131.0,1305.0,219.0,433.0,11080.0,2368.0,14278.0,25846.0,154.0,31664.0,38001.0,12606.0,50628.0,12247.0,8525.0,1355.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_5,80805.0,8052.0,25953.0,395.0,7098.0,13428.0,2194.0,1785.0,20040.0,2969.0,56857.0,37.0,102.0,25391.0,37034.0,2612.0,17447.0,11822.0,28928.0,1497.0,3609.0,66634.0,444.0,27734.0,72528.0,52981.0,52044.0,34580.0,228702.0,23798.0,1188.0,43908.0,26085.0,9674.0,43082.0,37460.0,147786.0,1032.0,306.0,10.0,63209.0,108496.0,16586.0,1924.0,2299.0,554.0,979.0,17338.0,4213.0,22626.0,43302.0,259.0,47934.0,55916.0,31227.0,84172.0,24702.0,16424.0,1666.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_6,66428.0,5733.0,18548.0,263.0,4361.0,8292.0,1527.0,857.0,23135.0,2088.0,46770.0,143.0,51.0,18156.0,32789.0,1553.0,15594.0,8947.0,28933.0,1236.0,1814.0,51983.0,160.0,24370.0,57363.0,56676.0,47369.0,29032.0,216871.0,17866.0,657.0,31038.0,17542.0,5775.0,33672.0,29321.0,123566.0,909.0,236.0,3.0,56834.0,92746.0,16722.0,1162.0,2239.0,345.0,904.0,14348.0,4059.0,21451.0,42628.0,286.0,44139.0,51708.0,20782.0,80503.0,21447.0,14929.0,2799.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_8,44421.0,3809.0,11390.0,518.0,2704.0,5205.0,1470.0,884.0,15732.0,1737.0,34507.0,152.0,17.0,15580.0,21986.0,1950.0,9754.0,8044.0,21163.0,463.0,877.0,41436.0,360.0,15036.0,43745.0,36985.0,33543.0,20156.0,156484.0,12755.0,594.0,28577.0,19053.0,2678.0,23843.0,22079.0,86889.0,768.0,90.0,15.0,36927.0,59789.0,13761.0,1796.0,1483.0,256.0,636.0,13335.0,3513.0,15376.0,30461.0,338.0,34373.0,38534.0,12876.0,54715.0,13490.0,8926.0,1874.0,BOG
CAMDA23_MetaSUB_gCSD16_BOG_9,70996.0,7760.0,15767.0,268.0,4882.0,9304.0,1705.0,2041.0,22462.0,2687.0,41780.0,45.0,26.0,26658.0,24183.0,4371.0,13336.0,9071.0,29522.0,613.0,1467.0,77829.0,1441.0,22633.0,64730.0,56388.0,46044.0,38434.0,223163.0,19045.0,485.0,71731.0,22931.0,3778.0,48031.0,38945.0,126697.0,1928.0,168.0,3.0,56285.0,84858.0,18575.0,4693.0,1910.0,1065.0,449.0,19487.0,8007.0,20706.0,39454.0,151.0,41020.0,46823.0,18153.0,77816.0,15441.0,10024.0,1367.0,BOG
