"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
747,1.222250406176e-41,"nb",354.745366302477,"AKL16","DEN16","AKL16_vs_DEN16",6.13569703900353e-39,"AB_Genus",5,"747AB_Genus"
316,0,"nb",8017195.97464752,"AKL16","DOH16","AKL16_vs_DOH16",0,"AB_Class",1,"316AB_Class"
543,0,"nb",12962062.3571625,"AKL16","DOH16","AKL16_vs_DOH16",0,"AB_Order",2,"543AB_Order"
549,0,"nb",13444977.1993713,"AKL16","DOH16","AKL16_vs_DOH16",0,"AB_Family",3,"549AB_Family"
549,0,"nb",14425693.3213043,"AKL16","DOH16","AKL16_vs_DOH16",0,"AB_Genus",4,"549AB_Genus"
1817405,4.44077309433889e-82,"nb",78.0734411979145,"AKL16","DOH16","AKL16_vs_DOH16",4.44077309433889e-79,"AB_Genus",5,"1817405AB_Genus"
316,0,"nb",78420028.4587402,"AKL16","ILR16","AKL16_vs_ILR16",0,"AB_Phylum",1,"316AB_Phylum"
316,0,"nb",126958630.701904,"AKL16","ILR16","AKL16_vs_ILR16",0,"AB_Class",2,"316AB_Class"
2946820,1.05865030016945e-255,"nb",10081.1248112619,"AKL16","ILR16","AKL16_vs_ILR16",8.8185570004115e-253,"Viruses_Genus",3,"2946820Viruses_Genus"
1798205,1.24380937515653e-114,"nb",481.58368443884,"AKL16","ILR16","AKL16_vs_ILR16",6.75388490709997e-112,"AB_Family",4,"1798205AB_Family"
1798205,1.79588515111658e-113,"nb",481.166116144508,"AKL16","ILR16","AKL16_vs_ILR16",3.60972915374434e-110,"AB_Genus",5,"1798205AB_Genus"
316,0,"nb",22723047.7374878,"AKL16","LIS16","AKL16_vs_LIS16",0,"AB_Class",1,"316AB_Class"
2976241,1.05510927886593e-83,"nb",1867.56696022302,"AKL16","LIS16","AKL16_vs_LIS16",2.11654921340505e-80,"AB_Genus",2,"2976241AB_Genus"
1553431,3.6404065868446e-40,"nb",855.376916070469,"AKL16","LIS16","AKL16_vs_LIS16",3.65132780660514e-37,"AB_Genus",3,"1553431AB_Genus"
316,1.39926767048679e-25,"nb",550.532244266713,"AKL16","LIS16","AKL16_vs_LIS16",8.94235312140454e-23,"AB_Genus",4,"316AB_Genus"
2962858,1.78312126049941e-25,"nb",353.1333457172,"AKL16","LIS16","AKL16_vs_LIS16",8.94235312140454e-23,"AB_Genus",5,"2962858AB_Genus"
446807,6.10188531485832e-67,"nb",310.894100430422,"AKL16","NYC16","AKL16_vs_NYC16",9.32978264641837e-64,"Viruses_Genus",1,"446807Viruses_Genus"
1747,1.80651444590052e-60,"nb",546.855327650735,"AKL16","NYC16","AKL16_vs_NYC16",3.64915918071905e-57,"AB_Genus",2,"1747AB_Genus"
2702,3.15158013505704e-54,"nb",387.024464485838,"AKL16","NYC16","AKL16_vs_NYC16",3.18309593640761e-51,"AB_Genus",3,"2702AB_Genus"
1817405,4.16853359142829e-42,"nb",268.57970878008,"AKL16","NYC16","AKL16_vs_NYC16",2.80681261822838e-39,"AB_Genus",4,"1817405AB_Genus"
34062,8.53475134321031e-40,"nb",514.483933491706,"AKL16","NYC16","AKL16_vs_NYC16",4.31004942832121e-37,"AB_Genus",5,"34062AB_Genus"
2742204,4.71819020165959e-186,"nb",676.101586852223,"AKL16","SAC16","AKL16_vs_SAC16",9.48356230533578e-183,"AB_Genus",1,"2742204AB_Genus"
2946820,1.53182920216157e-124,"nb",9999.58654639125,"AKL16","SAC16","AKL16_vs_SAC16",1.602293345461e-121,"Viruses_Genus",2,"2946820Viruses_Genus"
119484,6.95260840697075e-53,"nb",122.139546649705,"AKL16","SAC16","AKL16_vs_SAC16",6.9873714490056e-50,"AB_Genus",3,"119484AB_Genus"
2734232,3.52246655733401e-38,"nb",722.500428181142,"AKL16","SAC16","AKL16_vs_SAC16",1.84225000948569e-35,"Viruses_Genus",4,"2734232Viruses_Genus"
1275,4.06053114427376e-38,"nb",404.356672857198,"AKL16","SAC16","AKL16_vs_SAC16",2.72055586666342e-35,"AB_Genus",5,"1275AB_Genus"
1747,2.28862759333201e-111,"nb",635.098723505559,"AKL16","TOK16","AKL16_vs_TOK16",4.61845048334399e-108,"AB_Genus",1,"1747AB_Genus"
2734232,2.30420821164975e-109,"nb",734.491306342185,"AKL16","TOK16","AKL16_vs_TOK16",3.41022815324163e-106,"Viruses_Genus",2,"2734232Viruses_Genus"
1260,2.19728328260565e-72,"nb",428.764009702173,"AKL16","TOK16","AKL16_vs_TOK16",2.2170588321491e-69,"AB_Genus",3,"1260AB_Genus"
34062,8.63629279935459e-72,"nb",616.233628145953,"AKL16","TOK16","AKL16_vs_TOK16",5.80934628969919e-69,"AB_Genus",4,"34062AB_Genus"
1528099,4.04332801326726e-64,"nb",341.213695263747,"AKL16","TOK16","AKL16_vs_TOK16",2.03985898269333e-61,"AB_Genus",5,"1528099AB_Genus"
543,0,"nb",12635611.5235596,"AKL16","BAL17","AKL16_vs_BAL17",0,"AB_Order",1,"543AB_Order"
549,0,"nb",13040986.6993332,"AKL16","BAL17","AKL16_vs_BAL17",0,"AB_Family",2,"549AB_Family"
1747,1.2997411912029e-93,"nb",386.827342673574,"AKL16","BAL17","AKL16_vs_BAL17",2.61118005312663e-90,"AB_Genus",3,"1747AB_Genus"
2742204,4.28326514728098e-62,"nb",592.722076937556,"AKL16","BAL17","AKL16_vs_BAL17",4.30253984044375e-59,"AB_Genus",4,"2742204AB_Genus"
1528099,1.46914248011275e-59,"nb",166.658806748713,"AKL16","BAL17","AKL16_vs_BAL17",3.98872183350612e-57,"AB_Family",5,"1528099AB_Family"
1747,1.12306160892707e-107,"nb",635.505693455047,"AKL16","DEN17","AKL16_vs_DEN17",2.25847689555233e-104,"AB_Genus",1,"1747AB_Genus"
1275,3.57587517990753e-64,"nb",569.977404439541,"AKL16","DEN17","AKL16_vs_DEN17",3.59554249339702e-61,"AB_Genus",2,"1275AB_Genus"
38304,2.25374105197956e-59,"nb",600.765966350044,"AKL16","DEN17","AKL16_vs_DEN17",1.2237813912249e-56,"AB_Family",3,"38304AB_Family"
38304,2.86004765664617e-59,"nb",600.853267366164,"AKL16","DEN17","AKL16_vs_DEN17",1.91718527917182e-56,"AB_Genus",4,"38304AB_Genus"
1528099,2.62443663258948e-55,"nb",281.393122447668,"AKL16","DEN17","AKL16_vs_DEN17",7.12534545748043e-53,"AB_Family",5,"1528099AB_Family"
1747,5.97669368685419e-52,"nb",401.388308969082,"AKL16","DOH17","AKL16_vs_DOH17",1.20012009232032e-48,"AB_Genus",1,"1747AB_Genus"
1528099,1.36821338052524e-32,"nb",179.960691571276,"AKL16","DOH17","AKL16_vs_DOH17",7.42939865625207e-30,"AB_Family",2,"1528099AB_Family"
1528099,1.1707111913706e-32,"nb",179.902012380745,"AKL16","DOH17","AKL16_vs_DOH17",1.17539403613608e-29,"AB_Genus",3,"1528099AB_Genus"
38304,8.00830688749795e-31,"nb",417.513872609555,"AKL16","DOH17","AKL16_vs_DOH17",2.17425531995569e-28,"AB_Family",4,"38304AB_Family"
38304,8.64814062625502e-31,"nb",417.52703887911,"AKL16","DOH17","AKL16_vs_DOH17",5.78848879250669e-28,"AB_Genus",5,"38304AB_Genus"
2946820,1.02116105829812e-145,"nb",9993.31086054444,"AKL16","ILR17","AKL16_vs_ILR17",1.10285394296197e-142,"Viruses_Genus",1,"2946820Viruses_Genus"
2742204,3.81799257842896e-137,"nb",757.565024569631,"AKL16","ILR17","AKL16_vs_ILR17",7.68180106779906e-134,"AB_Genus",2,"2742204AB_Genus"
2560435,1.03841184022038e-100,"nb",5840.29581291974,"AKL16","ILR17","AKL16_vs_ILR17",5.60742393719008e-98,"Viruses_Genus",3,"2560435Viruses_Genus"
1275,1.82854853585854e-45,"nb",411.200317579961,"AKL16","ILR17","AKL16_vs_ILR17",1.8395198270737e-42,"AB_Genus",4,"1275AB_Genus"
59779,5.23206279391719e-43,"nb",483.757626433007,"AKL16","ILR17","AKL16_vs_ILR17",3.50897011378713e-40,"AB_Genus",5,"59779AB_Genus"
316,0,"nb",7794966.61178589,"AKL16","MIN17","AKL16_vs_MIN17",0,"AB_Class",1,"316AB_Class"
543,0,"nb",12617466.0837402,"AKL16","MIN17","AKL16_vs_MIN17",0,"AB_Order",2,"543AB_Order"
549,0,"nb",13034068.7505798,"AKL16","MIN17","AKL16_vs_MIN17",0,"AB_Family",3,"549AB_Family"
549,0,"nb",14252102.8700485,"AKL16","MIN17","AKL16_vs_MIN17",0,"AB_Genus",4,"549AB_Genus"
2742204,1.921748909407e-232,"nb",576.282999370247,"AKL16","MIN17","AKL16_vs_MIN17",1.93039677949933e-229,"AB_Genus",5,"2742204AB_Genus"
543,0,"nb",12653843.4547119,"AKL16","NYC17","AKL16_vs_NYC17",0,"AB_Order",1,"543AB_Order"
2560435,3.69056574482828e-83,"nb",5801.15947156399,"AKL16","NYC17","AKL16_vs_NYC17",4.11867137122836e-80,"Viruses_Genus",2,"2560435Viruses_Genus"
1747,3.90591500157395e-76,"nb",445.549897744636,"AKL16","NYC17","AKL16_vs_NYC17",7.8587009831668e-73,"AB_Genus",3,"1747AB_Genus"
446807,1.08439409917368e-45,"nb",303.320188296959,"AKL16","NYC17","AKL16_vs_NYC17",6.05091907338912e-43,"Viruses_Genus",4,"446807Viruses_Genus"
1528099,2.1951558890191e-45,"nb",217.181541070828,"AKL16","NYC17","AKL16_vs_NYC17",1.19416480362639e-42,"AB_Family",5,"1528099AB_Family"
2742204,1.80322187245382e-183,"nb",647.38393253088,"AKL16","SAN17","AKL16_vs_SAN17",3.61906629801482e-180,"AB_Genus",1,"2742204AB_Genus"
639313,1.79832351603069e-89,"nb",155.753931962866,"AKL16","SAN17","AKL16_vs_SAN17",1.80461764833679e-86,"AB_Genus",2,"639313AB_Genus"
119484,1.29978069842059e-54,"nb",123.305603671819,"AKL16","SAN17","AKL16_vs_SAN17",8.69553287243378e-52,"AB_Genus",3,"119484AB_Genus"
1747,9.45622802649614e-50,"nb",384.067352628775,"AKL16","SAN17","AKL16_vs_SAN17",4.74466241229444e-47,"AB_Genus",4,"1747AB_Genus"
2698684,2.18305177213641e-46,"nb",434.526550326496,"AKL16","SAN17","AKL16_vs_SAN17",8.76276981335555e-44,"AB_Genus",5,"2698684AB_Genus"
1747,4.15393866749002e-64,"nb",609.075165818463,"AKL16","SAO17","AKL16_vs_SAO17",8.32864702831748e-61,"AB_Genus",1,"1747AB_Genus"
49319,4.14992845775116e-46,"nb",519.290719831838,"AKL16","SAO17","AKL16_vs_SAO17",2.25341115255888e-43,"AB_Family",2,"49319AB_Family"
49319,4.24382133419504e-46,"nb",519.276690891707,"AKL16","SAO17","AKL16_vs_SAO17",4.25443088753052e-43,"AB_Genus",3,"49319AB_Genus"
288000,1.10886494749736e-44,"nb",709.602241841698,"AKL16","SAO17","AKL16_vs_SAO17",3.01056833245534e-42,"AB_Family",4,"288000AB_Family"
288000,1.17863771100824e-44,"nb",704.139440836448,"AKL16","SAO17","AKL16_vs_SAO17",7.87722870190505e-42,"AB_Genus",5,"288000AB_Genus"
1747,1.49444089330963e-81,"nb",664.437843870257,"AKL16","TOK17","AKL16_vs_TOK17",3.00083731376573e-78,"AB_Genus",1,"1747AB_Genus"
288000,8.26326996637482e-49,"nb",730.629082943211,"AKL16","TOK17","AKL16_vs_TOK17",4.4952188617079e-46,"AB_Family",2,"288000AB_Family"
288000,5.76198932699444e-49,"nb",725.654120500124,"AKL16","TOK17","AKL16_vs_TOK17",5.78503728430242e-46,"AB_Genus",3,"288000AB_Genus"
1528099,3.33940142302392e-42,"nb",338.252310121661,"AKL16","TOK17","AKL16_vs_TOK17",9.08317187062506e-40,"AB_Family",4,"1528099AB_Family"
1528099,3.03791984771025e-42,"nb",338.182598160694,"AKL16","TOK17","AKL16_vs_TOK17",2.0333810180674e-39,"AB_Genus",5,"1528099AB_Genus"
2560435,2.96036751959122e-88,"nb",5798.06760448962,"AKL16","VIE17","AKL16_vs_VIE17",2.9307638443953e-85,"Viruses_Genus",1,"2560435Viruses_Genus"
1747,1.19341875090253e-83,"nb",473.328674294622,"AKL16","VIE17","AKL16_vs_VIE17",2.39399801431047e-80,"AB_Genus",2,"1747AB_Genus"
1528099,1.71385512512396e-57,"nb",227.501083768039,"AKL16","VIE17","AKL16_vs_VIE17",1.71899669049933e-54,"AB_Genus",3,"1528099AB_Genus"
1528099,3.77481743576194e-57,"nb",227.676807828869,"AKL16","VIE17","AKL16_vs_VIE17",2.04595105018297e-54,"AB_Family",4,"1528099AB_Family"
38304,2.05415512028907e-49,"nb",480.176049872485,"AKL16","VIE17","AKL16_vs_VIE17",5.56676037598337e-47,"AB_Family",5,"38304AB_Family"
1747,3.4196065680454e-46,"nb",345.213345309153,"AKL16","ZRH17","AKL16_vs_ZRH17",6.88024841490735e-43,"AB_Genus",1,"1747AB_Genus"
1984787,1.54550198927677e-33,"nb",3578.79963633418,"AKL16","ZRH17","AKL16_vs_ZRH17",1.64286861460121e-30,"Viruses_Genus",2,"1984787Viruses_Genus"
1270,7.43484264345048e-32,"nb",417.147026922815,"AKL16","ZRH17","AKL16_vs_ZRH17",4.03711955539361e-29,"AB_Family",3,"1270AB_Family"
1275,1.99034450781263e-30,"nb",348.609352216564,"AKL16","ZRH17","AKL16_vs_ZRH17",2.0022865748595e-27,"AB_Genus",4,"1275AB_Genus"
1528099,2.15683812958752e-28,"nb",151.356902606088,"AKL16","ZRH17","AKL16_vs_ZRH17",5.85581552183012e-26,"AB_Family",5,"1528099AB_Family"
316,0,"nb",22960768.6165009,"BER16","BOG16","BER16_vs_BOG16",0,"AB_Genus",1,"316AB_Genus"
2962858,0,"nb",181804.925254822,"BER16","BOG16","BER16_vs_BOG16",0,"AB_Genus",2,"2962858AB_Genus"
2939494,0,"nb",4744.31834886968,"BER16","BOG16","BER16_vs_BOG16",0,"AB_Genus",3,"2939494AB_Genus"
1490,0,"nb",86732.5437361002,"BER16","BOG16","BER16_vs_BOG16",0,"AB_Genus",4,"1490AB_Genus"
29370,0,"nb",82327.8852610588,"BER16","BOG16","BER16_vs_BOG16",0,"AB_Genus",5,"29370AB_Genus"
1458307,2.14179888644274e-48,"nb",398.53567896776,"BER16","DEN16","BER16_vs_DEN16",4.32215015284145e-45,"AB_Genus",1,"1458307AB_Genus"
22,3.45565284383877e-30,"nb",482.204001685562,"BER16","DEN16","BER16_vs_DEN16",1.88333079989213e-27,"AB_Family",2,"22AB_Family"
22,6.36104923314706e-30,"nb",481.743003581478,"BER16","DEN16","BER16_vs_DEN16",6.41829867624538e-27,"AB_Genus",3,"22AB_Genus"
546874,2.15803636989689e-22,"nb",444.768415868563,"BER16","DEN16","BER16_vs_DEN16",1.45163913148398e-19,"AB_Genus",4,"546874AB_Genus"
69965,3.73593750667787e-22,"nb",425.450801378964,"BER16","DEN16","BER16_vs_DEN16",1.88478047211899e-19,"AB_Genus",5,"69965AB_Genus"
316,0,"nb",21803016.0137024,"BER16","DOH16","BER16_vs_DOH16",0,"AB_Genus",1,"316AB_Genus"
2962858,0,"nb",180141.116801739,"BER16","DOH16","BER16_vs_DOH16",0,"AB_Genus",2,"2962858AB_Genus"
29370,1.85911112764504e-290,"nb",79038.0621086359,"BER16","DOH16","BER16_vs_DOH16",1.25056208519589e-287,"AB_Genus",3,"29370AB_Genus"
1490,1.77068136676923e-144,"nb",86583.2737872601,"BER16","DOH16","BER16_vs_DOH16",8.93308749535078e-142,"AB_Genus",4,"1490AB_Genus"
2560124,3.7840625194269e-21,"nb",66.0867581364689,"BER16","DOH16","BER16_vs_DOH16",5.52473127836328e-18,"Viruses_Genus",5,"2560124Viruses_Genus"
316,0,"nb",163865108.468872,"BER16","ILR16","BER16_vs_ILR16",0,"AB_Genus",1,"316AB_Genus"
1747,2.26507218732324e-135,"nb",529.926908922349,"BER16","ILR16","BER16_vs_ILR16",2.28659037310281e-132,"AB_Genus",2,"1747AB_Genus"
1747,2.12323320384548e-121,"nb",579.213528384447,"BER16","ILR16","BER16_vs_ILR16",4.98959802903689e-119,"AB_Order",3,"1747AB_Order"
1747,2.52595213853619e-115,"nb",552.602453056374,"BER16","ILR16","BER16_vs_ILR16",1.37664391550222e-112,"AB_Family",4,"1747AB_Family"
43675,2.19143451599315e-113,"nb",410.238953297891,"BER16","ILR16","BER16_vs_ILR16",1.47483542926339e-110,"AB_Genus",5,"43675AB_Genus"
2939494,0,"nb",3011.17141133547,"BER16","LIS16","BER16_vs_LIS16",0,"AB_Genus",1,"2939494AB_Genus"
165179,4.962050189522e-82,"nb",443.770360796016,"BER16","LIS16","BER16_vs_LIS16",1.16608179453767e-79,"AB_Order",2,"165179AB_Order"
165179,3.56789321195738e-81,"nb",444.777480117968,"BER16","LIS16","BER16_vs_LIS16",3.99604039739227e-79,"AB_Class",3,"165179AB_Class"
712435,5.34709286465802e-75,"nb",293.980839761081,"BER16","LIS16","BER16_vs_LIS16",2.91416561123862e-72,"AB_Family",4,"712435AB_Family"
712435,9.71154981948598e-75,"nb",294.037491941477,"BER16","LIS16","BER16_vs_LIS16",9.79895376786136e-72,"AB_Genus",5,"712435AB_Genus"
1505757,5.34080221191834e-16,"nb",454.953840349286,"BER16","NYC16","BER16_vs_NYC16",1.0793761270287e-12,"AB_Genus",1,"1505757AB_Genus"
566,9.99892019680856e-15,"nb",543.337847337885,"BER16","NYC16","BER16_vs_NYC16",1.0103908858875e-11,"AB_Genus",2,"566AB_Genus"
1173032,4.46426858583583e-12,"nb",320.571455257711,"BER16","NYC16","BER16_vs_NYC16",2.43302637928053e-09,"AB_Family",3,"1173032AB_Family"
1173032,4.61371144176338e-12,"nb",320.752343198482,"BER16","NYC16","BER16_vs_NYC16",3.10810360793459e-09,"AB_Genus",4,"1173032AB_Genus"
549,6.6064839873972e-11,"nb",677.057310396871,"BER16","NYC16","BER16_vs_NYC16",1.80026688656574e-08,"AB_Family",5,"549AB_Family"
316,0,"nb",21794352.1497192,"BER16","SAC16","BER16_vs_SAC16",0,"AB_Genus",1,"316AB_Genus"
2948645,2.29383462938081e-113,"nb",1110.96940107457,"BER16","SAC16","BER16_vs_SAC16",3.43387044018307e-110,"Viruses_Genus",2,"2948645Viruses_Genus"
2560395,2.88046243025761e-42,"nb",729.238173974678,"BER16","SAC16","BER16_vs_SAC16",2.15602612904782e-39,"Viruses_Genus",3,"2560395Viruses_Genus"
2734096,1.28160141780588e-22,"nb",221.860863329377,"BER16","SAC16","BER16_vs_SAC16",6.39519107485134e-20,"Viruses_Genus",4,"2734096Viruses_Genus"
2560133,5.98659192153645e-22,"nb",150.278654806316,"BER16","SAC16","BER16_vs_SAC16",2.24048202663502e-19,"Viruses_Genus",5,"2560133Viruses_Genus"
1458307,9.40226399741448e-34,"nb",540.82843445446,"BER16","TOK16","BER16_vs_TOK16",1.89831710107798e-30,"AB_Genus",1,"1458307AB_Genus"
3019969,3.12974384109915e-22,"nb",431.398602909865,"BER16","TOK16","BER16_vs_TOK16",3.1594764075896e-19,"AB_Genus",2,"3019969AB_Genus"
1196083,4.75976061418634e-17,"nb",350.241503514753,"BER16","TOK16","BER16_vs_TOK16",3.20331889334741e-14,"AB_Genus",3,"1196083AB_Genus"
1274,2.09358014424127e-16,"nb",639.908568121176,"BER16","TOK16","BER16_vs_TOK16",1.05673457780578e-13,"AB_Genus",4,"1274AB_Genus"
5761,2.67674912851239e-13,"nb",341.881602721501,"BER16","TOK16","BER16_vs_TOK16",1.3383745642562e-12,"Eukarya_Phylum",5,"5761Eukarya_Phylum"
316,0,"nb",21786080.6809998,"BER16","BAL17","BER16_vs_BAL17",0,"AB_Genus",1,"316AB_Genus"
2939494,6.62953773855553e-113,"nb",2828.06536851823,"BER16","BAL17","BER16_vs_BAL17",6.68920357820253e-110,"AB_Genus",2,"2939494AB_Genus"
288000,2.98798332074869e-26,"nb",544.190552294385,"BER16","BAL17","BER16_vs_BAL17",2.00991678042362e-23,"AB_Genus",3,"288000AB_Genus"
288000,3.61862919059244e-24,"nb",549.338432551791,"BER16","BAL17","BER16_vs_BAL17",1.97215290887288e-21,"AB_Family",4,"288000AB_Family"
119219,2.43062667351838e-19,"nb",460.951574985322,"BER16","BAL17","BER16_vs_BAL17",1.22625115679002e-16,"AB_Genus",5,"119219AB_Genus"
316,0,"nb",21775802.579834,"BER16","DEN17","BER16_vs_DEN17",0,"AB_Genus",1,"316AB_Genus"
1280,4.09845099844207e-32,"nb",676.240875680724,"BER16","DEN17","BER16_vs_DEN17",4.13533705742805e-29,"AB_Genus",2,"1280AB_Genus"
1280,2.84144291731627e-28,"nb",683.944646375367,"BER16","DEN17","BER16_vs_DEN17",1.54858638993737e-25,"AB_Family",3,"1280AB_Family"
565,1.0674802012568e-22,"nb",351.005626118213,"BER16","DEN17","BER16_vs_DEN17",7.18058348712074e-20,"AB_Genus",4,"565AB_Genus"
83655,1.45894506622248e-20,"nb",418.332790381772,"BER16","DEN17","BER16_vs_DEN17",7.3603778590924e-18,"AB_Genus",5,"83655AB_Genus"
316,0,"nb",21793352.5691071,"BER16","DOH17","BER16_vs_DOH17",0,"AB_Genus",1,"316AB_Genus"
1385385,7.81905021213139e-47,"nb",188.455140988808,"BER16","DOH17","BER16_vs_DOH17",1.17363943684092e-43,"Viruses_Genus",2,"1385385Viruses_Genus"
28038,1.43417104040837e-23,"nb",296.014504694935,"BER16","DOH17","BER16_vs_DOH17",9.64719053181364e-21,"AB_Genus",3,"28038AB_Genus"
236753,1.17252226905783e-23,"nb",189.99666793666,"BER16","DOH17","BER16_vs_DOH17",9.64719053181364e-21,"AB_Genus",4,"236753AB_Genus"
851,3.21481783612959e-22,"nb",383.14154125194,"BER16","DOH17","BER16_vs_DOH17",1.70385345314868e-20,"AB_Phylum",5,"851AB_Phylum"
2962858,0,"nb",180215.286761284,"BER16","ILR17","BER16_vs_ILR17",0,"AB_Genus",1,"2962858AB_Genus"
2939494,0,"nb",2862.92832532525,"BER16","ILR17","BER16_vs_ILR17",0,"AB_Genus",2,"2939494AB_Genus"
1490,0,"nb",86604.3068095446,"BER16","ILR17","BER16_vs_ILR17",0,"AB_Genus",3,"1490AB_Genus"
29370,0,"nb",78311.3396527767,"BER16","ILR17","BER16_vs_ILR17",0,"AB_Genus",4,"29370AB_Genus"
28038,1.88659277445706e-53,"nb",290.720326752393,"BER16","ILR17","BER16_vs_ILR17",7.61806162325762e-51,"AB_Genus",5,"28038AB_Genus"
316,0,"nb",21796737.0365906,"BER16","MIN17","BER16_vs_MIN17",0,"AB_Genus",1,"316AB_Genus"
2962858,0,"nb",180105.365163803,"BER16","MIN17","BER16_vs_MIN17",0,"AB_Genus",2,"2962858AB_Genus"
29370,0,"nb",78184.0767092705,"BER16","MIN17","BER16_vs_MIN17",0,"AB_Genus",3,"29370AB_Genus"
1490,1.11204860630623e-92,"nb",86558.4097385406,"BER16","MIN17","BER16_vs_MIN17",5.61028521881493e-90,"AB_Genus",4,"1490AB_Genus"
680114,2.65564439013084e-57,"nb",84.4477498335182,"BER16","MIN17","BER16_vs_MIN17",3.93832063056403e-54,"Viruses_Genus",5,"680114Viruses_Genus"
316,0,"nb",21812068.5552368,"BER16","NYC17","BER16_vs_NYC17",0,"AB_Genus",1,"316AB_Genus"
1280,2.37486937775626e-43,"nb",530.057440474215,"BER16","NYC17","BER16_vs_NYC17",2.39743063684494e-40,"AB_Genus",2,"1280AB_Genus"
1280,1.16006078929285e-41,"nb",533.775474439622,"BER16","NYC17","BER16_vs_NYC17",6.32233130164605e-39,"AB_Family",3,"1280AB_Family"
1623305,4.39066582244852e-32,"nb",204.792838001517,"BER16","NYC17","BER16_vs_NYC17",6.66064005265441e-29,"Viruses_Genus",4,"1623305Viruses_Genus"
1280,3.59699894842522e-29,"nb",558.252167526662,"BER16","NYC17","BER16_vs_NYC17",8.45294752879927e-27,"AB_Order",5,"1280AB_Order"
316,0,"nb",21793240.9118652,"BER16","SAN17","BER16_vs_SAN17",0,"AB_Genus",1,"316AB_Genus"
2948772,6.74951232514232e-31,"nb",110.262531225402,"BER16","SAN17","BER16_vs_SAN17",1.01445170246889e-27,"Viruses_Genus",2,"2948772Viruses_Genus"
1817405,9.9993087133922e-22,"nb",295.654453749903,"BER16","SAN17","BER16_vs_SAN17",6.73286786701741e-19,"AB_Genus",3,"1817405AB_Genus"
46124,6.79750931490947e-22,"nb",329.82992006041,"BER16","SAN17","BER16_vs_SAN17",6.73286786701741e-19,"AB_Genus",4,"46124AB_Genus"
1280,2.7604869031271e-21,"nb",545.888882400487,"BER16","SAN17","BER16_vs_SAN17",1.39404588607918e-18,"AB_Genus",5,"1280AB_Genus"
223967,8.98875413548933e-33,"nb",597.094757097228,"BER16","SAO17","BER16_vs_SAO17",1.81393058454175e-29,"AB_Genus",1,"223967AB_Genus"
288000,7.03016512743591e-29,"nb",782.119879746992,"BER16","SAO17","BER16_vs_SAO17",7.09343661358284e-26,"AB_Genus",2,"288000AB_Genus"
288000,8.74834549016899e-27,"nb",821.459098567779,"BER16","SAO17","BER16_vs_SAO17",2.05586119018971e-24,"AB_Order",3,"288000AB_Order"
288000,4.81472773866536e-27,"nb",787.680058201164,"BER16","SAO17","BER16_vs_SAO17",2.62402661757262e-24,"AB_Family",4,"288000AB_Family"
119219,8.48202579292502e-27,"nb",677.163521957082,"BER16","SAO17","BER16_vs_SAO17",5.70557601670756e-24,"AB_Genus",5,"119219AB_Genus"
