"OTU","pvalues","model","score","loc1","loc2","locs","adj_pvalues","hlevel","sign_rank","OtuClass"
550,6.21855137456693e-14,"nb",321.894679529267,"TOK17","ZRH17","TOK17_vs_ZRH17",9.18480038023536e-11,"AB_Genus",2,"550AB_Genus"
550,2.39895199080129e-10,"nb",304.257423591441,"VIE17","ZRH17","VIE17_vs_ZRH17",3.44849348677685e-07,"AB_Genus",2,"550AB_Genus"
566,1.76136349946887e-15,"nb",432.724219797326,"BER16","NYC16","BER16_vs_NYC16",2.226901246274e-12,"AB_Genus",2,"566AB_Genus"
584,1.29241767677519e-35,"nb",321.625746120965,"BOG16","SAC16","BOG16_vs_SAC16",1.17157662399671e-32,"AB_Genus",4,"584AB_Genus"
584,1.13244082453718e-24,"zinb",254.340346809136,"SAC16","VIE17","SAC16_vs_VIE17",8.28380463148947e-22,"AB_Family",4,"584AB_Family"
747,5.06686657030879e-33,"nb",218.757258193437,"DEN16","ILR16","DEN16_vs_ILR16",4.94357281709794e-30,"AB_Genus",3,"747AB_Genus"
779,1.19981270113053e-19,"zip",37.7240522097346,"BAL17","DOH17","BAL17_vs_DOH17",2.95753830828676e-16,"AB_Family",1,"779AB_Family"
779,1.26150296984632e-31,"zip",43.6077778438265,"BAL17","ILR17","BAL17_vs_ILR17",7.21831999346064e-29,"AB_Family",5,"779AB_Family"
779,1.35113331391085e-17,"zip",33.3632498902502,"BAL17","MIN17","BAL17_vs_MIN17",1.05568549593568e-14,"AB_Family",3,"779AB_Family"
779,7.64989766005414e-25,"zip",51.8551807345078,"BAL17","SAO17","BAL17_vs_SAO17",3.74844985342653e-22,"AB_Family",5,"779AB_Family"
1019,4.78612986213342e-15,"nb",350.531024828596,"DOH17","TOK17","DOH17_vs_TOK17",2.73096569933333e-12,"AB_Family",5,"1019AB_Family"
1019,8.96171329758623e-16,"nb",371.132895284367,"TOK17","VIE17","TOK17_vs_VIE17",2.60965091225711e-12,"AB_Family",1,"1019AB_Family"
1164,1.49622226158401e-56,"zip",132.437224307969,"DEN16","NYC16","DEN16_vs_NYC16",5.09613302295514e-53,"AB_Genus",1,"1164AB_Genus"
1270,2.48259144976277e-31,"nb",369.832895065897,"AKL16","BER16","AKL16_vs_BER16",1.63304865565395e-28,"AB_Family",5,"1270AB_Family"
1270,1.4866456194157e-34,"nb",424.520333944108,"AKL16","DEN17","AKL16_vs_DEN17",9.42533322709554e-32,"AB_Family",4,"1270AB_Family"
1270,6.66141229782201e-41,"nb",315.417859966633,"AKL16","DOH16","AKL16_vs_DOH16",8.06697029266245e-38,"AB_Family",2,"1270AB_Family"
1270,2.47427768172326e-34,"nb",359.462342385185,"AKL16","DOH17","AKL16_vs_DOH17",3.31676923235003e-31,"AB_Family",2,"1270AB_Family"
1270,2.35351559259353e-38,"nb",437.316287781248,"AKL16","ILR17","AKL16_vs_ILR17",1.39516404328944e-35,"AB_Family",5,"1270AB_Family"
1270,1.50909006415537e-47,"nb",627.065617538945,"AKL16","NYC16","AKL16_vs_NYC16",1.70527177249557e-44,"AB_Family",3,"1270AB_Family"
1270,3.11843727665808e-41,"nb",481.485800470174,"AKL16","NYC17","AKL16_vs_NYC17",3.14338477487134e-38,"AB_Family",3,"1270AB_Family"
1270,3.24263781593363e-39,"nb",386.640704080867,"AKL16","SAC16","AKL16_vs_SAC16",3.08915295931277e-36,"AB_Family",3,"1270AB_Family"
1270,1.5034167707306e-40,"nb",400.93649794322,"AKL16","VIE17","AKL16_vs_VIE17",1.37211837275346e-37,"AB_Family",3,"1270AB_Family"
1270,4.88220965132439e-36,"nb",393.582440758297,"AKL16","ZRH17","AKL16_vs_ZRH17",4.6429813784095e-33,"AB_Family",3,"1270AB_Family"
1270,2.04095644221447e-35,"nb",332.151013150207,"BAL17","SAN17","BAL17_vs_SAN17",2.50017164171273e-32,"AB_Genus",2,"1270AB_Genus"
1270,1.09695470324194e-41,"nb",325.587972076689,"DOH16","ILR16","DOH16_vs_ILR16",7.79934794005019e-39,"AB_Genus",4,"1270AB_Genus"
1270,5.3991941368657e-30,"nb",315.792089370749,"DOH16","SAN17","DOH16_vs_SAN17",4.29235933880823e-27,"AB_Genus",3,"1270AB_Genus"
1270,3.64675363088012e-28,"nb",401.557465743034,"SAN17","VIE17","SAN17_vs_VIE17",3.22737696332891e-25,"AB_Genus",3,"1270AB_Genus"
1270,2.13511630458326e-25,"nb",402.659874591639,"SAN17","ZRH17","SAN17_vs_ZRH17",2.98062236119823e-22,"AB_Genus",2,"1270AB_Genus"
1274,4.20637928938563e-17,"zinb",84.9249075384301,"AKL16","LIS16","AKL16_vs_LIS16",3.66095210819529e-14,"AB_Genus",3,"1274AB_Genus"
1274,3.06904024402182e-19,"nb",539.860863275256,"BER16","TOK16","BER16_vs_TOK16",5.57951516363167e-16,"AB_Genus",2,"1274AB_Genus"
1274,5.58303403971324e-55,"zinb",73.962631481695,"ILR16","LIS16","ILR16_vs_LIS16",5.35226863273843e-52,"AB_Genus",3,"1274AB_Genus"
1274,6.20431816033786e-25,"nb",458.238667825205,"ILR17","NYC17","ILR17_vs_NYC17",3.96580016808796e-22,"AB_Genus",5,"1274AB_Genus"
1274,4.11322837230043e-14,"nb",343.469765190094,"MIN17","NYC17","MIN17_vs_NYC17",3.0694966728292e-11,"AB_Genus",4,"1274AB_Genus"
1274,4.93276338533679e-12,"nb",454.893753082497,"NYC17","VIE17","NYC17_vs_VIE17",4.27534012885998e-09,"AB_Genus",4,"1274AB_Genus"
1274,7.23837182494364e-43,"nb",553.935654224888,"TOK16","ILR17","TOK16_vs_ILR17",5.24781957308414e-40,"AB_Genus",5,"1274AB_Genus"
1275,1.52138141898515e-74,"zinb",332.875140263607,"AKL16","BOG16","AKL16_vs_BOG16",1.36658085960341e-71,"AB_Genus",4,"1275AB_Genus"
1275,5.12886969902424e-46,"nb",349.756628904677,"AKL16","ILR17","AKL16_vs_ILR17",7.60098489395392e-43,"AB_Genus",2,"1275AB_Genus"
1275,2.00210565817124e-53,"nb",536.795845836267,"AKL16","NYC16","AKL16_vs_NYC16",3.39356909060025e-50,"AB_Genus",2,"1275AB_Genus"
1275,6.54701063403545e-35,"nb",388.198658096823,"AKL16","NYC17","AKL16_vs_NYC17",4.9495400393308e-32,"AB_Genus",4,"1275AB_Genus"
1275,3.22156307356899e-38,"nb",310.973819570107,"AKL16","SAC16","AKL16_vs_SAC16",2.30180681606504e-35,"AB_Genus",4,"1275AB_Genus"
1275,5.3834235624626e-24,"nb",289.910572567346,"AKL16","ZRH17","AKL16_vs_ZRH17",3.83972685592645e-21,"AB_Genus",4,"1275AB_Genus"
1275,0,"nb",18942.5930063725,"BOG16","TOK16","BOG16_vs_TOK16",0,"AB_Genus",1,"1275AB_Genus"
1275,0,"nb",32299.2476790547,"TOK16","DOH17","TOK16_vs_DOH17",0,"AB_Genus",1,"1275AB_Genus"
1282,2.81781526968441e-40,"nb",452.71661495044,"AKL16","DEN16","AKL16_vs_DEN16",7.36013348441568e-37,"AB_Genus",1,"1282AB_Genus"
1282,1.11185969035663e-59,"nb",411.386020967214,"BER16","DEN17","BER16_vs_DEN17",1.21452140176623e-56,"AB_Genus",3,"1282AB_Genus"
1282,8.8301613394075e-38,"zinb",419.216668657902,"BER16","DOH17","BER16_vs_DOH17",1.46271622587285e-34,"AB_Genus",2,"1282AB_Genus"
1282,8.80521624806585e-38,"nb",458.380123984262,"BER16","ILR17","BER16_vs_ILR17",1.00408815948778e-34,"AB_Genus",3,"1282AB_Genus"
1282,2.33714996872057e-97,"nb",301.181017172737,"BER16","MIN17","BER16_vs_MIN17",1.91821583682741e-94,"AB_Genus",4,"1282AB_Genus"
1282,4.92921030806533e-82,"nb",456.808370277992,"BER16","NYC17","BER16_vs_NYC17",1.6675518472185e-78,"AB_Genus",1,"1282AB_Genus"
1282,9.94982778251483e-32,"nb",376.833888819701,"BER16","SAN17","BER16_vs_SAN17",1.09149610774188e-28,"AB_Genus",3,"1282AB_Genus"
1282,1.13509371130103e-62,"nb",501.678285442091,"BER16","SAO17","BER16_vs_SAO17",1.24027906188159e-59,"AB_Order",3,"1282AB_Order"
1282,7.84896710832445e-41,"nb",436.318913335629,"BER16","VIE17","BER16_vs_VIE17",1.30292853998186e-37,"AB_Genus",2,"1282AB_Genus"
1282,9.93473399255251e-26,"nb",474.943011608858,"BER16","ZRH17","BER16_vs_ZRH17",8.29301920028321e-23,"AB_Order",4,"1282AB_Order"
1282,6.13704940629917e-51,"nb",486.101594991681,"BOG16","NYC17","BOG16_vs_NYC17",2.22897634436786e-47,"AB_Genus",1,"1282AB_Genus"
1282,1.62654215786717e-32,"nb",487.906280638352,"DEN16","BAL17","DEN16_vs_BAL17",1.06863819771873e-29,"AB_Order",4,"1282AB_Order"
1282,2.36742285875948e-86,"nb",467.072164501704,"DEN16","DEN17","DEN16_vs_DEN17",6.05113282698923e-83,"AB_Genus",1,"1282AB_Genus"
1282,2.30377855407468e-48,"nb",475.124878395311,"DEN16","DOH17","DEN16_vs_DOH17",2.12101212211809e-45,"AB_Genus",3,"1282AB_Genus"
1282,4.60846671669329e-63,"nb",512.551777884891,"DEN16","ILR17","DEN16_vs_ILR17",4.70985298446054e-60,"AB_Genus",3,"1282AB_Genus"
1282,2.09820969391508e-85,"nb",362.175376002198,"DEN16","MIN17","DEN16_vs_MIN17",1.85831438557746e-82,"AB_Genus",3,"1282AB_Genus"
1282,6.58527818806693e-113,"nb",514.32183316126,"DEN16","NYC17","DEN16_vs_NYC17",2.02826568192461e-109,"AB_Genus",1,"1282AB_Genus"
1282,6.70026618105091e-52,"nb",432.820156347205,"DEN16","SAN17","DEN16_vs_SAN17",6.01460560852337e-49,"AB_Family",3,"1282AB_Family"
1282,6.8263000714701e-66,"nb",523.710959080409,"DEN16","SAO17","DEN16_vs_SAO17",6.17325069796613e-63,"AB_Genus",3,"1282AB_Genus"
1282,6.94444121262028e-64,"nb",491.514710224724,"DEN16","VIE17","DEN16_vs_VIE17",9.84027319828294e-61,"AB_Genus",2,"1282AB_Genus"
1282,4.89876864740135e-29,"nb",520.515659438489,"DEN16","ZRH17","DEN16_vs_ZRH17",4.73547635915464e-26,"AB_Genus",3,"1282AB_Genus"
1282,2.40208488733287e-39,"nb",334.432109460411,"DOH16","DEN17","DOH16_vs_DEN17",1.81277339497387e-36,"AB_Genus",3,"1282AB_Genus"
1282,1.64232019227857e-21,"nb",345.103945590582,"DOH16","DOH17","DOH16_vs_DOH17",7.98167613447385e-19,"AB_Family",5,"1282AB_Family"
1282,2.27402454097893e-28,"nb",377.750671183505,"DOH16","ILR17","DOH16_vs_ILR17",1.6293385836114e-25,"AB_Genus",4,"1282AB_Genus"
1282,4.58335322492987e-51,"nb",231.193853355389,"DOH16","MIN17","DOH16_vs_MIN17",1.06700463076367e-47,"AB_Genus",1,"1282AB_Genus"
1282,7.34606143747127e-53,"nb",382.91897325666,"DOH16","NYC17","DOH16_vs_NYC17",1.09125742653636e-49,"AB_Genus",2,"1282AB_Genus"
1282,7.87781146001274e-43,"nb",434.446029733093,"DOH16","SAO17","DOH16_vs_SAO17",4.80349553774277e-40,"AB_Order",4,"1282AB_Order"
1282,1.77738159354167e-28,"nb",358.508181952242,"DOH16","VIE17","DOH16_vs_VIE17",9.18906283861043e-26,"AB_Genus",5,"1282AB_Genus"
1282,1.3591688993241e-83,"nb",482.375042945014,"ILR16","DOH17","ILR16_vs_DOH17",2.01836581549629e-80,"AB_Order",2,"1282AB_Order"
1282,5.64340459632233e-89,"nb",325.174713350436,"LIS16","MIN17","LIS16_vs_MIN17",3.76274001459791e-86,"AB_Phylum",4,"1282AB_Phylum"
1282,1.35960366462885e-11,"nb",223.370478043763,"MIN17","ZRH17","MIN17_vs_ZRH17",7.42615521620278e-09,"AB_Genus",5,"1282AB_Genus"
1282,9.77882787130163e-66,"nb",522.844811085978,"NYC16","MIN17","NYC16_vs_MIN17",6.63200106231677e-63,"AB_Genus",5,"1282AB_Genus"
1282,5.49600571410137e-73,"nb",676.035351091979,"NYC16","NYC17","NYC16_vs_NYC17",1.90986198565023e-69,"AB_Genus",1,"1282AB_Genus"
1282,1.23874247211045e-37,"nb",654.884292779929,"NYC16","VIE17","NYC16_vs_VIE17",8.48290844901236e-35,"AB_Genus",5,"1282AB_Genus"
1282,2.70039046188856e-112,"nb",614.781894922798,"TOK16","DEN17","TOK16_vs_DEN17",9.49457286400018e-109,"AB_Genus",1,"1282AB_Genus"
1282,1.6058131926839e-69,"zinb",621.965699851207,"TOK16","DOH17","TOK16_vs_DOH17",1.89271848311009e-66,"AB_Genus",3,"1282AB_Genus"
1282,9.87598123184013e-63,"nb",668.548639621941,"TOK16","ILR17","TOK16_vs_ILR17",1.19334773218068e-59,"AB_Genus",3,"1282AB_Genus"
1282,1.74128359569604e-165,"nb",489.965089134995,"TOK16","MIN17","TOK16_vs_MIN17",1.22760493496571e-162,"AB_Genus",5,"1282AB_Genus"
1282,6.14295361893046e-148,"nb",657.387511326443,"TOK16","NYC17","TOK16_vs_NYC17",2.20777753064361e-144,"AB_Genus",1,"1282AB_Genus"
1282,8.53667427094911e-65,"nb",585.44973839255,"TOK16","SAN17","TOK16_vs_SAN17",1.50843034367671e-61,"AB_Genus",2,"1282AB_Genus"
1282,5.54187604286004e-105,"nb",704.472332542327,"TOK16","SAO17","TOK16_vs_SAO17",6.52278810244627e-102,"AB_Order",3,"1282AB_Order"
1282,4.23773549886531e-70,"nb",641.892259914079,"TOK16","VIE17","TOK16_vs_VIE17",7.53257484923309e-67,"AB_Genus",2,"1282AB_Genus"
1282,4.97585655943366e-42,"nb",678.594109920431,"TOK16","ZRH17","TOK16_vs_ZRH17",4.43722008687497e-39,"AB_Order",4,"1282AB_Order"
1382,2.70853305564439e-24,"zip",40.0093632755635,"BAL17","DEN17","BAL17_vs_DEN17",1.59532596977455e-21,"AB_Genus",4,"1382AB_Genus"
1382,1.42592856491096e-126,"zip",47.8240472835318,"BER16","DEN17","BER16_vs_DEN17",2.33638395360661e-123,"AB_Genus",2,"1382AB_Genus"
1382,9.76909997337471e-48,"zip",47.9712303869056,"DEN17","NYC17","DEN17_vs_NYC17",2.91803016204703e-44,"AB_Genus",1,"1382AB_Genus"
1382,1.13043733192226e-42,"zip",44.6940876797639,"DEN17","SAO17","DEN17_vs_SAO17",7.09914644447179e-40,"AB_Genus",4,"1382AB_Genus"
1382,2.2427082802156e-19,"zip",29.9714506929086,"DEN17","ZRH17","DEN17_vs_ZRH17",6.17866131199398e-16,"AB_Genus",1,"1382AB_Genus"
1382,2.96256002868705e-88,"zip",72.3617599342048,"TOK16","DEN17","TOK16_vs_DEN17",3.47212035362122e-85,"AB_Genus",3,"1382AB_Genus"
1397,1.13029088531673e-87,"nb",329.830445958868,"AKL16","ILR16","AKL16_vs_ILR16",8.15222301034692e-85,"AB_Genus",4,"1397AB_Genus"
1397,3.69655874026175e-13,"zinb",177.969687548126,"AKL16","LIS16","AKL16_vs_LIS16",1.93034297416469e-10,"AB_Genus",5,"1397AB_Genus"
1397,1.86609092843449e-273,"nb",386.121636951402,"BOG16","ILR16","BOG16_vs_ILR16",3.38415589871595e-270,"AB_Genus",2,"1397AB_Genus"
1397,2.90784176405126e-69,"nb",363.16638070444,"DEN16","ILR16","DEN16_vs_ILR16",8.51125284337804e-66,"AB_Genus",1,"1397AB_Genus"
1397,8.25223304358896e-138,"nb",384.529271629617,"ILR16","BAL17","ILR16_vs_BAL17",4.78299427206416e-135,"AB_Family",5,"1397AB_Family"
1397,1.19465436246833e-143,"nb",403.191907597489,"ILR16","DOH17","ILR16_vs_DOH17",3.54812345653094e-140,"AB_Family",1,"1397AB_Family"
1397,1.12199306456369e-127,"nb",469.651163595166,"ILR16","ILR17","ILR16_vs_ILR17",1.77555402467204e-124,"AB_Family",2,"1397AB_Family"
1397,3.14607515926903e-121,"nb",332.814066953657,"ILR16","NYC17","ILR16_vs_NYC17",9.95103572876794e-118,"AB_Genus",1,"1397AB_Genus"
1397,7.46917382610463e-89,"nb",331.196122640492,"ILR16","TOK17","ILR16_vs_TOK17",5.68030669475257e-86,"AB_Genus",4,"1397AB_Genus"
1397,9.60391151169747e-106,"nb",427.666958479235,"ILR16","ZRH17","ILR16_vs_ZRH17",2.94551966063761e-102,"AB_Family",1,"1397AB_Family"
1511,2.39134416986192e-47,"zip",61.5486062277606,"BOG16","NYC17","BOG16_vs_NYC17",2.8951206749795e-44,"AB_Genus",3,"1511AB_Genus"
1747,8.72643422518908e-61,"nb",248.355325642115,"AKL16","BAL17","AKL16_vs_BAL17",7.4291043370443e-58,"AB_Genus",3,"1747AB_Genus"
1747,6.84222073716672e-42,"nb",309.371464983189,"AKL16","BER16","AKL16_vs_BER16",7.50135466818045e-39,"AB_Genus",3,"1747AB_Genus"
1747,4.40008067569035e-20,"nb",278.388983204756,"AKL16","DEN16","AKL16_vs_DEN16",3.83100357496773e-17,"AB_Genus",3,"1747AB_Genus"
1747,8.86675045479047e-73,"nb",373.156691738985,"AKL16","DEN17","AKL16_vs_DEN17",1.12430395766743e-69,"AB_Genus",2,"1747AB_Genus"
1747,5.44607704782469e-40,"nb",230.740457471985,"AKL16","DOH16","AKL16_vs_DOH16",4.39679953661047e-37,"AB_Genus",3,"1747AB_Genus"
1747,9.56073967571154e-38,"nb",265.238006377356,"AKL16","DOH17","AKL16_vs_DOH17",2.56323430705826e-34,"AB_Genus",1,"1747AB_Genus"
1747,1.46204566751231e-32,"nb",128.56864780546,"AKL16","MIN17","AKL16_vs_MIN17",7.44181244763766e-30,"AB_Genus",5,"1747AB_Genus"
1747,4.21890941994975e-41,"nb",491.833023466804,"AKL16","NYC16","AKL16_vs_NYC16",2.86042058672593e-38,"AB_Genus",5,"1747AB_Genus"
1747,5.53395922757758e-49,"nb",383.454645872546,"AKL16","NYC17","AKL16_vs_NYC17",8.3673463520973e-46,"AB_Genus",2,"1747AB_Genus"
1747,5.29871508163316e-25,"nb",206.185168101657,"AKL16","SAN17","AKL16_vs_SAN17",4.61871331282357e-22,"AB_Genus",3,"1747AB_Genus"
1747,6.44951877691572e-53,"nb",447.277880514764,"AKL16","TOK16","AKL16_vs_TOK16",7.57603472328367e-50,"AB_Genus",3,"1747AB_Genus"
1747,1.75144251226137e-41,"nb",425.30121273121,"AKL16","TOK17","AKL16_vs_TOK17",1.2570978631756e-38,"AB_Genus",4,"1747AB_Genus"
1747,4.29731407447591e-49,"nb",312.539621963549,"AKL16","VIE17","AKL16_vs_VIE17",5.88302296795752e-46,"AB_Genus",2,"1747AB_Genus"
1747,6.18300666149142e-38,"nb",301.484044135909,"AKL16","ZRH17","AKL16_vs_ZRH17",8.82005900261751e-35,"AB_Genus",2,"1747AB_Genus"
1747,2.11553278856937e-70,"nb",443.440420521364,"BER16","ILR16","BER16_vs_ILR16",1.4059830912832e-67,"AB_Order",5,"1747AB_Order"
1747,5.52992802886935e-100,"nb",363.822720041833,"BER16","LIS16","BER16_vs_LIS16",1.81049843665183e-96,"AB_Order",1,"1747AB_Order"
1747,2.87693025805379e-194,"nb",385.867568712983,"BOG16","LIS16","BOG16_vs_LIS16",2.57701027865168e-191,"AB_Order",4,"1747AB_Order"
1747,1.55879789257076e-41,"zinb",357.040943870586,"DEN16","ILR16","DEN16_vs_ILR16",2.28130071577731e-38,"AB_Genus",2,"1747AB_Genus"
1747,5.79085057097027e-23,"nb",304.603744432994,"DEN16","LIS16","DEN16_vs_LIS16",2.64140412068163e-20,"AB_Family",5,"1747AB_Family"
1747,2.95066936360507e-63,"nb",298.449501812449,"DOH16","ILR16","DOH16_vs_ILR16",8.39170367009282e-60,"AB_Genus",1,"1747AB_Genus"
1747,1.12609787134062e-47,"nb",254.147165050011,"DOH16","LIS16","DOH16_vs_LIS16",1.37046110942153e-44,"AB_Family",2,"1747AB_Family"
1747,2.59816983011333e-145,"nb",440.670854241728,"ILR16","DEN17","ILR16_vs_DEN17",2.50030543317906e-142,"AB_Genus",3,"1747AB_Genus"
1747,8.20531251922047e-74,"nb",558.661967032477,"ILR16","NYC16","ILR16_vs_NYC16",1.41008295642804e-70,"AB_Genus",2,"1747AB_Genus"
1747,1.84586220164377e-86,"nb",450.281693181522,"ILR16","NYC17","ILR16_vs_NYC17",2.91923107189962e-83,"AB_Genus",2,"1747AB_Genus"
