"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
83451,"NYC16_vs_MIN17","_Phylum",4,"Bacteria","Myxococcota",NA,NA,NA,NA
83451,"NYC16_vs_SAN17","_Phylum",5,"Bacteria","Myxococcota",NA,NA,NA,NA
119532,"DEN16_vs_NYC16","_Phylum",4,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
119532,"DEN16_vs_NYC17","_Phylum",2,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
119532,"NYC16_vs_SAC16","_Phylum",5,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
119532,"SAC16_vs_NYC17","_Phylum",4,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
288000,"DEN16_vs_NYC16","_Phylum",3,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"NYC16_vs_SAC16","_Phylum",3,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"NYC16_vs_BAL17","_Phylum",3,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"NYC16_vs_DEN17","_Phylum",3,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"NYC16_vs_MIN17","_Phylum",3,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"NYC16_vs_SAN17","_Phylum",3,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"BAL17_vs_NYC17","_Phylum",3,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"DEN17_vs_NYC17","_Phylum",2,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"MIN17_vs_NYC17","_Phylum",3,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"NYC17_vs_SAN17","_Phylum",2,"Bacteria","Pseudomonadota",NA,NA,NA,NA
288000,"DEN17_vs_NYC17","_Class",5,"Bacteria","Pseudomonadota","Alphaproteobacteria",NA,NA,NA
288000,"NYC17_vs_SAN17","_Class",5,"Bacteria","Pseudomonadota","Alphaproteobacteria",NA,NA,NA
2080419,"NYC16_vs_SAN17","_Phylum",4,"Bacteria","Deinococcota",NA,NA,NA,NA
2080419,"SAC16_vs_NYC17","_Phylum",5,"Bacteria","Deinococcota",NA,NA,NA,NA
2596915,"NYC16_vs_SAC16","_Phylum",4,"Bacteria","Bacteroidota",NA,NA,NA,NA
2596915,"NYC16_vs_BAL17","_Phylum",4,"Bacteria","Bacteroidota",NA,NA,NA,NA
2596915,"NYC16_vs_DEN17","_Phylum",4,"Bacteria","Bacteroidota",NA,NA,NA,NA
2596915,"SAC16_vs_NYC17","_Phylum",3,"Bacteria","Bacteroidota",NA,NA,NA,NA
2596915,"BAL17_vs_NYC17","_Phylum",4,"Bacteria","Bacteroidota",NA,NA,NA,NA
2596915,"DEN17_vs_NYC17","_Phylum",3,"Bacteria","Bacteroidota",NA,NA,NA,NA
