"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
2558174,"DEN16_vs_NYC16","_Genus",2,"Bacteria","Pseudomonadota","Alphaproteobacteria","Holosporales","Holosporaceae","Candidatus Hydrogenosomobacter"
2560499,"NYC16_vs_DEN17","_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Ghobesvirus"
2713640,"DEN16_vs_NYC17","_Phylum",1,"Viruses","Artverviricota",NA,NA,NA,NA
2713640,"DEN17_vs_NYC17","_Phylum",1,"Viruses","Artverviricota",NA,NA,NA,NA
2713640,"DEN16_vs_NYC17","_Class",2,"Viruses","Artverviricota","Revtraviricetes",NA,NA,NA
2713640,"DEN17_vs_NYC17","_Class",2,"Viruses","Artverviricota","Revtraviricetes",NA,NA,NA
2713640,"DEN16_vs_NYC17","_Order",3,"Viruses","Artverviricota","Revtraviricetes","Ortervirales",NA,NA
2713640,"DEN17_vs_NYC17","_Order",3,"Viruses","Artverviricota","Revtraviricetes","Ortervirales",NA,NA
2713640,"DEN17_vs_NYC17","_Family",5,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae",NA
2731985,"DEN16_vs_NYC16","_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Tritonvirus"
2732693,"NYC16_vs_SAC16","_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Teetrevirus"
2733169,"NYC16_vs_MIN17","_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Austintatiousvirus"
2740807,"NYC16_vs_SAN17","_Genus",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Aquisalimonas"
2846050,"NYC16_vs_BAL17","_Genus",5,"Viruses","Uroviricota","Caudoviricetes","","","Rahariannevirus"
2846050,"NYC16_vs_MIN17","_Genus",4,"Viruses","Uroviricota","Caudoviricetes","","","Rahariannevirus"
2856608,"NYC17_vs_SAN17","_Genus",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Coxiellaceae","Rickettsiella"
2939494,"SAC16_vs_NYC17","_Genus",5,"Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Rummeliibacillus"
2946820,"NYC16_vs_SAC16","_Genus",1,"Viruses","Uroviricota","Caudoviricetes","","","Beograduvirus"
2948823,"MIN17_vs_NYC17","_Genus",4,"Viruses","Uroviricota","Caudoviricetes","Thumleimavirales","Hafunaviridae","Mincapvirus"
2955499,"BAL17_vs_NYC17","_Genus",4,"Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Birpovirus"
2956463,"NYC16_vs_MIN17","_Genus",2,"Viruses","Uroviricota","Caudoviricetes","","","Skogvirus"
2956463,"MIN17_vs_NYC17","_Genus",3,"Viruses","Uroviricota","Caudoviricetes","","","Skogvirus"
