"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
131568,"SAC16_vs_NYC17","AB_Family",5,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae",NA
131568,"SAC16_vs_NYC17","AB_Genus",4,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae","Kineococcus"
146939,"MIN17_vs_NYC17","AB_Genus",5,"Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Azospira"
191495,"NYC16_vs_SAC16","AB_Class",1,"Bacteria","Actinomycetota","Thermoleophilia",NA,NA,NA
191495,"NYC16_vs_SAC16","AB_Order",3,"Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales",NA,NA
204447,"SAC16_vs_NYC17","AB_Genus",2,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Skermanella"
207340,"DEN16_vs_NYC16","AB_Order",4,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales",NA,NA
207340,"DEN16_vs_NYC17","AB_Order",4,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales",NA,NA
357276,"NYC16_vs_BAL17","AB_Family",1,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA
391953,"NYC16_vs_BAL17","AB_Genus",5,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Aquincola"
544580,"NYC17_vs_SAN17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales",NA,NA
639200,"NYC16_vs_MIN17","AB_Genus",4,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Sphaerotilus"
1296669,"NYC16_vs_MIN17","AB_Genus",3,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Aquabacterium"
1658665,"NYC16_vs_MIN17","AB_Genus",1,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Mitsuaria"
2080419,"NYC16_vs_DEN17","AB_Phylum",1,"Bacteria","Deinococcota",NA,NA,NA,NA
2080419,"DEN17_vs_NYC17","AB_Phylum",1,"Bacteria","Deinococcota",NA,NA,NA,NA
2080419,"NYC16_vs_DEN17","AB_Class",4,"Bacteria","Deinococcota","Deinococci",NA,NA,NA
2080419,"DEN17_vs_NYC17","AB_Class",4,"Bacteria","Deinococcota","Deinococci",NA,NA,NA
2502779,"MIN17_vs_NYC17","AB_Class",3,"Bacteria","Bacteroidota","Chitinophagia",NA,NA,NA
2502779,"MIN17_vs_NYC17","AB_Order",4,"Bacteria","Bacteroidota","Chitinophagia","Chitinophagales",NA,NA
2502779,"MIN17_vs_NYC17","AB_Family",2,"Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae",NA
2596915,"NYC16_vs_DEN17","AB_Class",2,"Bacteria","Bacteroidota","Cytophagia",NA,NA,NA
2596915,"DEN17_vs_NYC17","AB_Class",2,"Bacteria","Bacteroidota","Cytophagia",NA,NA,NA
2596915,"NYC16_vs_DEN17","AB_Order",5,"Bacteria","Bacteroidota","Cytophagia","Cytophagales",NA,NA
2596915,"DEN17_vs_NYC17","AB_Order",5,"Bacteria","Bacteroidota","Cytophagia","Cytophagales",NA,NA
2714952,"NYC16_vs_BAL17","AB_Genus",4,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Kinneretia"
2736640,"NYC16_vs_SAN17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales",NA,NA
2736640,"NYC17_vs_SAN17","AB_Order",3,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales",NA,NA
2853227,"SAC16_vs_NYC17","AB_Order",1,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales",NA,NA
2861285,"DEN16_vs_NYC16","AB_Order",2,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales",NA,NA
2861285,"NYC16_vs_SAN17","AB_Order",3,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales",NA,NA
2861285,"DEN16_vs_NYC16","AB_Family",5,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA
2978473,"NYC16_vs_MIN17","AB_Genus",2,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Roseateles"
