"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
207340,"DEN16_vs_NYC17","_Order",4,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales",NA,NA
215580,"NYC16_vs_MIN17","_Genus",5,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Caldimonas"
357276,"NYC16_vs_BAL17","_Family",3,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA
391953,"NYC16_vs_MIN17","_Genus",2,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Aquincola"
544580,"DEN17_vs_NYC17","_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales",NA,NA
544580,"NYC17_vs_SAN17","_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales",NA,NA
1658665,"NYC16_vs_MIN17","_Genus",3,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Mitsuaria"
1658665,"BAL17_vs_NYC17","_Genus",3,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Mitsuaria"
1658665,"MIN17_vs_NYC17","_Genus",5,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Mitsuaria"
1909395,"NYC17_vs_SAN17","_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales",NA,NA
2080419,"NYC16_vs_SAN17","_Phylum",1,"Bacteria","Deinococcota",NA,NA,NA,NA
2080419,"NYC16_vs_SAN17","_Class",4,"Bacteria","Deinococcota","Deinococci",NA,NA,NA
2502779,"MIN17_vs_NYC17","_Class",3,"Bacteria","Bacteroidota","Chitinophagia",NA,NA,NA
2502779,"MIN17_vs_NYC17","_Order",4,"Bacteria","Bacteroidota","Chitinophagia","Chitinophagales",NA,NA
2502779,"MIN17_vs_NYC17","_Family",2,"Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae",NA
2596915,"NYC16_vs_DEN17","_Class",1,"Bacteria","Bacteroidota","Cytophagia",NA,NA,NA
2596915,"DEN17_vs_NYC17","_Class",1,"Bacteria","Bacteroidota","Cytophagia",NA,NA,NA
2596915,"NYC16_vs_DEN17","_Order",5,"Bacteria","Bacteroidota","Cytophagia","Cytophagales",NA,NA
2596915,"DEN17_vs_NYC17","_Order",4,"Bacteria","Bacteroidota","Cytophagia","Cytophagales",NA,NA
2714952,"NYC16_vs_MIN17","_Genus",1,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Kinneretia"
2736640,"NYC17_vs_SAN17","_Order",2,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales",NA,NA
2853227,"DEN16_vs_NYC16","_Order",4,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales",NA,NA
2853227,"SAC16_vs_NYC17","_Order",1,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales",NA,NA
2861285,"DEN16_vs_NYC16","_Order",2,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales",NA,NA
2978473,"NYC16_vs_MIN17","_Genus",4,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Roseateles"
