"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
56947,"MIN17_vs_NYC17","Viruses_Class",5,"Viruses","","Naldaviricetes",NA,NA,NA
109266,"NYC16_vs_SAC16","AB_Genus",2,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Anabaenopsis"
131568,"NYC16_vs_SAC16","AB_Order",3,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales",NA,NA
131568,"NYC16_vs_SAC16","AB_Family",4,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae",NA
131568,"NYC16_vs_SAC16","AB_Genus",5,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae","Kineococcus"
147322,"DEN16_vs_NYC16","AB_Family",5,"Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Sirenicapillariaceae",NA
166486,"BAL17_vs_NYC17","AB_Genus",1,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia"
288000,"NYC16_vs_BAL17","AB_Order",4,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales",NA,NA
288000,"NYC16_vs_BAL17","AB_Family",2,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae",NA
288000,"NYC16_vs_DEN17","AB_Family",3,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae",NA
288000,"NYC16_vs_MIN17","AB_Family",2,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae",NA
288000,"NYC16_vs_BAL17","AB_Genus",1,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Bradyrhizobium"
288000,"NYC16_vs_DEN17","AB_Genus",2,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Bradyrhizobium"
288000,"NYC16_vs_MIN17","AB_Genus",1,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Bradyrhizobium"
289435,"NYC16_vs_SAN17","AB_Genus",5,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Sphaerospermopsis"
298654,"NYC17_vs_SAN17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Frankiales",NA,NA
298654,"NYC17_vs_SAN17","AB_Family",3,"Bacteria","Actinomycetota","Actinomycetes","Frankiales","Frankiaceae",NA
298654,"NYC17_vs_SAN17","AB_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Frankiales","Frankiaceae","Frankia"
577489,"DEN16_vs_NYC16","AB_Genus",3,"Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Euhalothece"
1196095,"NYC17_vs_SAN17","AB_Genus",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Orbales","Orbaceae","Gilliamella"
1484109,"NYC17_vs_SAN17","AB_Genus",5,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Lichenicola"
1658665,"NYC16_vs_BAL17","AB_Genus",5,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Mitsuaria"
1768242,"NYC16_vs_DEN17","AB_Genus",5,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Paucibacter"
1844971,"BAL17_vs_NYC17","AB_Genus",4,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
1909395,"SAC16_vs_NYC17","AB_Family",3,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae",NA
1909395,"SAC16_vs_NYC17","AB_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
1982626,"BAL17_vs_NYC17","AB_Family",2,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae",NA
1982626,"BAL17_vs_NYC17","AB_Genus",3,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus"
2018025,"SAC16_vs_NYC17","AB_Genus",1,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Kitasatospora"
2080419,"DEN17_vs_NYC17","AB_Phylum",5,"Bacteria","Deinococcota",NA,NA,NA,NA
2080419,"DEN17_vs_NYC17","AB_Order",2,"Bacteria","Deinococcota","Deinococci","Deinococcales",NA,NA
2080419,"DEN17_vs_NYC17","AB_Family",3,"Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae",NA
2080419,"DEN17_vs_NYC17","AB_Genus",4,"Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus"
2596915,"BAL17_vs_NYC17","AB_Class",5,"Bacteria","Bacteroidota","Cytophagia",NA,NA,NA
2674997,"DEN16_vs_NYC16","AB_Genus",4,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Cytophagaceae","Tellurirhabdus"
2714952,"NYC16_vs_BAL17","AB_Genus",3,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Kinneretia"
