"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
779,"BAL17_vs_ZRH17","_Family",2,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae",NA
851,"BOG16_vs_VIE17","_Phylum",5,"Bacteria","Fusobacteriota",NA,NA,NA,NA
853,"NYC17_vs_VIE17","_Genus",5,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium"
953,"BAL17_vs_ILR17","_Genus",5,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
1076,"DEN17_vs_MIN17","_Genus",5,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas"
1164,"DEN16_vs_NYC16","_Genus",5,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Trichormus"
1245,"BOG16_vs_ILR17","_Genus",3,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc"
1245,"NYC16_vs_TOK16","_Genus",2,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc"
1260,"BER16_vs_DOH17","_Class",1,"Bacteria","Bacillota","Tissierellia",NA,NA,NA
1260,"BER16_vs_DOH17","_Order",4,"Bacteria","Bacillota","Tissierellia","Tissierellales",NA,NA
1270,"AKL16_vs_NYC17","_Family",2,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae",NA
1270,"DOH16_vs_SAN17","_Genus",4,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Micrococcus"
1270,"BAL17_vs_SAN17","_Genus",1,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Micrococcus"
1270,"DOH17_vs_SAN17","_Genus",5,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Micrococcus"
1274,"AKL16_vs_LIS16","_Family",2,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae",NA
1274,"ILR16_vs_LIS16","_Family",1,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae",NA
1274,"LIS16_vs_MIN17","_Family",5,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae",NA
1274,"DEN17_vs_NYC17","_Family",2,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae",NA
1274,"AKL16_vs_LIS16","_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Dermacoccus"
1274,"ILR16_vs_LIS16","_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Dermacoccus"
1274,"LIS16_vs_ILR17","_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Dermacoccus"
1275,"AKL16_vs_BOG16","_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Kocuria"
1276,"DOH17_vs_SAO17","_Family",5,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Kytococcaceae",NA
1282,"BER16_vs_DEN17","_Family",3,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae",NA
1282,"BER16_vs_SAN17","_Family",4,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae",NA
1282,"DEN16_vs_DEN17","_Family",2,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae",NA
1282,"DOH16_vs_DEN17","_Family",3,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae",NA
1282,"BER16_vs_DEN17","_Genus",2,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
1282,"BER16_vs_DOH17","_Genus",2,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
1282,"BER16_vs_SAN17","_Genus",5,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
1282,"DEN16_vs_DEN17","_Genus",1,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
1282,"DEN16_vs_DOH17","_Genus",1,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
1282,"DOH16_vs_DEN17","_Genus",2,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
1282,"DOH16_vs_DOH17","_Genus",3,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
1282,"NYC16_vs_DEN17","_Genus",4,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
1282,"NYC16_vs_DOH17","_Genus",5,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
1358,"BER16_vs_ILR17","_Genus",4,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
1358,"BOG16_vs_ILR17","_Genus",5,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
1358,"NYC16_vs_NYC17","_Genus",5,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
1358,"NYC16_vs_VIE17","_Genus",4,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
1379,"BER16_vs_NYC17","_Genus",5,"Bacteria","Bacillota","Bacilli","Bacillales","","Gemella"
1382,"BER16_vs_DEN17","_Genus",1,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella"
1382,"LIS16_vs_DEN17","_Genus",2,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella"
1382,"TOK16_vs_DEN17","_Genus",1,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella"
1382,"BAL17_vs_DEN17","_Genus",1,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella"
1382,"DEN17_vs_NYC17","_Genus",1,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella"
1382,"DEN17_vs_SAO17","_Genus",1,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella"
1382,"DEN17_vs_ZRH17","_Genus",1,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella"
1396,"ILR16_vs_ILR17","_Genus",5,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus"
1396,"ILR16_vs_ZRH17","_Genus",4,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus"
1397,"ILR16_vs_BAL17","_Family",1,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"ILR16_vs_DEN17","_Family",2,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"ILR16_vs_SAO17","_Family",2,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"AKL16_vs_ILR16","_Genus",2,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Niallia"
1397,"AKL16_vs_LIS16","_Genus",5,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Niallia"
1397,"BER16_vs_BOG16","_Genus",4,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Niallia"
1397,"DEN16_vs_ILR16","_Genus",1,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Niallia"
1397,"ILR16_vs_NYC16","_Genus",2,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Niallia"
1397,"ILR16_vs_TOK16","_Genus",4,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Niallia"
1397,"ILR16_vs_NYC17","_Genus",1,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Niallia"
1397,"ILR16_vs_SAO17","_Genus",5,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Niallia"
1397,"ILR16_vs_VIE17","_Genus",5,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Niallia"
1511,"BOG16_vs_NYC17","_Genus",1,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Acetoanaerobium"
1747,"AKL16_vs_DEN17","_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"AKL16_vs_VIE17","_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"BER16_vs_LIS16","_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"BOG16_vs_LIS16","_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DOH16_vs_LIS16","_Order",1,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"LIS16_vs_NYC16","_Order",1,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"LIS16_vs_BAL17","_Order",3,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"LIS16_vs_MIN17","_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DOH16_vs_LIS16","_Family",2,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae",NA
1747,"LIS16_vs_BAL17","_Family",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae",NA
1747,"LIS16_vs_DEN17","_Family",1,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae",NA
1747,"LIS16_vs_DOH17","_Family",3,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae",NA
1747,"LIS16_vs_NYC17","_Family",1,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae",NA
1747,"LIS16_vs_TOK17","_Family",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae",NA
1747,"LIS16_vs_VIE17","_Family",1,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae",NA
1747,"LIS16_vs_ZRH17","_Family",2,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae",NA
1747,"AKL16_vs_BER16","_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1747,"AKL16_vs_DEN16","_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1747,"AKL16_vs_DOH16","_Genus",1,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1747,"AKL16_vs_BAL17","_Genus",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1747,"AKL16_vs_DEN17","_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1747,"AKL16_vs_DOH17","_Genus",1,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1747,"AKL16_vs_ILR17","_Genus",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1747,"AKL16_vs_TOK17","_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1747,"AKL16_vs_VIE17","_Genus",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1747,"AKL16_vs_ZRH17","_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1747,"DEN16_vs_ILR16","_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1747,"ILR16_vs_TOK17","_Genus",3,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1824,"ILR16_vs_SAN17","_Genus",5,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
1828,"ILR16_vs_SAN17","_Genus",4,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
1828,"BAL17_vs_SAN17","_Genus",4,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
1863,"DOH16_vs_TOK16","_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae","Dermatophilus"
1873,"LIS16_vs_SAC16","_Family",1,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae",NA
1883,"LIS16_vs_SAC16","_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
1883,"LIS16_vs_SAN17","_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
1883,"LIS16_vs_SAC16","_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces"
1883,"LIS16_vs_ILR17","_Genus",4,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces"
1883,"LIS16_vs_SAN17","_Genus",5,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces"
2053,"DOH16_vs_ILR17","_Family",4,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae",NA
2053,"ILR16_vs_ILR17","_Family",1,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae",NA
2053,"DEN17_vs_ILR17","_Family",2,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae",NA
2053,"ILR16_vs_ILR17","_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
2053,"DEN17_vs_ILR17","_Genus",1,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
2132,"BAL17_vs_DOH17","_Order",5,"Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales",NA,NA
2132,"BAL17_vs_VIE17","_Order",1,"Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales",NA,NA
2132,"MIN17_vs_SAN17","_Order",3,"Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales",NA,NA
2132,"BAL17_vs_VIE17","_Family",4,"Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae",NA
2132,"MIN17_vs_SAN17","_Family",4,"Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae",NA
2132,"MIN17_vs_SAN17","_Genus",5,"Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma"
2263,"DOH17_vs_TOK17","_Genus",4,"Archaea","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Thermococcus"
2263,"NYC17_vs_TOK17","_Genus",1,"Archaea","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Thermococcus"
2263,"TOK17_vs_ZRH17","_Genus",2,"Archaea","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Thermococcus"
9606,"DEN16_vs_LIS16","_Phylum",2,"Eukaryota","Chordata",NA,NA,NA,NA
9606,"DOH16_vs_LIS16","_Phylum",4,"Eukaryota","Chordata",NA,NA,NA,NA
9606,"LIS16_vs_NYC16","_Phylum",2,"Eukaryota","Chordata",NA,NA,NA,NA
9606,"LIS16_vs_TOK16","_Phylum",1,"Eukaryota","Chordata",NA,NA,NA,NA
9606,"LIS16_vs_NYC17","_Phylum",4,"Eukaryota","Chordata",NA,NA,NA,NA
9606,"DEN16_vs_LIS16","_Class",3,"Eukaryota","Chordata","Mammalia",NA,NA,NA
9606,"DOH16_vs_LIS16","_Class",5,"Eukaryota","Chordata","Mammalia",NA,NA,NA
9606,"LIS16_vs_NYC16","_Class",5,"Eukaryota","Chordata","Mammalia",NA,NA,NA
9606,"LIS16_vs_TOK16","_Class",2,"Eukaryota","Chordata","Mammalia",NA,NA,NA
9606,"DEN16_vs_LIS16","_Order",4,"Eukaryota","Chordata","Mammalia","Primates",NA,NA
9606,"LIS16_vs_NYC16","_Order",3,"Eukaryota","Chordata","Mammalia","Primates",NA,NA
9606,"LIS16_vs_TOK16","_Order",3,"Eukaryota","Chordata","Mammalia","Primates",NA,NA
9606,"DEN16_vs_LIS16","_Family",5,"Eukaryota","Chordata","Mammalia","Primates","Hominidae",NA
9606,"LIS16_vs_TOK16","_Family",4,"Eukaryota","Chordata","Mammalia","Primates","Hominidae",NA
9606,"LIS16_vs_TOK16","_Genus",5,"Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo"
28037,"BOG16_vs_SAN17","_Family",5,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae",NA
28037,"BOG16_vs_SAN17","_Genus",2,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
