"OTU","locs","hlevel","sign_rank","Kingdom","Phylum","Class","Order","Family","Genus"
549,"BER16_vs_ZRH17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"BOG16_vs_ZRH17","AB_Family",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"DOH16_vs_SAO17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"DOH16_vs_TOK17","AB_Family",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"DOH17_vs_TOK17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"ILR16_vs_SAO17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"ILR16_vs_TOK17","AB_Family",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"ILR17_vs_TOK17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"ILR17_vs_ZRH17","AB_Family",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"NYC16_vs_TOK17","AB_Family",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"SAC16_vs_ZRH17","AB_Family",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"SAN17_vs_ZRH17","AB_Family",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"TOK16_vs_ZRH17","AB_Family",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"TOK17_vs_VIE17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"VIE17_vs_ZRH17","AB_Family",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA
549,"BAL17_vs_ZRH17","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
549,"DOH17_vs_ZRH17","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
549,"MIN17_vs_ZRH17","AB_Genus",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
549,"NYC17_vs_ZRH17","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
549,"TOK17_vs_ZRH17","AB_Genus",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
550,"BAL17_vs_ZRH17","AB_Genus",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
566,"BOG16_vs_SAC16","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pseudescherichia"
570,"TOK17_vs_ZRH17","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella"
614,"VIE17_vs_ZRH17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae",NA
642,"BER16_vs_BOG16","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales",NA,NA
642,"BER16_vs_NYC17","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales",NA,NA
642,"NYC17_vs_SAN17","AB_Order",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales",NA,NA
642,"NYC17_vs_TOK17","AB_Order",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales",NA,NA
642,"SAO17_vs_VIE17","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales",NA,NA
642,"BER16_vs_VIE17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae",NA
642,"ILR17_vs_TOK17","AB_Family",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae",NA
642,"TOK17_vs_VIE17","AB_Family",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae",NA
642,"BAL17_vs_NYC17","AB_Genus",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
853,"BOG16_vs_VIE17","AB_Family",4,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae",NA
853,"NYC16_vs_VIE17","AB_Family",5,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae",NA
853,"NYC17_vs_VIE17","AB_Family",2,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae",NA
1076,"MIN17_vs_VIE17","AB_Genus",4,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas"
1076,"SAC16_vs_MIN17","AB_Genus",1,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas"
1177,"TOK16_vs_ZRH17","AB_Family",5,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae",NA
1260,"BER16_vs_NYC17","AB_Class",2,"Bacteria","Bacillota","Tissierellia",NA,NA,NA
1260,"BER16_vs_TOK17","AB_Class",4,"Bacteria","Bacillota","Tissierellia",NA,NA,NA
1260,"TOK16_vs_NYC17","AB_Order",3,"Bacteria","Bacillota","Tissierellia","Tissierellales",NA,NA
1260,"TOK16_vs_TOK17","AB_Order",5,"Bacteria","Bacillota","Tissierellia","Tissierellales",NA,NA
1270,"DOH16_vs_LIS16","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales",NA,NA
1270,"BAL17_vs_TOK17","AB_Genus",2,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Micrococcus"
1270,"TOK17_vs_ZRH17","AB_Genus",5,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Micrococcus"
1274,"DOH17_vs_NYC17","AB_Family",2,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae",NA
1274,"TOK16_vs_DOH17","AB_Family",5,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae",NA
1274,"DOH17_vs_ZRH17","AB_Genus",5,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Dermacoccus"
1275,"BAL17_vs_SAO17","AB_Genus",4,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Kocuria"
1276,"BOG16_vs_DOH17","AB_Family",4,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Kytococcaceae",NA
1276,"NYC16_vs_DOH17","AB_Family",4,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Kytococcaceae",NA
1276,"DOH17_vs_VIE17","AB_Genus",5,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Kytococcaceae","Kytococcus"
1397,"BER16_vs_DOH16","AB_Family",4,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"BOG16_vs_DOH16","AB_Family",4,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"DEN16_vs_DOH16","AB_Family",2,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"DOH16_vs_BAL17","AB_Family",3,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"DOH16_vs_DOH17","AB_Family",5,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"DOH16_vs_ILR16","AB_Family",1,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"DOH16_vs_ILR17","AB_Family",5,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"DOH16_vs_NYC16","AB_Family",1,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"DOH16_vs_NYC17","AB_Family",5,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"DOH16_vs_SAC16","AB_Family",5,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"DOH16_vs_TOK16","AB_Family",4,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"DOH16_vs_VIE17","AB_Family",5,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"DOH16_vs_ZRH17","AB_Family",2,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1397,"ILR16_vs_BAL17","AB_Family",3,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA
1747,"AKL16_vs_DEN16","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"BER16_vs_DEN16","AB_Order",2,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"BOG16_vs_DEN16","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_BAL17","AB_Order",3,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_DOH17","AB_Order",3,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_ILR16","AB_Order",3,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_ILR17","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_LIS16","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_NYC16","AB_Order",3,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_NYC17","AB_Order",3,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_SAN17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_SAO17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_TOK16","AB_Order",2,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_TOK17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_VIE17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_ZRH17","AB_Order",3,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DOH16_vs_LIS16","AB_Order",2,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"LIS16_vs_BAL17","AB_Order",3,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"LIS16_vs_DEN17","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"LIS16_vs_DOH17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"LIS16_vs_NYC16","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"LIS16_vs_SAO17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"LIS16_vs_TOK17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"LIS16_vs_VIE17","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"LIS16_vs_ZRH17","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales",NA,NA
1747,"DEN16_vs_DOH16","AB_Family",4,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae",NA
1747,"DEN16_vs_MIN17","AB_Family",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae",NA
1747,"MIN17_vs_TOK17","AB_Genus",5,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium"
1873,"DOH17_vs_SAN17","AB_Order",3,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales",NA,NA
1873,"ILR16_vs_DEN17","AB_Order",1,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales",NA,NA
1873,"NYC16_vs_SAN17","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales",NA,NA
1873,"SAC16_vs_SAO17","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales",NA,NA
1883,"AKL16_vs_BER16","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
1883,"AKL16_vs_DEN16","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
1883,"AKL16_vs_DOH16","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
1883,"BER16_vs_LIS16","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
1883,"LIS16_vs_DEN17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
1883,"LIS16_vs_ILR17","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
1883,"LIS16_vs_MIN17","AB_Order",3,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
1883,"LIS16_vs_SAN17","AB_Order",5,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
1883,"LIS16_vs_VIE17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
1883,"LIS16_vs_ZRH17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
2035,"BER16_vs_SAC16","AB_Genus",4,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Curtobacterium"
2702,"TOK16_vs_DOH17","AB_Order",4,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales",NA,NA
2702,"TOK16_vs_VIE17","AB_Order",2,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales",NA,NA
2756,"BOG16_vs_NYC16","AB_Family",4,"Bacteria","Bacillota","Bacilli","Bacillales","Listeriaceae",NA
13690,"BAL17_vs_VIE17","AB_Genus",1,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
28037,"BOG16_vs_SAN17","AB_Order",5,"Bacteria","Bacillota","Bacilli","Lactobacillales",NA,NA
28037,"ILR16_vs_LIS16","AB_Order",5,"Bacteria","Bacillota","Bacilli","Lactobacillales",NA,NA
28037,"SAN17_vs_ZRH17","AB_Order",2,"Bacteria","Bacillota","Bacilli","Lactobacillales",NA,NA
28037,"BER16_vs_DOH16","AB_Family",5,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae",NA
28037,"DOH16_vs_TOK16","AB_Family",5,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae",NA
28068,"NYC16_vs_MIN17","AB_Genus",5,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Rubrivivax"
28090,"AKL16_vs_BAL17","AB_Order",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"AKL16_vs_BOG16","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"AKL16_vs_DEN16","AB_Order",1,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"AKL16_vs_DEN17","AB_Order",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"AKL16_vs_DOH17","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"AKL16_vs_ILR17","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"AKL16_vs_LIS16","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"AKL16_vs_MIN17","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"AKL16_vs_SAN17","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"AKL16_vs_SAO17","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"AKL16_vs_TOK17","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"AKL16_vs_VIE17","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"AKL16_vs_ZRH17","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"BAL17_vs_SAN17","AB_Order",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"BER16_vs_SAN17","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"BER16_vs_SAO17","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"BOG16_vs_SAN17","AB_Order",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"DEN16_vs_SAN17","AB_Order",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"DEN16_vs_SAO17","AB_Order",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"DOH17_vs_SAO17","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"ILR16_vs_SAN17","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"ILR17_vs_SAN17","AB_Order",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"ILR17_vs_SAO17","AB_Order",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"LIS16_vs_SAN17","AB_Order",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"LIS16_vs_SAO17","AB_Order",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"NYC16_vs_SAN17","AB_Order",2,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"NYC16_vs_SAO17","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"SAC16_vs_SAN17","AB_Order",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"SAC16_vs_SAO17","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"SAN17_vs_SAO17","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"SAN17_vs_TOK17","AB_Order",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"SAO17_vs_VIE17","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"SAO17_vs_ZRH17","AB_Order",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"TOK16_vs_SAN17","AB_Order",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales",NA,NA
28090,"DOH16_vs_SAN17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae",NA
28090,"DOH16_vs_SAO17","AB_Family",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae",NA
28090,"DOH17_vs_SAN17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae",NA
28090,"ILR16_vs_SAO17","AB_Family",3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae",NA
28090,"NYC17_vs_SAN17","AB_Family",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae",NA
28090,"SAN17_vs_VIE17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae",NA
28090,"SAN17_vs_ZRH17","AB_Family",4,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae",NA
28090,"SAO17_vs_TOK17","AB_Family",5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae",NA
28454,"AKL16_vs_BER16","AB_Class",3,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_BOG16","AB_Class",4,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_DOH17","AB_Class",4,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_ILR16","AB_Class",4,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_ILR17","AB_Class",4,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_MIN17","AB_Class",3,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_NYC16","AB_Class",5,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_NYC17","AB_Class",5,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_SAC16","AB_Class",5,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_SAO17","AB_Class",3,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_TOK16","AB_Class",5,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_TOK17","AB_Class",4,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_VIE17","AB_Class",4,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"AKL16_vs_ZRH17","AB_Class",4,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"BER16_vs_ILR17","AB_Class",4,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"BER16_vs_NYC16","AB_Class",3,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"BER16_vs_NYC17","AB_Class",3,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"BOG16_vs_LIS16","AB_Class",3,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"LIS16_vs_ILR17","AB_Class",2,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"LIS16_vs_NYC16","AB_Class",3,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"LIS16_vs_NYC17","AB_Class",3,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"LIS16_vs_VIE17","AB_Class",2,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
28454,"BER16_vs_BOG16","AB_Order",5,"Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales",NA,NA
29370,"AKL16_vs_BAL17","AB_Class",2,"Bacteria","Bacillota","Clostridia",NA,NA,NA
29370,"AKL16_vs_BOG16","AB_Class",3,"Bacteria","Bacillota","Clostridia",NA,NA,NA
29370,"AKL16_vs_DEN17","AB_Class",2,"Bacteria","Bacillota","Clostridia",NA,NA,NA
29370,"AKL16_vs_DOH16","AB_Class",2,"Bacteria","Bacillota","Clostridia",NA,NA,NA
