"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2923279","Bacteria","Pseudomonadota","Gammaproteobacteria","Cardiobacteriales","Ignatzschineriaceae",NA,NA
"1675686","Bacteria","Pseudomonadota","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae",NA,NA
"2183911","Bacteria","Pseudomonadota","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae",NA,NA
"2303331","Bacteria","Pseudomonadota","Gammaproteobacteria","Nevskiales","Sinobacteraceae",NA,NA
"465721","Bacteria","Pseudomonadota","Gammaproteobacteria","Nevskiales","Steroidobacteraceae",NA,NA
"1561924","Bacteria","Pseudomonadota","Gammaproteobacteria","Kangiellales","Kangiellaceae",NA,NA
"1196095","Bacteria","Pseudomonadota","Gammaproteobacteria","Orbales","Orbaceae",NA,NA
"1810504","Bacteria","Pseudomonadota","Gammaproteobacteria","Immundisolibacterales","Immundisolibacteraceae",NA,NA
"1335061","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA,NA
"2725666","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae",NA,NA
"288000","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae",NA,NA
"2906072","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Aurantimonadaceae",NA,NA
"2986924","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae",NA,NA
"407","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae",NA,NA
"2774137","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae",NA,NA
"121719","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Stappiaceae",NA,NA
"2528964","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae",NA,NA
"1842539","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Boseaceae",NA,NA
"674703","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae",NA,NA
"1437009","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylocystaceae",NA,NA
"2795690","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Kaistiaceae",NA,NA
"1482074","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Pleomorphomonadaceae",NA,NA
"1940610","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phreatobacteraceae",NA,NA
"199596","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Beijerinckiaceae",NA,NA
"2593653","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Parvibaculaceae",NA,NA
"1702325","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Chelatococcaceae",NA,NA
"2528642","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Lichenihabitantaceae",NA,NA
"773","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Bartonellaceae",NA,NA
"2304600","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Breoghaniaceae",NA,NA
"1798205","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Cohaesibacteraceae",NA,NA
"2928472","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Amorphaceae",NA,NA
"2233851","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Blastochloridaceae",NA,NA
"13690","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"2067415","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA
"1892855","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingosinicellaceae",NA,NA
"542","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Zymomonadaceae",NA,NA
"41275","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"59779","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",NA,NA
"1458307","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae",NA,NA
"193","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae",NA,NA
"125216","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA
"2602016","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA
"171437","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Geminicoccaceae",NA,NA
"1288970","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae",NA,NA
"94","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Stellaceae",NA,NA
"1862145","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Thalassobaculaceae",NA,NA
"2775080","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Kiloniellaceae",NA,NA
"2843330","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Elioraeaceae",NA,NA
"2560057","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae",NA,NA
"1873716","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomonadales","Hyphomonadaceae",NA,NA
"234827","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Candidatus Midichloriaceae",NA,NA
"2029849","Bacteria","Pseudomonadota","Alphaproteobacteria","Maricaulales","Maricaulaceae",NA,NA
"2950108","Bacteria","Pseudomonadota","Alphaproteobacteria","Sneathiellales","Sneathiellaceae",NA,NA
"1526572","Bacteria","Pseudomonadota","Alphaproteobacteria","Parvularculales","Parvularculaceae",NA,NA
"2582913","Bacteria","Pseudomonadota","Alphaproteobacteria","Emcibacterales","Emcibacteraceae",NA,NA
"86106","Bacteria","Pseudomonadota","Alphaproteobacteria","Holosporales","Holosporaceae",NA,NA
"1124597","Bacteria","Pseudomonadota","Alphaproteobacteria","Magnetococcales","Magnetococcaceae",NA,NA
"2861282","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA
"119219","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae",NA,NA
"80864","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"32002","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae",NA,NA
"391953","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae",NA,NA
"535","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Chromobacteriaceae",NA,NA
"490","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae",NA,NA
"85643","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Zoogloeaceae",NA,NA
"76259","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Azonexaceae",NA,NA
"404405","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA
"1751046","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Fluviibacteraceae",NA,NA
"405","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Methylophilaceae",NA,NA
"1842540","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae",NA,NA
"2715678","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Sulfuricellaceae",NA,NA
"44577","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"2732067","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Usitatibacteraceae",NA,NA
"36861","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Thiobacillaceae",NA,NA
"2591109","Bacteria","Pseudomonadota","Betaproteobacteria","","Casimicrobiaceae",NA,NA
"33059","Bacteria","Pseudomonadota","Acidithiobacillia","Acidithiobacillales","Acidithiobacillaceae",NA,NA
"297","Bacteria","Pseudomonadota","Hydrogenophilia","Hydrogenophilales","Hydrogenophilaceae",NA,NA
"343874","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae",NA,NA
"237","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA
"1653831","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Blattabacteriaceae",NA,NA
"253245","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Schleiferiaceae",NA,NA
"242600","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Ichthyobacteriaceae",NA,NA
"191579","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Crocinitomicaceae",NA,NA
"2829795","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Parvicellaceae",NA,NA
"2482728","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA
"2596915","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae",NA,NA
"2909339","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Spirosomaceae",NA,NA
"564064","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Cytophagaceae",NA,NA
"2772483","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Cyclobacteriaceae",NA,NA
"2321403","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Fulvivirgaceae",NA,NA
"2494373","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Flammeovirgaceae",NA,NA
"2715131","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Mangrovivirgaceae",NA,NA
"1085624","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Persicobacteraceae",NA,NA
"650378","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Amoebophilaceae",NA,NA
"2979464","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Reichenbachiellaceae",NA,NA
"999","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Bernardetiaceae",NA,NA
"1006","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Marivirgaceae",NA,NA
"165179","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"816","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA,NA
"328813","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae",NA,NA
"185300","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae",NA,NA
"712435","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae",NA,NA
"2590900","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tenuifilaceae",NA,NA
"2606626","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA
"1501392","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae",NA,NA
"1307839","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Salinivirgaceae",NA,NA
"2681766","Bacteria","Bacteroidota","Bacteroidia","Marinilabiliales","Prolixibacteraceae",NA,NA
"2949635","Bacteria","Bacteroidota","Bacteroidia","Marinilabiliales","Marinilabiliaceae",NA,NA
"1717717","Bacteria","Bacteroidota","Bacteroidia","Marinilabiliales","Marinifilaceae",NA,NA
"2502779","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae",NA,NA
"2864201","Bacteria","Bacteroidota","Saprospiria","Saprospirales","Saprospiraceae",NA,NA
"2350","Bacteria","Bacteroidota","Saprospiria","Saprospirales","Haliscomenobacteraceae",NA,NA
"2558931","Bacteria","Bacteroidota","","","Rhodothermaceae",NA,NA
"274537","Bacteria","Chlorobiota","Chlorobiia","Chlorobiales","Chlorobiaceae",NA,NA
"591197","Bacteria","Ignavibacteriota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae",NA,NA
"1134405","Bacteria","Ignavibacteriota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae",NA,NA
"861299","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"833","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae",NA,NA
"44249","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae",NA,NA
"2936682","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae",NA,NA
"1280","Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae",NA,NA
"2939494","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae",NA,NA
"2756","Bacteria","Bacillota","Bacilli","Bacillales","Listeriaceae",NA,NA
"405212","Bacteria","Bacillota","Bacilli","Bacillales","Alicyclobacillaceae",NA,NA
"2026","Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae",NA,NA
"269673","Bacteria","Bacillota","Bacilli","Bacillales","Sporolactobacillaceae",NA,NA
"51665","Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae",NA,NA
"1350","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae",NA,NA
"28037","Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae",NA,NA
"1246","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae",NA,NA
"46124","Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae",NA,NA
"36845","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae",NA,NA
"29370","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae",NA,NA
"853","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae",NA,NA
"1505","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae",NA,NA
"114527","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriales Family XIII. Incertae Sedis",NA,NA
"2546351","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiales Family XVII. Incertae Sedis",NA,NA
"39496","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae",NA,NA
"1564","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae",NA,NA
"1185412","Bacteria","Bacillota","Clostridia","Eubacteriales","Vallitaleaceae",NA,NA
"698776","Bacteria","Bacillota","Clostridia","Eubacteriales","Cellulosilyticaceae",NA,NA
"2293317","Bacteria","Bacillota","Clostridia","Eubacteriales","Syntrophomonadaceae",NA,NA
"35701","Bacteria","Bacillota","Clostridia","Eubacteriales","Heliobacteriaceae",NA,NA
"102134","Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfallaceae",NA,NA
"2731377","Bacteria","Bacillota","Clostridia","Eubacteriales","Proteinivoraceae",NA,NA
"863643","Bacteria","Bacillota","Clostridia","Eubacteriales","Thermincolaceae",NA,NA
"1517","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis",NA,NA
"1754","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae",NA,NA
"2528593","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Zhaonellaceae",NA,NA
"2682810","Bacteria","Bacillota","Clostridia","Halanaerobiales","Halanaerobiaceae",NA,NA
"42422","Bacteria","Bacillota","Clostridia","Halanaerobiales","Halobacteroidaceae",NA,NA
"375929","Bacteria","Bacillota","Clostridia","Natranaerobiales","Natranaerobiaceae",NA,NA
"291990","Bacteria","Bacillota","Clostridia","Thermosediminibacterales","Thermosediminibacteraceae",NA,NA
"1982626","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae",NA,NA
"100886","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae",NA,NA
"191303","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae",NA,NA
"365349","Bacteria","Bacillota","Negativicutes","Selenomonadales","Sporomusaceae",NA,NA
"437897","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae",NA,NA
"29466","Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae",NA,NA
"33025","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae",NA,NA
"1260","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae",NA,NA
"1556","Bacteria","Bacillota","Tissierellia","Tissierellales","Gottschalkiaceae",NA,NA
"45497","Bacteria","Bacillota","Tissierellia","Tissierellales","Tepidimicrobiaceae",NA,NA
"1582259","Bacteria","Bacillota","Tissierellia","Tissierellales","Tissierellaceae",NA,NA
"116090","Bacteria","Bacillota","Tissierellia","Tissierellales","Thermohalobacteraceae",NA,NA
"33882","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae",NA,NA
"2591145","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae",NA,NA
"1270","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae",NA,NA
"2714931","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Sanguibacteraceae",NA,NA
"1710","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Promicromonosporaceae",NA,NA
"262209","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae",NA,NA
"2575923","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae",NA,NA
"556288","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermabacteraceae",NA,NA
"2917725","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Bogoriellaceae",NA,NA
"1288636","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Ornithinimicrobiaceae",NA,NA
"2675754","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Ruaniaceae",NA,NA
"1274","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae",NA,NA
"2716227","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae",NA,NA
"2171623","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Beutenbergiaceae",NA,NA
"2881056","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Demequinaceae",NA,NA
"1276","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Kytococcaceae",NA,NA
"43674","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Jonesiaceae",NA,NA
"1883","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae",NA,NA
"126673","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae",NA,NA
"1827","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae",NA,NA
"38304","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae",NA,NA
"2053","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae",NA,NA
"57704","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Tsukamurellaceae",NA,NA
"322509","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Dietziaceae",NA,NA
"286802","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Segniliparaceae",NA,NA
"2070","Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"546871","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae",NA,NA
"1747","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae",NA,NA
"182640","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Kribbellaceae",NA,NA
"117157","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Actinopolymorphaceae",NA,NA
"1873","Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae",NA,NA
"1909395","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae",NA,NA
"46165","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermomonosporaceae",NA,NA
"1323731","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsaceae",NA,NA
"544580","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae",NA,NA
"2851567","Bacteria","Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae",NA,NA
"1798224","Bacteria","Actinomycetota","Actinomycetes","Jiangellales","Jiangellaceae",NA,NA
"298654","Bacteria","Actinomycetota","Actinomycetes","Frankiales","Frankiaceae",NA,NA
"53461","Bacteria","Actinomycetota","Actinomycetes","Nakamurellales","Nakamurellaceae",NA,NA
"2944128","Bacteria","Actinomycetota","Actinomycetes","Jatrophihabitantales","Jatrophihabitantaceae",NA,NA
"304895","Bacteria","Actinomycetota","Actinomycetes","Catenulisporales","Catenulisporaceae",NA,NA
"414996","Bacteria","Actinomycetota","Actinomycetes","Actinopolysporales","Actinopolysporaceae",NA,NA
"283811","Bacteria","Actinomycetota","Actinomycetes","Glycomycetales","Glycomycetaceae",NA,NA
"1891644","Bacteria","Actinomycetota","Actinomycetes","Sporichthyales","Sporichthyaceae",NA,NA
"28049","Bacteria","Actinomycetota","Actinomycetes","Acidothermales","Acidothermaceae",NA,NA
"131568","Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae",NA,NA
"1382","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae",NA,NA
"74426","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"191495","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Conexibacteraceae",NA,NA
"2884022","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Capillimicrobiaceae",NA,NA
