Sample	City	2-Aminoethylphosphonate-Degradation	Activation-Inactivation-Interconversion	All-Trans-Farnesyl-PP-Biosynthesis	Biosynthesis	Citrulline-Biosynthesis	Degradation	Detoxification	Energy-Metabolism	Fermentation	Macromolecule-Modification	Metabolic-Clusters	Photosynthesis	Respiration	Super-Pathways
CAMDA23_MetaSUB_gCSD16_AKL_6	AKL	22.0	86.25	4.5	7723.405678136793	3.4	3473.663492063492	37.5	324.94469696969696	241.57554112554112	0.0	52.388888888888886	27.291666666666668	131.55555555555554	34.69444444444444
CAMDA23_MetaSUB_gCSD16_AKL_7	AKL	2.0	54.75	2.0	5394.503953865529	2.75	2189.0530303030305	40.25	177.29361471861472	137.48630952380952	0.0	42.611111111111114	16.738095238095237	87.06666666666666	19.375
CAMDA23_MetaSUB_gCSD16_AKL_8	AKL	4.0	50.666666666666664	3.0	5084.408986627408	2.6	2167.0484154734154	40.0	177.56093073593073	140.70714285714286	0.0	41.16666666666667	13.583333333333332	78.36666666666666	20.208333333333332
CAMDA23_MetaSUB_gCSD16_AKL_9	AKL	10.0	84.41666666666666	6.0	8513.1233462444	3.8	3312.4199494949494	80.5	338.13585858585856	238.21190476190475	0.0	63.55555555555556	30.583333333333332	122.43333333333332	38.77777777777778
CAMDA23_MetaSUB_gCSD16_BER_1	BER	8.0	18.666666666666668	0.0	1571.2358258700365	2.5	680.665873015873	14.0	91.81515151515151	80.00934065934067	0.0	9.11111111111111	8.404761904761905	36.125	14.375
CAMDA23_MetaSUB_gCSD16_BER_10	BER	33.0	187.08333333333331	9.0	17653.615919205913	9.571428571428571	7249.935786435786	91.0	928.1555555555556	572.9918121094591	0.0	100.0	73.625	349.3	104.33888888888889
CAMDA23_MetaSUB_gCSD16_BER_11	BER	29.0	76.41666666666666	5.0	6845.848323752271	5.857142857142857	3291.619227994228	36.0	424.76782106782105	259.62083333333334	0.0	44.66666666666667	42.65833333333333	202.83333333333331	56.638888888888886
CAMDA23_MetaSUB_gCSD16_BER_12	BER	27.0	219.58333333333331	11.0	20898.682186102353	13.571428571428571	8255.48556998557	167.5	1102.9327561327561	713.8723173884939	1.0	109.55555555555556	90.66666666666667	444.2	125.55555555555556
CAMDA23_MetaSUB_gCSD16_BER_13	BER	27.5	127.75	5.0	11067.604164110742	8.333333333333334	4852.774458874459	92.75	673.4940476190476	388.4785875888817	1.0	63.388888888888886	68.20833333333333	290.9	73.75555555555556
CAMDA23_MetaSUB_gCSD16_BER_14	BER	25.0	240.5	13.0	21690.615872397695	13.428571428571429	7172.667748917749	116.33333333333334	1070.0196608946608	610.2069327731092	1.0	110.61111111111111	72.66666666666667	319.83333333333337	97.36111111111111
CAMDA23_MetaSUB_gCSD16_BER_15	BER	36.83333333333333	418.5833333333333	25.0	37952.43041330015	16.857142857142858	15055.12518037518	280.6666666666667	1626.8839466089466	1243.627440206852	0.0	231.61111111111111	114.51785714285714	604.6666666666667	172.47222222222223
CAMDA23_MetaSUB_gCSD16_BER_2	BER	1.0	13.666666666666666	0.0	972.1617838044309	1.25	353.22424242424245	7.0	79.78531746031746	40.538636363636364	0.0	6.0	9.547619047619047	44.888888888888886	13.25
CAMDA23_MetaSUB_gCSD16_BER_3	BER	1.0	4.0	0.0	355.6361471861472	0.0	118.5	2.0	17.0	17.0	0.0	4.0	2.0	13.333333333333332	2.0
CAMDA23_MetaSUB_gCSD16_BER_4	BER	2.0	19.333333333333332	2.0	1676.1256105006105	1.5	545.7253968253968	11.0	71.18896103896104	43.86239316239316	0.0	8.38888888888889	9.071428571428571	36.111111111111114	7.777777777777778
CAMDA23_MetaSUB_gCSD16_BER_5	BER	7.5	30.166666666666664	0.0	3881.683437468964	2.0	1592.3152597402598	14.0	130.62896825396825	124.83333333333333	0.0	27.444444444444443	14.55952380952381	57.61904761904761	30.0
CAMDA23_MetaSUB_gCSD16_BER_6	BER	1.0	8.833333333333332	0.0	404.8560250391236	1.3333333333333333	161.15	1.5	24.452380952380953	13.4	0.0	1.8888888888888888	0.0	18.0	4.0
CAMDA23_MetaSUB_gCSD16_BER_7	BER	2.0	5.0	0.0	394.49908424908426	0.0	198.86904761904762	8.0	39.75674603174603	17.875	0.0	2.4444444444444446	5.0	25.333333333333332	5.6
CAMDA23_MetaSUB_gCSD16_BER_8	BER	13.5	87.33333333333334	0.0	8595.258847877269	7.8	3541.50347985348	73.41666666666667	426.18430735930735	302.1452380952381	1.0	48.388888888888886	39.416666666666664	153.3	55.67222222222222
CAMDA23_MetaSUB_gCSD16_BER_9	BER	37.166666666666664	368.3333333333333	25.0	36545.8807657289	20.857142857142858	12355.723196248196	195.25	1572.0814935064934	1008.9888870932989	2.0	179.61111111111111	126.65476190476191	527.3333333333333	177.7722222222222
CAMDA23_MetaSUB_gCSD16_BOG_1	BOG	57.166666666666664	706.0833333333333	27.0	62592.97548439932	32.285714285714285	25812.211327561326	513.1666666666666	2921.8646825396827	2041.5043848308553	1.0	363.8333333333333	199.23809523809524	1172.6333333333332	381.06666666666666
CAMDA23_MetaSUB_gCSD16_BOG_10	BOG	42.666666666666664	600.1666666666667	35.5	54053.11199738993	23.142857142857142	19640.445887445887	414.25	2426.667243867244	1545.0339258780436	2.0	278.3888888888889	176.38690476190476	890.7666666666667	303.9
CAMDA23_MetaSUB_gCSD16_BOG_11	BOG	31.333333333333332	281.8333333333333	10.0	25349.3216149076	16.857142857142858	10904.493217893218	190.75	1225.2933982683983	958.342383107089	1.0	150.11111111111111	105.16666666666667	499.76666666666665	172.52777777777777
CAMDA23_MetaSUB_gCSD16_BOG_12	BOG	31.833333333333332	384.16666666666663	19.0	31438.36343664835	18.714285714285715	13516.236219336219	265.75	1597.6311716061716	1016.2312432665374	0.0	185.66666666666669	115.11904761904762	661.2333333333333	206.25
CAMDA23_MetaSUB_gCSD16_BOG_13	BOG	46.666666666666664	433.0	21.5	38763.78384861432	20.285714285714285	15816.118795093795	332.5	1879.3206515706515	1265.065987933635	1.0	226.61111111111111	130.23809523809524	734.1	236.41666666666666
CAMDA23_MetaSUB_gCSD16_BOG_14	BOG	68.16666666666667	769.25	34.5	68482.89268025596	33.42857142857143	27959.095707070708	566.25	3314.1744588744587	2137.268772893773	1.0	371.8333333333333	243.9702380952381	1332.1666666666665	460.0888888888889
CAMDA23_MetaSUB_gCSD16_BOG_15	BOG	45.666666666666664	445.41666666666663	20.0	39398.83936007762	20.714285714285715	16669.58528138528	327.5	1950.7715367965368	1305.8488741650506	0.0	221.88888888888889	139.45833333333334	782.8333333333333	271.6777777777778
CAMDA23_MetaSUB_gCSD16_BOG_16	BOG	43.0	507.66666666666663	29.5	44305.713656512125	26.857142857142858	17838.60808080808	359.0	2299.244533244533	1446.943950657186	0.0	238.38888888888889	150.96428571428572	813.9	256.2388888888889
CAMDA23_MetaSUB_gCSD16_BOG_2	BOG	63.166666666666664	508.3333333333333	25.0	45399.51918797916	23.285714285714285	19668.904292929292	377.75	2246.089069264069	1581.711743158802	0.0	277.44444444444446	163.88095238095238	856.1666666666667	306.0777777777778
CAMDA23_MetaSUB_gCSD16_BOG_3	BOG	52.0	671.25	30.0	56584.664190803756	31.428571428571427	24255.80992063492	481.0	2670.5202547452545	1971.6082202111616	2.0	318.05555555555554	205.16071428571428	1115.2666666666667	354.5833333333333
CAMDA23_MetaSUB_gCSD16_BOG_4	BOG	25.833333333333332	249.08333333333334	18.5	24530.32984753924	14.571428571428571	8616.033766233766	204.58333333333334	1081.5051393051392	710.7970911441499	1.0	125.27777777777777	75.60714285714286	382.16666666666663	131.22222222222223
CAMDA23_MetaSUB_gCSD16_BOG_5	BOG	63.5	680.5	32.5	60520.625977239135	36.285714285714285	25007.166883116883	514.6666666666666	2954.3676157176155	1981.5175285498815	1.0	352.72222222222223	208.14880952380952	1169.6666666666665	373.25
CAMDA23_MetaSUB_gCSD16_BOG_6	BOG	39.0	480.16666666666663	26.5	43482.210706567384	25.571428571428573	16837.337193362193	322.1666666666667	2081.97702020202	1347.2619586296057	1.0	233.0	139.46428571428572	750.2333333333333	257.97777777777776
CAMDA23_MetaSUB_gCSD16_BOG_8	BOG	38.0	400.5	24.0	36844.22492098885	21.0	12730.292712842713	256.4166666666667	1493.3791486291486	1089.5443277310924	2.0	205.83333333333334	112.81666666666666	555.2333333333333	170.30555555555554
CAMDA23_MetaSUB_gCSD16_BOG_9	BOG	22.5	276.0	12.0	22618.886433683954	12.714285714285714	8884.228607503608	165.25	1130.7740981240981	748.4142857142857	1.0	132.83333333333331	82.63095238095238	398.23333333333335	132.11111111111111
CAMDA23_MetaSUB_gCSD16_DEN_1	DEN	2.0	9.0	1.5	862.6513077200577	0.0	285.1928571428571	5.0	36.65	28.88095238095238	0.0	6.666666666666667	5.5	15.0	5.066666666666666
CAMDA23_MetaSUB_gCSD16_DEN_10	DEN	0.0	0.0	0.0	10.0	0.0	11.0	0.0	2.5	0.0	0.0	0.0	2.5	1.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_11	DEN	0.0	0.0	0.0	17.0	0.0	9.0	0.0	2.5	1.0	0.0	0.0	3.5	0.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_12	DEN	0.0	0.0	0.0	69.0	0.0	24.0	0.0	5.5	0.0	0.0	0.0	5.5	2.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_13	DEN	1.0	16.666666666666668	0.0	1471.6579976325181	1.0	680.8190476190476	9.0	47.37301587301587	47.5	0.0	10.11111111111111	8.964285714285714	35.95238095238095	7.333333333333333
CAMDA23_MetaSUB_gCSD16_DEN_14	DEN	1.0	13.0	0.0	661.0491452991453	0.0	205.7	5.0	24.083333333333332	23.25	0.0	7.444444444444445	2.0	7.2	3.428571428571429
CAMDA23_MetaSUB_gCSD16_DEN_15	DEN	1.0	24.583333333333336	1.0	1735.7971307164794	1.25	506.76854256854256	14.5	74.53730158730158	47.96666666666667	1.0	8.666666666666668	5.4	27.11111111111111	7.333333333333333
CAMDA23_MetaSUB_gCSD16_DEN_16	DEN	1.0	6.0	1.0	505.49812030075185	0.0	185.85	3.0	29.676190476190477	17.3	0.0	4.944444444444445	1.0	7.2	4.333333333333333
CAMDA23_MetaSUB_gCSD16_DEN_17	DEN	3.0	3.0	0.0	907.9467791598073	0.0	311.73333333333335	4.0	36.39285714285714	28.3	0.0	4.0	11.333333333333332	20.5	9.666666666666668
CAMDA23_MetaSUB_gCSD16_DEN_18	DEN	0.0	0.0	0.0	25.0	0.0	8.0	0.0	5.5	0.0	0.0	0.0	4.0	2.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_19	DEN	0.0	0.0	0.0	11.0	0.0	10.0	0.0	6.5	0.0	0.0	0.0	6.5	1.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_2	DEN	0.0	1.0	0.0	75.0	0.0	16.0	0.0	3.5	2.0	0.0	0.0	4.5	0.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_20	DEN	2.0	0.0	0.0	57.333333333333336	0.0	31.0	0.0	3.0	1.0	0.0	1.0	1.0	0.0	2.0
CAMDA23_MetaSUB_gCSD16_DEN_21	DEN	6.0	25.916666666666664	1.5	2136.14547323386	1.8	727.4587301587302	9.5	87.37878787878788	50.957142857142856	0.0	14.055555555555555	10.732142857142858	27.333333333333332	9.666666666666666
CAMDA23_MetaSUB_gCSD16_DEN_22	DEN	0.0	0.0	0.0	24.0	0.0	15.0	0.0	9.0	0.0	0.0	0.0	9.0	4.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_3	DEN	0.0	0.0	0.0	8.0	0.0	3.0	0.0	2.5	0.0	0.0	0.0	2.5	1.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_4	DEN	0.0	0.0	0.0	28.0	0.0	15.0	0.0	8.0	0.0	0.0	0.0	8.0	2.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_5	DEN	1.0	2.5	0.0	376.48196131354024	0.0	91.0	2.0	11.416666666666666	11.0	0.0	2.0	4.0	3.0	3.0
CAMDA23_MetaSUB_gCSD16_DEN_6	DEN	0.0	0.0	0.0	30.0	0.0	15.0	1.0	5.5	0.0	0.0	1.0	5.5	5.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_7	DEN	5.5	63.75	4.0	6283.930408672212	3.333333333333333	2155.084706959707	30.0	250.76060606060605	196.15	0.0	28.61111111111111	16.041666666666664	87.16666666666666	24.444444444444443
CAMDA23_MetaSUB_gCSD16_DEN_8	DEN	0.0	1.0	0.0	65.0	0.0	12.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_9	DEN	0.0	1.0	0.0	24.0	0.0	18.0	0.0	4.0	2.0	0.0	0.0	3.0	1.0	0.0
CAMDA23_MetaSUB_gCSD16_DOH_1	DOH	5.0	11.0	0.0	793.11443001443	0.0	370.7325396825397	15.5	47.11904761904762	55.41269841269841	0.0	5.777777777777778	4.2	17.166666666666664	8.0
CAMDA23_MetaSUB_gCSD16_DOH_10	DOH	0.0	9.333333333333332	0.0	644.94196587726	0.0	217.3047619047619	3.0	29.613492063492064	20.0	1.0	2.6666666666666665	4.333333333333333	12.0	2.0
CAMDA23_MetaSUB_gCSD16_DOH_11	DOH	2.0	1.5	0.0	278.0796885909789	0.0	79.25	2.0	6.0	7.0	0.0	1.0	1.0	12.0	3.0
CAMDA23_MetaSUB_gCSD16_DOH_12	DOH	8.0	68.5	7.0	6673.193035653717	3.6	2734.105375180375	48.5	307.8027417027417	206.84047619047618	0.0	44.33333333333333	17.216666666666665	123.26666666666667	28.125
CAMDA23_MetaSUB_gCSD16_DOH_14	DOH	5.0	24.666666666666668	1.0	1951.3088782295047	1.1666666666666667	652.7240981240981	4.5	76.70476190476191	55.7063492063492	0.0	9.333333333333332	7.666666666666666	29.958333333333336	9.833333333333332
CAMDA23_MetaSUB_gCSD16_DOH_15	DOH	2.0	23.0	1.5	1631.9837173060857	1.2	596.9206349206349	12.5	82.34484126984127	62.583333333333336	1.0	10.777777777777779	5.607142857142858	30.166666666666668	10.25
CAMDA23_MetaSUB_gCSD16_DOH_2	DOH	12.0	49.66666666666667	0.0	4275.09842650128	2.5	1821.975	40.5	203.45313852813854	141.75714285714287	0.0	18.77777777777778	18.714285714285715	93.22222222222221	26.958333333333332
CAMDA23_MetaSUB_gCSD16_DOH_3	DOH	3.0	1.0	0.0	195.375	0.0	107.76666666666667	4.0	22.28333333333333	19.125	0.0	0.0	3.666666666666667	4.5	5.0
CAMDA23_MetaSUB_gCSD16_DOH_4	DOH	2.0	15.0	1.5	1197.948326432022	1.5	412.19502164502165	12.0	67.94007936507937	38.361111111111114	1.0	8.333333333333332	8.25	22.88888888888889	8.125
CAMDA23_MetaSUB_gCSD16_DOH_5	DOH	0.0	11.0	0.0	637.8197193094218	0.0	172.61190476190475	5.5	33.916666666666664	21.333333333333332	0.0	6.444444444444445	1.5	12.666666666666668	3.0
CAMDA23_MetaSUB_gCSD16_DOH_6	DOH	2.0	7.666666666666667	0.0	670.9199091757915	0.0	201.13333333333333	6.0	25.60595238095238	22.61111111111111	1.0	3.888888888888889	1.0	10.866666666666667	5.9
CAMDA23_MetaSUB_gCSD16_DOH_8	DOH	1.0	0.0	0.0	80.0	0.0	28.5	0.0	3.0	2.0	0.0	0.0	0.0	6.0	1.0
CAMDA23_MetaSUB_gCSD16_DOH_9	DOH	1.0	1.0	0.0	93.78787878787878	0.0	38.0	2.0	3.0	1.0	0.0	1.0	1.0	2.0	0.0
CAMDA23_MetaSUB_gCSD16_ILR_1	ILR	33.666666666666664	380.91666666666663	21.0	34680.0135532596	12.857142857142858	13903.942099567099	285.5	1462.5733044733045	1017.509130575307	1.0	218.88888888888889	105.375	549.7	153.90555555555557
CAMDA23_MetaSUB_gCSD16_ILR_10	ILR	36.666666666666664	463.8333333333333	24.5	40847.81027386918	16.857142857142858	15616.416233766235	294.16666666666663	1586.8790404040403	1250.237319543202	0.0	226.33333333333334	132.125	552.4	175.60555555555555
CAMDA23_MetaSUB_gCSD16_ILR_11	ILR	42.833333333333336	520.5833333333333	34.0	47078.755258630255	20.571428571428573	16336.533044733045	318.1666666666667	1601.9408813408813	1199.4468271924154	3.0	248.16666666666666	110.41666666666667	593.1666666666667	154.375
CAMDA23_MetaSUB_gCSD16_ILR_12	ILR	57.5	279.5	19.0	27806.2801239696	11.142857142857142	10924.793867243867	218.16666666666666	1181.393326118326	837.1751238957121	1.0	170.33333333333331	99.5	459.7	143.77777777777777
CAMDA23_MetaSUB_gCSD16_ILR_13	ILR	36.166666666666664	452.8333333333333	23.0	38232.06368631369	14.0	14786.040295815295	287.8333333333333	1307.6554112554113	1046.2498545572075	0.0	211.77777777777777	109.68333333333334	555.7	126.30555555555556
CAMDA23_MetaSUB_gCSD16_ILR_14	ILR	26.333333333333332	237.66666666666666	11.5	22378.990781586836	12.166666666666666	8292.169805194804	164.66666666666666	783.9021645021645	607.6708333333333	0.0	126.16666666666667	36.61666666666667	302.9	73.75
CAMDA23_MetaSUB_gCSD16_ILR_15	ILR	34.166666666666664	523.75	33.0	45207.54032855359	17.285714285714285	17172.186255411256	371.25	1749.7467893217893	1275.060520361991	0.0	268.0	170.70833333333331	734.5666666666666	184.05555555555554
CAMDA23_MetaSUB_gCSD16_ILR_16	ILR	17.0	180.91666666666669	14.0	17300.98068671095	8.666666666666666	6410.764826839827	127.25	738.0009046509047	543.3142533936651	0.0	110.11111111111111	37.833333333333336	280.73333333333335	78.25
CAMDA23_MetaSUB_gCSD16_ILR_2	ILR	38.0	448.0833333333333	24.5	38419.23189852783	18.5	13274.139935064935	165.25	1281.8072677322677	963.6800743374273	0.0	196.27777777777777	135.70833333333334	421.5	95.875
CAMDA23_MetaSUB_gCSD16_ILR_3	ILR	26.0	329.25	19.0	31218.04956257193	11.714285714285714	12348.436183261183	248.25	1220.9909423909423	909.2992350786468	0.0	186.94444444444446	77.63333333333334	504.3333333333333	149.23888888888888
CAMDA23_MetaSUB_gCSD16_ILR_4	ILR	21.833333333333332	293.33333333333337	12.0	25063.737555280975	12.142857142857142	9246.48318903319	176.0	958.0527111777112	694.6651098901099	0.0	147.72222222222223	45.75	376.0	99.25
CAMDA23_MetaSUB_gCSD16_ILR_5	ILR	14.5	159.75	13.0	14090.032650682651	6.0	5762.279809079809	107.25	596.6129148629149	465.0952380952381	0.0	88.77777777777777	64.40833333333333	213.8	53.75
CAMDA23_MetaSUB_gCSD16_ILR_6	ILR	29.0	346.5	22.5	31158.984152756824	12.0	12302.068759018759	241.0	1200.2925657675657	884.5226890756303	1.0	197.16666666666666	67.375	442.8	120.27777777777777
CAMDA23_MetaSUB_gCSD16_ILR_7	ILR	32.666666666666664	464.0	26.0	42627.654214645	16.571428571428573	16468.913924963927	334.0	1589.8000888000888	1142.680004309416	0.0	251.44444444444446	120.20833333333333	644.6	183.80555555555554
CAMDA23_MetaSUB_gCSD16_ILR_9	ILR	13.0	99.25	5.0	9663.015751938121	4.833333333333333	3681.986183261183	70.25	390.85064935064935	273.5617216117216	0.0	55.27777777777778	39.733333333333334	121.9	44.107142857142854
CAMDA23_MetaSUB_gCSD16_LIS_1	LIS	18.0	123.41666666666667	7.5	13173.097756045125	7.0	5183.7288461538465	98.25	530.34329004329	360.9374542124542	0.0	81.5	44.925	202.9333333333333	79.1
CAMDA23_MetaSUB_gCSD16_LIS_11	LIS	22.0	123.08333333333333	8.0	13746.263365435734	9.5	5231.49145021645	106.25	515.6058441558441	401.31331609566905	0.0	83.61111111111111	44.891666666666666	232.6	75.525
CAMDA23_MetaSUB_gCSD16_LIS_12	LIS	7.0	41.58333333333333	1.5	3875.1741243477313	2.8	1413.57775002775	38.0	163.78463203463204	98.53333333333333	0.0	23.22222222222222	10.928571428571429	65.13333333333334	19.666666666666664
CAMDA23_MetaSUB_gCSD16_LIS_13	LIS	9.333333333333334	119.75	10.0	13502.854026090869	5.5	4892.301293151293	114.75	462.7053502053502	352.04789377289376	0.0	85.38888888888889	44.333333333333336	174.0333333333333	64.25
CAMDA23_MetaSUB_gCSD16_LIS_14	LIS	18.0	141.25	8.0	13559.883526123	7.6	5259.188023088023	105.25	545.4409396159397	368.86690907132083	0.0	92.27777777777777	49.40833333333333	213.0333333333333	68.58333333333334
CAMDA23_MetaSUB_gCSD16_LIS_15	LIS	2.0	46.5	2.0	4189.192295168282	1.8333333333333333	1439.974358974359	27.5	155.4027417027417	118.14403929403929	0.0	19.61111111111111	17.083333333333332	59.55555555555556	16.583333333333332
CAMDA23_MetaSUB_gCSD16_LIS_16	LIS	20.5	138.16666666666669	8.5	12214.811756956493	6.333333333333333	5099.938888888889	96.16666666666667	511.0271645021645	381.9902391725921	0.0	77.16666666666666	33.833333333333336	195.76666666666668	61.361111111111114
CAMDA23_MetaSUB_gCSD16_LIS_2	LIS	6.0	40.75	2.0	4517.362848116795	2.75	1692.0928571428572	33.0	160.92734487734486	129.8677489177489	0.0	29.38888888888889	11.514285714285714	80.0	27.0
CAMDA23_MetaSUB_gCSD16_LIS_3	LIS	8.333333333333334	81.91666666666666	4.0	8293.763632712316	2.833333333333333	3110.876146076146	73.5	287.33362193362194	243.29212454212455	0.0	55.27777777777778	27.607142857142858	127.9	40.58888888888889
CAMDA23_MetaSUB_gCSD16_LIS_4	LIS	17.0	148.08333333333331	9.5	14076.814703279177	8.2	5500.8718864468865	102.25	559.7360278610279	408.3364010989011	0.0	92.22222222222223	41.733333333333334	209.26666666666668	57.74444444444444
CAMDA23_MetaSUB_gCSD16_LIS_5	LIS	4.5	39.08333333333333	2.0	4005.3175743515267	2.1666666666666665	1560.557905982906	18.75	136.5176406926407	118.60297619047618	0.0	25.055555555555557	18.25	60.888888888888886	18.857142857142858
CAMDA23_MetaSUB_gCSD16_LIS_6	LIS	12.5	78.58333333333334	5.0	6308.820770800519	0.0	2319.018253968254	39.333333333333336	314.33084415584415	226.99199134199134	0.0	34.83333333333333	31.392857142857142	114.33333333333333	42.291666666666664
CAMDA23_MetaSUB_gCSD16_LIS_8	LIS	5.5	51.66666666666667	3.0	4384.962216248695	4.333333333333333	1566.9857142857143	27.75	167.46060606060607	122.72045454545454	0.0	21.0	8.12142857142857	60.33333333333333	21.416666666666664
CAMDA23_MetaSUB_gCSD16_LIS_9	LIS	8.0	58.0	3.0	5508.219067482225	2.1666666666666665	2123.0204822954825	42.25	166.12388167388167	188.575	0.0	29.944444444444443	14.5	70.5	16.02777777777778
CAMDA23_MetaSUB_gCSD16_NYC_1	NYC	13.0	52.83333333333333	4.0	5151.678017454387	3.8	1984.8646825396825	33.5	227.69505772005772	176.18690476190477	0.0	34.77777777777778	24.916666666666668	101.0	31.02777777777778
CAMDA23_MetaSUB_gCSD16_NYC_10	NYC	23.5	239.33333333333331	12.0	20458.586050998507	11.285714285714286	7651.987157287157	139.66666666666666	968.8831474081474	657.5196886446886	1.0	110.61111111111111	64.875	336.9	106.5
CAMDA23_MetaSUB_gCSD16_NYC_11	NYC	47.166666666666664	332.41666666666663	23.0	41190.99659434133	21.6	15325.700036075035	298.25	1553.7036796536797	1049.3848577892695	1.0	241.83333333333334	137.7095238095238	589.5333333333333	219.9
CAMDA23_MetaSUB_gCSD16_NYC_12	NYC	18.5	199.0	11.0	16447.812957505077	11.666666666666666	5562.174494949495	87.0	749.9854978354978	501.5416666666667	0.0	87.38888888888889	48.21666666666667	275.0333333333333	90.11111111111111
CAMDA23_MetaSUB_gCSD16_NYC_13	NYC	34.666666666666664	248.58333333333331	14.0	26270.41503270971	13.833333333333334	10648.234632034631	222.25	1086.3582972582972	787.7624973066149	1.0	154.16666666666669	95.875	488.1	154.1888888888889
CAMDA23_MetaSUB_gCSD16_NYC_14	NYC	14.0	75.91666666666666	3.0	6499.796952881659	4.142857142857143	3193.4075674325672	56.75	380.8460067710068	291.9297619047619	0.0	49.72222222222222	35.0	179.9	47.583333333333336
CAMDA23_MetaSUB_gCSD16_NYC_15	NYC	33.333333333333336	197.5	13.0	23674.515607637975	15.5	9032.50054112554	175.0	914.8440836940837	635.9570997629821	1.0	140.66666666666669	84.13809523809523	362.8333333333333	135.5
CAMDA23_MetaSUB_gCSD16_NYC_16	NYC	28.0	174.5	8.5	14383.434079281044	8.857142857142858	6187.749603174603	142.0	796.6605339105339	552.8060762766645	1.0	80.33333333333334	67.91666666666666	338.73333333333335	99.40555555555557
CAMDA23_MetaSUB_gCSD16_NYC_17	NYC	8.0	97.5	4.5	6449.618977332039	4.285714285714286	2664.3654761904763	82.5	361.4620851370851	252.59455128205127	0.0	30.72222222222222	33.416666666666664	144.26666666666665	40.47222222222222
CAMDA23_MetaSUB_gCSD16_NYC_18	NYC	26.333333333333332	183.83333333333331	11.0	19886.89120281428	8.0	7895.275901875902	122.16666666666667	752.8170995670996	565.5533828916182	0.0	108.11111111111111	58.10714285714286	304.2333333333333	115.72222222222223
CAMDA23_MetaSUB_gCSD16_NYC_19	NYC	21.0	78.25	4.0	7225.789642524784	7.333333333333333	2815.8634615384617	69.5	355.17983405483403	249.40714285714284	1.0	36.5	25.775	153.4	45.19444444444444
