"OTU","Level","abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"33882","Family",19302131,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae",NA
"1883","Order",18579175,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA
"1883","Family",18578747,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae",NA
"83655","Genus",18567411,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Leclercia"
"185951","Genus",18279758,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"59779","Genus",18096618,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paracoccus"
"1883","Genus",17296788,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces"
"343874","Class",16075272,"Bacteria","Bacteroidota","Flavobacteriia",NA,NA,NA
"343874","Order",16075272,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales",NA,NA
"32002","Family",15961830,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae",NA
"1270","Genus",15830629,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Micrococcus"
"29370","Family",15653805,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae",NA
"80864","Family",15353410,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA
"193","Family",14943721,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae",NA
"2017486","Genus",14928966,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides"
"193","Genus",13854824,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Azospirillum"
"36845","Family",12956036,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae",NA
"29370","Genus",12836584,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora"
"2939494","Family",12654884,"Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae",NA
"67827","Genus",12425912,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter"
"1275","Genus",12376123,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Kocuria"
"32002","Genus",12284199,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"343874","Family",12133394,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae",NA
"36845","Genus",12027096,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium"
"407","Family",11832944,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae",NA
"34062","Genus",11778825,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Moraxella"
"1335061","Family",11342530,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA
"28037","Family",11296980,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae",NA
"119219","Family",10680871,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae",NA
"2596915","Class",9917037,"Bacteria","Bacteroidota","Cytophagia",NA,NA,NA
"2596915","Order",9917037,"Bacteria","Bacteroidota","Cytophagia","Cytophagales",NA,NA
"1386","Genus",9580333,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus"
"2962858","Genus",9508883,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Niallia"
"41275","Order",9430242,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales",NA,NA
"41275","Family",9430242,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA
"33882","Genus",9322956,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium"
"126673","Family",9249522,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae",NA
"28037","Genus",9165060,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"407","Genus",8834074,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium"
"2596915","Family",8507543,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae",NA
"570","Genus",8495118,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella"
"2596915","Genus",8023338,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"2851567","Order",7768137,"Bacteria","Actinomycetota","Actinomycetes","Geodermatophilales",NA,NA
"2851567","Family",7768137,"Bacteria","Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae",NA
"544580","Order",7670687,"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales",NA,NA
"544580","Family",7670687,"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae",NA
"41275","Genus",7052975,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"262209","Family",7005042,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae",NA
"980427","Phylum",6895120,"Bacteria","Deinococcota",NA,NA,NA,NA
"980427","Class",6895120,"Bacteria","Deinococcota","Deinococci",NA,NA,NA
"2070","Order",6678919,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales",NA,NA
"2070","Family",6678919,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae",NA
"566","Genus",6654450,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pseudescherichia"
"980427","Order",6630565,"Bacteria","Deinococcota","Deinococci","Deinococcales",NA,NA
"980427","Family",6630565,"Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae",NA
"980427","Genus",6630565,"Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus"
"1246","Family",6301071,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae",NA
"544580","Genus",6114626,"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Actinomyces"
"413496","Genus",6107295,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter"
"125216","Family",5895356,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA
"1873","Order",5877991,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales",NA,NA
"1873","Family",5877991,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae",NA
"44249","Family",5773874,"Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae",NA
"2067415","Family",5683922,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA
"1827","Family",5467685,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae",NA
"126673","Genus",5293127,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium"
"1335061","Genus",5274368,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Pseudorhizobium"
"3025664","Genus",5268123,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"44249","Genus",5213042,"Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"37921","Genus",4915138,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter"
"13690","Genus",4908830,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"119219","Genus",4739621,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus"
"2482728","Class",4529569,"Bacteria","Bacteroidota","Sphingobacteriia",NA,NA,NA
"2482728","Order",4529569,"Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales",NA,NA
"2482728","Family",4529569,"Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA
"262209","Genus",4433102,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Janibacter"
"165179","Class",4407862,"Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"2591145","Family",4376173,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae",NA
"165179","Order",4354102,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA
"119532","Phylum",4254921,"Bacteria","Cyanobacteriota",NA,NA,NA,NA
"2851567","Genus",4249631,"Bacteria","Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Modestobacter"
"119532","Class",4242228,"Bacteria","Cyanobacteriota","Cyanophyceae",NA,NA,NA
"125216","Genus",4196877,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas"
"343874","Genus",4121904,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Empedobacter"
"2591145","Genus",3932214,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas"
"490","Order",3759070,"Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales",NA,NA
"43675","Genus",3683335,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Rothia"
"237","Family",3675377,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA
"34073","Genus",3651044,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax"
"1827","Genus",3604756,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"2053","Family",3564189,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae",NA
"2053","Genus",3510629,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"1288636","Family",3364490,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Ornithinimicrobiaceae",NA
"83451","Phylum",3226071,"Bacteria","Myxococcota",NA,NA,NA,NA
"83451","Class",3226071,"Bacteria","Myxococcota","Myxococcia",NA,NA,NA
"379","Genus",3098683,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium"
"490","Family",3078239,"Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae",NA
"2725666","Family",3072730,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae",NA
"613","Family",3062312,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae",NA
"1458307","Family",3045312,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae",NA
"2698682","Genus",2941793,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter"
"861445","Genus",2927152,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Psychrobacter"
"1274","Family",2926982,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae",NA
"2482728","Genus",2926351,"Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"339","Genus",2918686,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas"
"391953","Family",2910365,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae",NA
"546874","Genus",2858266,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Microlunatus"
"556288","Family",2813982,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermabacteraceae",NA
"1763","Genus",2798190,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium"
"2986924","Family",2790352,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae",NA
"665913","Genus",2789044,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Mixta"
"322509","Family",2781583,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Dietziaceae",NA
"322509","Genus",2781583,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Dietziaceae","Dietzia"
"2986924","Genus",2752621,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Brucella"
"80878","Genus",2736617,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"1330547","Genus",2697733,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kosakonia"
"22","Order",2697058,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales",NA,NA
"1274","Genus",2581926,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Dermacoccus"
"1909395","Order",2531219,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales",NA,NA
"1873","Genus",2500401,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora"
"556288","Genus",2500297,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermabacteraceae","Brachybacterium"
"490","Genus",2424000,"Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria"
"2725666","Genus",2408915,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium"
"179637","Phylum",2281885,"Archaea","Euryarchaeota",NA,NA,NA,NA
"165179","Family",2218173,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA
"729","Order",2202247,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales",NA,NA
"729","Family",2202247,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae",NA
"138336","Genus",2150050,"Bacteria","Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Blastococcus"
"642","Order",2131715,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales",NA,NA
"642","Family",2123432,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae",NA
"1288636","Genus",2119548,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Ornithinimicrobiaceae","Ornithinimicrobium"
"223967","Genus",2108076,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylorubrum"
"321985","Genus",2106717,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Pseudoduganella"
"2575923","Family",2099886,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae",NA
"2575923","Genus",2099886,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium"
"1359","Genus",2096533,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"83451","Order",2088010,"Bacteria","Myxococcota","Myxococcia","Myxococcales",NA,NA
"182337","Genus",2068055,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia"
"32008","Genus",2063845,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"562","Genus",2044244,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia"
"225991","Genus",2036773,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas"
"642","Genus",2030443,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
"165179","Genus",2022135,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"1813","Genus",2020016,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis"
"29466","Class",2017058,"Bacteria","Bacillota","Negativicutes",NA,NA,NA
"2702","Order",1939627,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales",NA,NA
"2702","Family",1939627,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae",NA
"179637","Class",1924497,"Archaea","Euryarchaeota","Halobacteria",NA,NA,NA
"2528023","Phylum",1923403,"Bacteria","Planctomycetota",NA,NA,NA,NA
"1260","Class",1826196,"Bacteria","Bacillota","Tissierellia",NA,NA,NA
"2901869","Genus",1810678,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas"
"2853227","Order",1796559,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales",NA,NA
"22","Family",1795720,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae",NA
"511","Genus",1795696,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Alcaligenes"
"2745","Order",1790884,"Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales",NA,NA
"22","Genus",1785818,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"2528023","Class",1767873,"Bacteria","Planctomycetota","Planctomycetia",NA,NA,NA
"28901","Genus",1742405,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella"
"165697","Genus",1706997,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"2736640","Genus",1701217,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"1587","Genus",1697606,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"1824","Genus",1687578,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"1246","Genus",1673835,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc"
"1679497","Genus",1662215,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"51665","Family",1645995,"Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae",NA
"237","Genus",1617117,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"1260","Order",1590662,"Bacteria","Bacillota","Tissierellia","Tissierellales",NA,NA
"851","Phylum",1568927,"Bacteria","Fusobacteriota",NA,NA,NA,NA
"851","Class",1568927,"Bacteria","Fusobacteriota","Fusobacteriia",NA,NA,NA
"851","Order",1568927,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales",NA,NA
"29466","Order",1566693,"Bacteria","Bacillota","Negativicutes","Veillonellales",NA,NA
"29466","Family",1566693,"Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae",NA
"613","Genus",1555739,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia"
"85643","Order",1518814,"Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales",NA,NA
"546871","Genus",1491646,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Friedmanniella"
"29466","Genus",1488196,"Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Veillonella"
"158500","Genus",1468147,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"128785","Genus",1448437,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas"
"729","Genus",1446897,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus"
"72763","Genus",1443713,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Tessaracoccus"
"1260","Family",1436449,"Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae",NA
"1736691","Genus",1399723,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"51665","Genus",1365640,"Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus"
"2745","Family",1349324,"Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Halomonadaceae",NA
"2836373","Genus",1342274,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinoplanes"
"2933290","Genus",1339036,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agrococcus"
"49319","Class",1335044,"Bacteria","Actinomycetota","Rubrobacteria",NA,NA,NA
"49319","Order",1335044,"Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales",NA,NA
"1505757","Genus",1333610,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Siccibacter"
"2487072","Genus",1281711,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Epilithonimonas"
