"OTU","Level","abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"38304","Genus",24460060,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium"
"2861282","Genus",19715001,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"83655","Genus",18567411,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Leclercia"
"185951","Genus",18279758,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"343874","Order",16075272,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales",NA,NA
"343874","Class",16075272,"Bacteria","Bacteroidota","Flavobacteriia",NA,NA,NA
"1270","Genus",15830629,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Micrococcus"
"1275","Genus",12376123,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Kocuria"
"343874","Family",12133394,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae",NA
"407","Family",11832944,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae",NA
"34062","Genus",11778825,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Moraxella"
"2596915","Order",9917037,"Bacteria","Bacteroidota","Cytophagia","Cytophagales",NA,NA
"2596915","Class",9917037,"Bacteria","Bacteroidota","Cytophagia",NA,NA,NA
"407","Genus",8834074,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium"
"2596915","Family",8507543,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae",NA
"2596915","Genus",8023338,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"262209","Family",7005042,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae",NA
"3025664","Genus",5268123,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"37921","Genus",4915138,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter"
"119219","Genus",4739621,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus"
"262209","Genus",4433102,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Janibacter"
"165179","Class",4407862,"Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"165179","Order",4354102,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA
"2851567","Genus",4249631,"Bacteria","Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Modestobacter"
"43675","Genus",3683335,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Rothia"
"861445","Genus",2927152,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Psychrobacter"
"2482728","Genus",2926351,"Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"546874","Genus",2858266,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Microlunatus"
"556288","Family",2813982,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermabacteraceae",NA
"665913","Genus",2789044,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Mixta"
"22","Order",2697058,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales",NA,NA
"1274","Genus",2581926,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Dermacoccus"
"165179","Family",2218173,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA
"1288636","Genus",2119548,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Ornithinimicrobiaceae","Ornithinimicrobium"
"223967","Genus",2108076,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylorubrum"
"2575923","Family",2099886,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae",NA
"2575923","Genus",2099886,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium"
"1359","Genus",2096533,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"225991","Genus",2036773,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas"
"165179","Genus",2022135,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"22","Family",1795720,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae",NA
"22","Genus",1785818,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"28901","Genus",1742405,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella"
"1246","Genus",1673835,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc"
"851","Order",1568927,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales",NA,NA
"851","Phylum",1568927,"Bacteria","Fusobacteriota",NA,NA,NA,NA
"851","Class",1568927,"Bacteria","Fusobacteriota","Fusobacteriia",NA,NA,NA
"29466","Order",1566693,"Bacteria","Bacillota","Negativicutes","Veillonellales",NA,NA
"29466","Family",1566693,"Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae",NA
"128785","Genus",1448437,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas"
"72763","Genus",1443713,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Tessaracoccus"
"51665","Genus",1365640,"Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus"
"2487072","Genus",1281711,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Epilithonimonas"
"41170","Genus",1164329,"Bacteria","Bacillota","Bacilli","Bacillales","","Exiguobacterium"
"2609252","Genus",1142651,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Rathayibacter"
"1350","Family",1056327,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae",NA
"48736","Genus",1015128,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia"
"1350","Genus",918726,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"1882682","Genus",614260,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga"
"51288","Genus",565778,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kluyvera"
"28447","Genus",561983,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Clavibacter"
"28198","Family",410778,"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae",NA
"450367","Genus",409880,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Peribacillus"
"2004710","Genus",396124,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Cloacibacterium"
"34038","Genus",391908,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rahnella"
"28038","Genus",385880,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus"
"712435","Family",344059,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae",NA
"712435","Genus",344059,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"584","Genus",246520,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus"
"2694929","Genus",185754,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter"
"1296","Genus",173556,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus"
"1646377","Genus",119209,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rouxiella"
