CAMDA23_MetaSUB_gCSD16_AKL_5	AKL	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	2.0	16.0	6.0	2.0	22.0	2.0	0.0	8.0	0.0	0.0	0.0	17.0	0.0	4.0	5.0	8.0	0.0	1.0	0.0	3.0	2.0	2.0	0.0	0.0	0.0	6.0	0.0	2.0	2.0	0.0	3.0	0.0	11.0	0.0	11.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0
CAMDA23_MetaSUB_gCSD16_AKL_6	AKL	60.0	1.0	12.0	0.0	6.0	6.0	2.0	7.0	13.0	3.0	16.0	1.0	0.0	0.0	17.0	8.0	10.0	16.0	2.0	9.0	1.0	0.0	36.0	1.0	7.0	25.0	27.0	20.0	17.0	148.0	8.0	1.0	56.0	0.0	0.0	0.0	28.0	2.0	38.0	41.0	49.0	0.0	3.0	0.0	21.0	39.0	18.0	0.0	1.0	0.0	8.0	3.0	6.0	8.0	0.0	15.0	0.0	33.0	5.0	37.0	1.0	3.0	1.0	13.0	10.0	0.0	9.0	6.0	5.0
CAMDA23_MetaSUB_gCSD16_AKL_7	AKL	61.0	0.0	8.0	0.0	8.0	5.0	2.0	2.0	14.0	3.0	23.0	0.0	0.0	0.0	14.0	10.0	7.0	15.0	4.0	19.0	1.0	1.0	61.0	1.0	14.0	44.0	52.0	26.0	23.0	215.0	9.0	0.0	65.0	0.0	0.0	0.0	107.0	1.0	63.0	39.0	68.0	1.0	0.0	0.0	45.0	62.0	20.0	6.0	1.0	0.0	19.0	2.0	35.0	18.0	1.0	24.0	0.0	51.0	6.0	65.0	6.0	2.0	0.0	41.0	22.0	0.0	5.0	6.0	8.0
CAMDA23_MetaSUB_gCSD16_AKL_8	AKL	62.0	0.0	12.0	0.0	4.0	9.0	3.0	2.0	12.0	4.0	15.0	0.0	0.0	0.0	17.0	8.0	5.0	11.0	10.0	16.0	0.0	1.0	60.0	1.0	6.0	40.0	47.0	31.0	27.0	260.0	8.0	0.0	65.0	0.0	0.0	0.0	111.0	0.0	68.0	35.0	68.0	1.0	0.0	0.0	56.0	69.0	21.0	4.0	0.0	0.0	27.0	9.0	38.0	20.0	2.0	23.0	0.0	50.0	2.0	57.0	6.0	3.0	0.0	22.0	21.0	0.0	16.0	6.0	12.0
CAMDA23_MetaSUB_gCSD16_AKL_9	AKL	154.0	0.0	42.0	0.0	15.0	24.0	8.0	9.0	32.0	19.0	84.0	4.0	0.0	0.0	55.0	33.0	32.0	36.0	14.0	47.0	0.0	0.0	135.0	0.0	21.0	85.0	87.0	102.0	70.0	419.0	29.0	0.0	110.0	0.0	0.0	3.0	84.0	10.0	146.0	89.0	139.0	2.0	3.0	0.0	83.0	169.0	48.0	7.0	2.0	1.0	51.0	14.0	57.0	61.0	2.0	58.0	0.0	139.0	20.0	142.0	13.0	7.0	0.0	96.0	20.0	1.0	25.0	18.0	15.0
CAMDA23_MetaSUB_gCSD16_BER_1	BER	182.0	9.0	26.0	0.0	18.0	24.0	7.0	8.0	41.0	2.0	110.0	1.0	0.0	0.0	49.0	60.0	20.0	38.0	33.0	52.0	0.0	10.0	114.0	1.0	27.0	139.0	178.0	80.0	68.0	818.0	43.0	1.0	131.0	0.0	0.0	0.0	68.0	12.0	116.0	121.0	186.0	4.0	0.0	0.0	110.0	180.0	57.0	8.0	4.0	0.0	36.0	4.0	48.0	72.0	5.0	83.0	0.0	156.0	27.0	180.0	16.0	11.0	7.0	91.0	39.0	1.0	11.0	18.0	10.0
CAMDA23_MetaSUB_gCSD16_BER_10	BER	1635.0	182.0	333.0	8.0	214.0	438.0	69.0	75.0	402.0	93.0	895.0	45.0	1.0	0.0	543.0	365.0	192.0	474.0	216.0	395.0	8.0	122.0	1381.0	4.0	281.0	5323.0	3017.0	751.0	559.0	11633.0	360.0	14.0	1869.0	0.0	1.0	4.0	941.0	84.0	1525.0	1674.0	2026.0	49.0	9.0	0.0	1013.0	1807.0	427.0	61.0	77.0	8.0	388.0	207.0	496.0	543.0	34.0	812.0	0.0	1592.0	198.0	1478.0	164.0	110.0	19.0	1225.0	355.0	14.0	108.0	102.0	109.0
CAMDA23_MetaSUB_gCSD16_BER_11	BER	763.0	202.0	179.0	3.0	98.0	323.0	39.0	26.0	153.0	32.0	382.0	15.0	7.0	0.0	278.0	159.0	80.0	295.0	81.0	160.0	3.0	99.0	625.0	3.0	105.0	860.0	928.0	309.0	234.0	3380.0	124.0	5.0	880.0	2.0	0.0	2.0	467.0	58.0	891.0	429.0	1110.0	14.0	0.0	1.0	472.0	739.0	162.0	21.0	77.0	8.0	136.0	133.0	180.0	206.0	7.0	409.0	0.0	685.0	106.0	581.0	78.0	42.0	15.0	836.0	148.0	5.0	38.0	45.0	54.0
CAMDA23_MetaSUB_gCSD16_BER_12	BER	2218.0	241.0	469.0	6.0	205.0	496.0	90.0	83.0	516.0	86.0	1231.0	60.0	1.0	0.0	778.0	476.0	300.0	613.0	288.0	573.0	7.0	147.0	1687.0	14.0	401.0	4495.0	3309.0	962.0	778.0	11697.0	493.0	16.0	2111.0	0.0	0.0	7.0	1147.0	109.0	1996.0	1856.0	2617.0	61.0	13.0	0.0	1296.0	2326.0	593.0	79.0	115.0	6.0	523.0	217.0	633.0	731.0	47.0	1057.0	0.0	2119.0	327.0	2034.0	254.0	131.0	31.0	1540.0	412.0	10.0	117.0	154.0	132.0
CAMDA23_MetaSUB_gCSD16_BER_13	BER	1159.0	313.0	285.0	31.0	125.0	292.0	49.0	46.0	330.0	63.0	645.0	28.0	5.0	0.0	418.0	266.0	128.0	437.0	128.0	267.0	8.0	196.0	876.0	7.0	226.0	1001.0	1507.0	505.0	394.0	5046.0	258.0	7.0	1013.0	1.0	1.0	4.0	677.0	85.0	1049.0	692.0	1416.0	32.0	10.0	0.0	791.0	1259.0	318.0	28.0	59.0	5.0	286.0	127.0	324.0	381.0	37.0	609.0	0.0	1104.0	198.0	998.0	144.0	69.0	28.0	1253.0	240.0	6.0	63.0	102.0	73.0
CAMDA23_MetaSUB_gCSD16_BER_14	BER	1615.0	100.0	320.0	15.0	145.0	663.0	87.0	107.0	375.0	76.0	798.0	43.0	4.0	0.0	536.0	307.0	194.0	374.0	219.0	396.0	3.0	71.0	1895.0	3.0	247.0	13603.0	6027.0	815.0	584.0	24843.0	341.0	15.0	3384.0	1.0	1.0	10.0	1155.0	80.0	2274.0	3741.0	2745.0	24.0	3.0	0.0	959.0	2077.0	482.0	68.0	144.0	14.0	460.0	279.0	550.0	565.0	26.0	1039.0	0.0	1877.0	165.0	1762.0	193.0	114.0	18.0	998.0	338.0	20.0	144.0	96.0	147.0
CAMDA23_MetaSUB_gCSD16_BER_15	BER	1230.0	31.0	309.0	18.0	124.0	216.0	86.0	58.0	405.0	81.0	656.0	33.0	0.0	0.0	478.0	227.0	157.0	259.0	268.0	284.0	9.0	25.0	1066.0	11.0	218.0	1539.0	1230.0	629.0	406.0	5213.0	276.0	23.0	1214.0	0.0	0.0	2.0	936.0	41.0	1080.0	1038.0	1416.0	24.0	13.0	0.0	868.0	1288.0	358.0	75.0	51.0	17.0	388.0	97.0	390.0	469.0	35.0	517.0	0.0	1234.0	167.0	1034.0	92.0	88.0	4.0	645.0	264.0	10.0	118.0	128.0	99.0
CAMDA23_MetaSUB_gCSD16_BER_2	BER	93.0	38.0	21.0	0.0	7.0	19.0	8.0	2.0	29.0	4.0	61.0	5.0	0.0	0.0	31.0	23.0	10.0	74.0	12.0	26.0	0.0	19.0	72.0	0.0	20.0	138.0	212.0	57.0	38.0	808.0	25.0	1.0	89.0	0.0	0.0	1.0	42.0	7.0	97.0	67.0	171.0	0.0	0.0	0.0	83.0	122.0	37.0	3.0	2.0	1.0	31.0	10.0	33.0	45.0	2.0	56.0	0.0	120.0	25.0	110.0	18.0	8.0	4.0	186.0	17.0	1.0	3.0	8.0	6.0
CAMDA23_MetaSUB_gCSD16_BER_3	BER	54.0	5.0	11.0	0.0	2.0	6.0	2.0	0.0	19.0	1.0	47.0	0.0	0.0	0.0	19.0	13.0	2.0	25.0	11.0	13.0	0.0	4.0	39.0	0.0	9.0	51.0	73.0	36.0	25.0	324.0	11.0	0.0	47.0	0.0	0.0	0.0	19.0	2.0	59.0	28.0	61.0	0.0	0.0	0.0	42.0	66.0	19.0	2.0	4.0	0.0	13.0	2.0	19.0	28.0	1.0	36.0	0.0	70.0	9.0	68.0	5.0	5.0	2.0	64.0	12.0	0.0	1.0	5.0	5.0
CAMDA23_MetaSUB_gCSD16_BER_4	BER	76.0	2.0	17.0	0.0	2.0	18.0	4.0	3.0	25.0	2.0	49.0	3.0	0.0	0.0	22.0	22.0	2.0	13.0	10.0	27.0	0.0	1.0	73.0	0.0	12.0	153.0	132.0	36.0	28.0	1060.0	21.0	0.0	78.0	0.0	0.0	1.0	27.0	3.0	57.0	71.0	93.0	0.0	0.0	0.0	48.0	82.0	29.0	3.0	3.0	0.0	20.0	6.0	36.0	24.0	5.0	49.0	0.0	101.0	14.0	84.0	10.0	10.0	0.0	49.0	11.0	1.0	7.0	4.0	4.0
CAMDA23_MetaSUB_gCSD16_BER_5	BER	115.0	10.0	23.0	0.0	22.0	32.0	8.0	3.0	34.0	8.0	66.0	4.0	0.0	0.0	39.0	19.0	20.0	37.0	10.0	19.0	0.0	4.0	118.0	0.0	17.0	144.0	134.0	52.0	51.0	488.0	25.0	0.0	106.0	0.0	0.0	0.0	59.0	6.0	127.0	73.0	157.0	0.0	0.0	0.0	54.0	143.0	31.0	4.0	3.0	0.0	23.0	21.0	34.0	39.0	5.0	82.0	0.0	111.0	20.0	116.0	8.0	4.0	2.0	109.0	21.0	0.0	6.0	5.0	17.0
CAMDA23_MetaSUB_gCSD16_BER_6	BER	96.0	2.0	13.0	1.0	14.0	34.0	5.0	1.0	17.0	0.0	49.0	2.0	0.0	0.0	21.0	22.0	11.0	25.0	13.0	15.0	0.0	2.0	75.0	0.0	18.0	130.0	114.0	42.0	32.0	521.0	19.0	0.0	126.0	0.0	0.0	0.0	59.0	7.0	114.0	52.0	145.0	2.0	0.0	0.0	50.0	81.0	30.0	2.0	20.0	2.0	15.0	12.0	33.0	30.0	3.0	68.0	0.0	82.0	16.0	89.0	8.0	7.0	1.0	62.0	20.0	0.0	4.0	1.0	7.0
CAMDA23_MetaSUB_gCSD16_BER_7	BER	118.0	23.0	24.0	0.0	11.0	18.0	4.0	1.0	28.0	3.0	73.0	1.0	0.0	0.0	41.0	45.0	13.0	67.0	7.0	27.0	1.0	18.0	82.0	0.0	23.0	86.0	154.0	44.0	39.0	595.0	28.0	0.0	103.0	0.0	0.0	0.0	41.0	10.0	107.0	67.0	154.0	7.0	0.0	0.0	81.0	125.0	42.0	0.0	8.0	0.0	24.0	10.0	38.0	42.0	4.0	88.0	0.0	108.0	22.0	145.0	14.0	7.0	2.0	173.0	18.0	0.0	5.0	7.0	10.0
CAMDA23_MetaSUB_gCSD16_BER_8	BER	1069.0	119.0	220.0	3.0	148.0	777.0	40.0	85.0	193.0	43.0	542.0	22.0	6.0	0.0	367.0	227.0	140.0	271.0	116.0	228.0	7.0	60.0	1432.0	3.0	109.0	18080.0	7109.0	472.0	304.0	30578.0	205.0	11.0	3538.0	4.0	1.0	1.0	884.0	85.0	2055.0	4518.0	2130.0	32.0	2.0	3.0	573.0	1794.0	238.0	47.0	141.0	14.0	199.0	235.0	348.0	313.0	26.0	643.0	0.0	879.0	143.0	915.0	150.0	69.0	16.0	827.0	257.0	5.0	60.0	54.0	120.0
CAMDA23_MetaSUB_gCSD16_BER_9	BER	2479.0	161.0	536.0	14.0	267.0	894.0	124.0	139.0	648.0	115.0	1305.0	80.0	2.0	0.0	855.0	471.0	349.0	559.0	331.0	573.0	9.0	109.0	2688.0	6.0	391.0	17033.0	7863.0	1282.0	883.0	31248.0	564.0	30.0	4300.0	2.0	0.0	9.0	1551.0	131.0	3037.0	4872.0	3853.0	53.0	9.0	1.0	1482.0	3066.0	752.0	118.0	196.0	17.0	636.0	370.0	784.0	855.0	45.0	1406.0	0.0	2665.0	310.0	2576.0	238.0	152.0	21.0	1393.0	512.0	31.0	234.0	195.0	215.0
CAMDA23_MetaSUB_gCSD16_BOG_1	BOG	4457.0	124.0	923.0	11.0	523.0	1084.0	208.0	228.0	1073.0	256.0	2444.0	155.0	0.0	0.0	1577.0	1028.0	622.0	1120.0	492.0	1063.0	21.0	60.0	3169.0	51.0	789.0	4900.0	4244.0	2021.0	1502.0	14846.0	1002.0	27.0	3708.0	0.0	2.0	21.0	2135.0	217.0	3539.0	3053.0	4805.0	125.0	74.0	0.0	2604.0	4313.0	1196.0	137.0	181.0	17.0	1103.0	362.0	1134.0	1505.0	135.0	1843.0	0.0	4041.0	734.0	3845.0	363.0	293.0	77.0	2207.0	667.0	31.0	264.0	320.0	227.0
CAMDA23_MetaSUB_gCSD16_BOG_10	BOG	3264.0	88.0	753.0	33.0	363.0	802.0	171.0	145.0	820.0	194.0	1913.0	102.0	0.0	0.0	1185.0	723.0	467.0	770.0	434.0	830.0	10.0	51.0	2720.0	30.0	624.0	3902.0	3585.0	1647.0	1242.0	12828.0	804.0	22.0	3034.0	0.0	2.0	14.0	1703.0	179.0	2949.0	2308.0	4211.0	81.0	50.0	1.0	2077.0	3510.0	1018.0	156.0	167.0	14.0	911.0	367.0	945.0	1257.0	102.0	1613.0	0.0	3536.0	517.0	3182.0	308.0	220.0	59.0	1629.0	612.0	31.0	278.0	229.0	208.0
CAMDA23_MetaSUB_gCSD16_BOG_11	BOG	2512.0	138.0	537.0	7.0	283.0	709.0	108.0	126.0	620.0	123.0	1446.0	63.0	1.0	0.0	937.0	570.0	316.0	688.0	369.0	620.0	10.0	99.0	1907.0	22.0	428.0	4881.0	3347.0	1214.0	853.0	11848.0	542.0	24.0	2517.0	0.0	0.0	9.0	1240.0	118.0	2178.0	2139.0	3086.0	74.0	34.0	2.0	1517.0	2593.0	654.0	87.0	137.0	5.0	590.0	244.0	708.0	897.0	67.0	1162.0	0.0	2290.0	419.0	2311.0	227.0	168.0	53.0	1344.0	427.0	15.0	165.0	191.0	143.0
CAMDA23_MetaSUB_gCSD16_BOG_12	BOG	2559.0	80.0	569.0	7.0	285.0	725.0	101.0	121.0	663.0	150.0	1480.0	87.0	2.0	0.0	1008.0	585.0	364.0	639.0	330.0	614.0	9.0	37.0	1948.0	16.0	458.0	5845.0	3548.0	1156.0	908.0	12685.0	596.0	17.0	2594.0	2.0	1.0	10.0	1171.0	134.0	2214.0	2375.0	3016.0	74.0	44.0	0.0	1616.0	2638.0	708.0	112.0	132.0	9.0	655.0	221.0	651.0	841.0	70.0	1085.0	0.0	2301.0	432.0	2280.0	208.0	156.0	54.0	1342.0	437.0	20.0	179.0	190.0	129.0
CAMDA23_MetaSUB_gCSD16_BOG_13	BOG	3036.0	173.0	596.0	13.0	306.0	858.0	138.0	158.0	696.0	163.0	1618.0	107.0	2.0	0.0	1069.0	713.0	403.0	773.0	373.0	799.0	9.0	103.0	2421.0	31.0	507.0	3871.0	3420.0	1446.0	1067.0	13238.0	672.0	26.0	3157.0	3.0	0.0	10.0	1444.0	186.0	2712.0	2145.0	3793.0	88.0	48.0	1.0	1842.0	3196.0	837.0	119.0	183.0	10.0	747.0	334.0	863.0	1018.0	93.0	1390.0	0.0	2747.0	471.0	2743.0	264.0	183.0	52.0	1525.0	551.0	31.0	215.0	215.0	189.0
CAMDA23_MetaSUB_gCSD16_BOG_14	BOG	4472.0	105.0	989.0	15.0	509.0	1194.0	204.0	205.0	969.0	240.0	2667.0	166.0	1.0	0.0	1715.0	1067.0	607.0	1090.0	449.0	1248.0	22.0	38.0	3310.0	55.0	797.0	3186.0	3830.0	2070.0	1543.0	13949.0	1017.0	29.0	3742.0	0.0	2.0	23.0	1848.0	259.0	3655.0	2707.0	5119.0	138.0	92.0	0.0	2737.0	4383.0	1226.0	142.0	236.0	12.0	1041.0	340.0	1136.0	1530.0	143.0	1775.0	0.0	3844.0	761.0	3849.0	445.0	294.0	79.0	2356.0	743.0	37.0	240.0	317.0	266.0
CAMDA23_MetaSUB_gCSD16_BOG_15	BOG	3026.0	117.0	693.0	11.0	368.0	953.0	126.0	158.0	720.0	177.0	1743.0	94.0	1.0	0.0	1072.0	697.0	389.0	805.0	383.0	776.0	9.0	60.0	2227.0	22.0	517.0	2705.0	2933.0	1395.0	1004.0	11449.0	715.0	29.0	2817.0	2.0	0.0	12.0	1462.0	149.0	2573.0	1995.0	3612.0	79.0	52.0	1.0	1843.0	3110.0	772.0	107.0	137.0	8.0	712.0	296.0	809.0	1045.0	92.0	1275.0	0.0	2715.0	515.0	2608.0	258.0	191.0	55.0	1519.0	530.0	24.0	172.0	222.0	176.0
CAMDA23_MetaSUB_gCSD16_BOG_16	BOG	3542.0	89.0	700.0	12.0	392.0	862.0	156.0	166.0	861.0	158.0	2067.0	97.0	0.0	0.0	1313.0	822.0	438.0	832.0	551.0	880.0	7.0	57.0	2779.0	27.0	660.0	6076.0	4617.0	1682.0	1269.0	15411.0	816.0	32.0	3182.0	0.0	1.0	15.0	1915.0	197.0	2969.0	2775.0	4369.0	92.0	40.0	0.0	2228.0	3800.0	1011.0	144.0	196.0	12.0	912.0	279.0	991.0	1328.0	105.0	1607.0	0.0	3507.0	529.0	3383.0	308.0	245.0	33.0	1701.0	630.0	34.0	264.0	270.0	175.0
CAMDA23_MetaSUB_gCSD16_BOG_2	BOG	2986.0	100.0	629.0	4.0	347.0	782.0	118.0	142.0	736.0	175.0	1626.0	94.0	0.0	0.0	1123.0	613.0	449.0	779.0	335.0	665.0	23.0	47.0	2137.0	28.0	517.0	2617.0	2571.0	1299.0	1003.0	9690.0	647.0	20.0	2384.0	1.0	0.0	17.0	1105.0	150.0	2175.0	1806.0	3056.0	91.0	44.0	1.0	1733.0	2854.0	739.0	113.0	146.0	11.0	752.0	229.0	692.0	1042.0	120.0	1186.0	0.0	2621.0	548.0	2517.0	259.0	161.0	42.0	1394.0	459.0	21.0	198.0	202.0	158.0
CAMDA23_MetaSUB_gCSD16_BOG_3	BOG	4258.0	89.0	872.0	12.0	465.0	916.0	172.0	153.0	1014.0	229.0	2443.0	122.0	1.0	0.0	1487.0	1006.0	573.0	1049.0	479.0	1081.0	20.0	57.0	2938.0	34.0	701.0	3185.0	3834.0	1853.0	1355.0	12766.0	946.0	30.0	3190.0	1.0	3.0	20.0	2257.0	224.0	3137.0	2467.0	4603.0	139.0	54.0	1.0	2433.0	4037.0	1092.0	134.0	182.0	13.0	1037.0	343.0	1124.0	1455.0	124.0	1682.0	0.0	3784.0	660.0	3651.0	348.0	282.0	73.0	2092.0	643.0	23.0	249.0	318.0	205.0
CAMDA23_MetaSUB_gCSD16_BOG_4	BOG	1979.0	68.0	402.0	13.0	199.0	549.0	89.0	116.0	473.0	117.0	1080.0	63.0	0.0	0.0	718.0	422.0	266.0	456.0	276.0	520.0	8.0	47.0	1776.0	15.0	341.0	5748.0	3358.0	940.0	716.0	13570.0	471.0	16.0	2462.0	1.0	1.0	7.0	1076.0	95.0	2051.0	2130.0	2717.0	41.0	13.0	2.0	1222.0	2113.0	569.0	93.0	113.0	13.0	530.0	242.0	577.0	710.0	50.0	1043.0	0.0	2094.0	292.0	2023.0	185.0	125.0	23.0	1062.0	417.0	23.0	182.0	133.0	148.0
CAMDA23_MetaSUB_gCSD16_BOG_5	BOG	4719.0	111.0	1019.0	8.0	512.0	1203.0	204.0	225.0	1086.0	260.0	2723.0	150.0	4.0	1.0	1691.0	1090.0	626.0	1120.0	563.0	1125.0	25.0	50.0	3430.0	30.0	792.0	6971.0	5218.0	2152.0	1631.0	19122.0	1057.0	34.0	4253.0	4.0	3.0	12.0	2330.0	253.0	3991.0	3484.0	5456.0	128.0	57.0	0.0	2805.0	4759.0	1204.0	161.0	221.0	15.0	1105.0	411.0	1204.0	1608.0	168.0	1969.0	0.0	3991.0	698.0	3990.0	389.0	304.0	63.0	2273.0	774.0	35.0	293.0	360.0	267.0
CAMDA23_MetaSUB_gCSD16_BOG_6	BOG	3109.0	124.0	670.0	11.0	335.0	891.0	131.0	120.0	679.0	175.0	1709.0	110.0	0.0	0.0	1112.0	690.0	369.0	750.0	313.0	767.0	9.0	75.0	2360.0	23.0	526.0	4664.0	3641.0	1447.0	1061.0	12622.0	720.0	29.0	2907.0	1.0	0.0	22.0	1359.0	144.0	2596.0	2290.0	3759.0	78.0	45.0	0.0	1809.0	3007.0	815.0	109.0	163.0	12.0	756.0	343.0	815.0	1056.0	77.0	1301.0	0.0	2848.0	505.0	2731.0	244.0	203.0	45.0	1516.0	541.0	29.0	227.0	227.0	215.0
CAMDA23_MetaSUB_gCSD16_BOG_8	BOG	2277.0	63.0	445.0	20.0	217.0	592.0	118.0	123.0	557.0	150.0	1192.0	72.0	3.0	0.0	774.0	446.0	274.0	451.0	333.0	542.0	9.0	58.0	2108.0	13.0	407.0	6407.0	3563.0	1140.0	896.0	14321.0	502.0	16.0	2768.0	1.0	2.0	9.0	1213.0	81.0	2189.0	2490.0	2999.0	40.0	11.0	2.0	1468.0	2510.0	786.0	123.0	106.0	15.0	644.0	320.0	679.0	837.0	47.0	1121.0	0.0	2263.0	308.0	2239.0	189.0	141.0	28.0	1040.0	505.0	38.0	226.0	201.0	163.0
